seed	unit_substitution_rate	array_fragments	fragment_gap_bp	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
5401	0.03	3	500	20	0.01	5000	f2	80	30.5151	-0.61856125	0.61856125	27.2635	34.0669	False	0.08504249999999995	75.22611111111111	-0.059673611111111136	-0.5588876388888888	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.03	3	500	20	0.01	5000	f3	200	88.7439	-0.5562805000000001	0.5562805000000001	80.2397	94.947	False	0.07353650000000002	207.13039880294443	0.03565199401472213	-0.5919324940147221	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0	5000	f2	80	19.91	-0.751125	0.751125	13.937	24.8875	False	0.13688125	67.49024269005847	-0.15637196637426917	-0.5947530336257308	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0	5000	f3	200	67.694	-0.66153	0.66153	52.7615	78.6445	False	0.12941499999999997	192.9260083135392	-0.035369958432304005	-0.626160041567696	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.001	5000	f2	80	18.9145	-0.7635687499999999	0.7635687499999999	13.937	24.8875	False	0.13688125	67.49024269005847	-0.15637196637426917	-0.6071967836257308	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.001	5000	f3	200	65.703	-0.671485	0.671485	51.766	77.649	False	0.129415	192.9260083135392	-0.035369958432304005	-0.6361150415676959	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.01	5000	f2	80	15.928	-0.8009000000000001	0.8009000000000001	9.955	21.901	False	0.14932499999999999	67.49024269005847	-0.15637196637426917	-0.6445280336257309	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	1	0.01	5000	f3	200	55.748	-0.72126	0.72126	43.802	66.6985	False	0.11448249999999999	192.9260083135392	-0.035369958432304005	-0.6858900415676961	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0	5000	f1	20	2.6013	-0.8699349999999999	0.8699349999999999	1.8009	3.2016	False	0.070035	6.163751544608287	-0.6918124227695857	-0.17812257723041433	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0	5000	f2	80	24.8125	-0.68984375	0.68984375	20.0101	30.6154	False	0.13256625	79.50894002174616	-0.006138249728173051	-0.683705500271827	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0	5000	f3	200	68.6345	-0.6568275	0.6568275	58.6294	79.2398	False	0.10305200000000003	198.78155026916053	-0.006092248654197334	-0.6507352513458027	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.001	5000	f1	20	2.6013	-0.8699349999999999	0.8699349999999999	1.8009	3.2016	False	0.070035	6.163751544608287	-0.6918124227695857	-0.17812257723041433	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.001	5000	f2	80	24.2122	-0.6973475	0.6973475	20.0101	30.0151	False	0.1250625	79.50894002174616	-0.006138249728173051	-0.691209250271827	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.001	5000	f3	200	67.4339	-0.6628305	0.6628305	57.2287	77.4389	False	0.101051	198.78155026916053	-0.006092248654197334	-0.6567382513458027	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.01	5000	f1	20	2.4012	-0.87994	0.87994	1.4007	3.0015	False	0.08004	6.163751544608287	-0.6918124227695857	-0.18812757723041434	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.01	5000	f2	80	20.0101	-0.74987375	0.74987375	16.4082	25.0126	False	0.10755499999999998	79.50894002174616	-0.006138249728173051	-0.7437355002718269	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	5	0.01	5000	f3	200	56.4283	-0.7178585	0.7178585	47.824	65.2328	False	0.087044	198.78155026916053	-0.006092248654197334	-0.7117662513458026	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0	5000	f1	20	6.8534	-0.65733	0.65733	4.4022	8.5543	False	0.20760499999999998	17.202082543866876	-0.13989587280665622	-0.5174341271933438	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0	5000	f2	80	21.961	-0.7254875000000001	0.7254875000000001	17.7089	26.5133	False	0.11005500000000001	68.59995209967968	-0.14250059875400395	-0.5829869012459961	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0	5000	f3	200	71.3358	-0.6433209999999999	0.6433209999999999	61.5309	81.7411	False	0.101051	207.49827987920602	0.03749139939603012	-0.6808123993960301	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.001	5000	f1	20	6.8034	-0.65983	0.65983	4.4022	8.4542	False	0.20260000000000003	17.202082543866876	-0.13989587280665622	-0.5199341271933438	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.001	5000	f2	80	21.5608	-0.73049	0.73049	17.4087	26.0631	False	0.10817999999999998	68.59995209967968	-0.14250059875400395	-0.5879894012459961	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.001	5000	f3	200	69.7851	-0.6510745	0.6510745	59.9801	80.1903	False	0.10105099999999996	207.49827987920602	0.03749139939603012	-0.6885658993960301	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.01	5000	f1	20	5.8029	-0.7098549999999999	0.7098549999999999	3.8019	7.1536	False	0.167585	17.202082543866876	-0.13989587280665622	-0.5699591271933437	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.01	5000	f2	80	17.5588	-0.780515	0.780515	14.2071	21.4608	False	0.09067124999999998	68.59995209967968	-0.14250059875400395	-0.638014401245996	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	1	500	20	0.01	5000	f3	200	57.9291	-0.7103545	0.7103545	49.5249	66.4834	False	0.0847925	207.49827987920602	0.03749139939603012	-0.7478458993960301	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0	5000	f2	80	22.231	-0.7221124999999999	0.7221124999999999	18.189	26.273	False	0.10105	67.43757894736844	-0.15703026315789453	-0.5650822368421055	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0	5000	f3	200	54.567	-0.727165	0.727165	44.462	64.672	False	0.10104999999999997	164.4978788598575	-0.17751060570071245	-0.5496543942992875	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.001	5000	f2	80	21.2205	-0.73474375	0.73474375	18.189	26.273	False	0.10105	67.43757894736844	-0.15703026315789453	-0.5777134868421054	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.001	5000	f3	200	52.546	-0.7372700000000001	0.7372700000000001	42.441	62.651	False	0.10105	164.4978788598575	-0.17751060570071245	-0.5597593942992876	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.01	5000	f2	80	17.1785	-0.78526875	0.78526875	13.1365	22.231	False	0.11368125000000003	67.43757894736844	-0.15703026315789453	-0.6282384868421055	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	1	0.01	5000	f3	200	43.4515	-0.7827424999999999	0.7827424999999999	34.357	53.5565	False	0.0959975	164.4978788598575	-0.17751060570071245	-0.6052318942992875	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0	5000	f1	20	3.2016	-0.83992	0.83992	2.001	4.002	False	0.10005	7.8694676188930375	-0.6065266190553482	-0.23339338094465187	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0	5000	f2	80	26.0129	-0.6748387499999999	0.6748387499999999	20.6102	31.8157	False	0.14006875000000002	79.5551537258989	-0.005560578426263696	-0.6692781715737363	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0	5000	f3	200	68.4339	-0.6578305	0.6578305	58.629	77.2382	False	0.09304600000000005	197.18592954069754	-0.014070352296512283	-0.6437601477034878	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.001	5000	f1	20	3.0015	-0.849925	0.849925	2.001	4.002	False	0.10005	7.8694676188930375	-0.6065266190553482	-0.24339838094465188	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.001	5000	f2	80	25.4126	-0.6823425000000001	0.6823425000000001	20.4101	31.2154	False	0.13506625	79.5551537258989	-0.005560578426263696	-0.6767819215737363	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.001	5000	f3	200	66.8331	-0.6658345	0.6658345	57.4284	75.4373	False	0.09004449999999994	197.18592954069754	-0.014070352296512283	-0.6517641477034877	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.01	5000	f1	20	3.0015	-0.849925	0.849925	1.6008	3.8019	False	0.11005499999999999	7.8694676188930375	-0.6065266190553482	-0.24339838094465188	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.01	5000	f2	80	20.8103	-0.73987125	0.73987125	17.2085	25.8128	False	0.10755374999999998	79.5551537258989	-0.005560578426263696	-0.7343106715737363	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	5	0.01	5000	f3	200	55.8276	-0.720862	0.720862	46.6231	63.4314	False	0.08404149999999998	197.18592954069754	-0.014070352296512283	-0.7067916477034878	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0	5000	f1	20	7.2536	-0.6373200000000001	0.6373200000000001	3.6018	9.1045	False	0.275135	18.397627820159066	-0.0801186089920467	-0.5572013910079534	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0	5000	f2	80	23.7618	-0.7029775	0.7029775	18.9594	28.314	False	0.11693250000000002	75.22611111111111	-0.059673611111111136	-0.6433038888888889	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0	5000	f3	200	71.1852	-0.6440739999999999	0.6440739999999999	61.5805	80.5399	False	0.094797	207.13039880294443	0.03565199401472213	-0.6797259940147222	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.001	5000	f1	20	7.1035	-0.644825	0.644825	3.5518	8.8544	False	0.26513	18.397627820159066	-0.0801186089920467	-0.5647063910079533	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.001	5000	f2	80	23.1114	-0.7111075	0.7111075	18.5092	27.8138	False	0.11630750000000001	75.22611111111111	-0.059673611111111136	-0.6514338888888889	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.001	5000	f3	200	69.6845	-0.6515774999999999	0.6515774999999999	60.3799	78.789	False	0.09204550000000002	207.13039880294443	0.03565199401472213	-0.6872294940147222	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.01	5000	f1	20	6.003	-0.69985	0.69985	2.9515	7.6038	False	0.23261500000000002	18.397627820159066	-0.0801186089920467	-0.6197313910079533	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.01	5000	f2	80	19.3596	-0.758005	0.758005	15.6577	22.8613	False	0.090045	75.22611111111111	-0.059673611111111136	-0.6983313888888889	diagnostic_kmer_10_90_spread_not_sampling_CI
5401	0.05	3	500	20	0.01	5000	f3	200	57.4784	-0.712608	0.712608	49.6746	65.4824	False	0.079039	207.13039880294443	0.03565199401472213	-0.7482599940147222	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0	5000	f2	80	32.8515	-0.58935625	0.58935625	28.8695	33.847	False	0.06221875000000003	37.69510233918129	-0.5288112207602339	-0.0605450292397661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0	5000	f3	200	177.199	-0.11400499999999994	0.11400499999999994	168.2395	194.1225	False	0.12941500000000006	221.6512672209026	0.10825633610451306	-0.22226133610451299	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.001	5000	f2	80	31.856	-0.6018	0.6018	27.874	32.8515	False	0.06221875000000003	37.69510233918129	-0.5288112207602339	-0.0729887792397661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.001	5000	f3	200	173.217	-0.13391499999999992	0.13391499999999992	165.253	189.145	False	0.11946000000000012	221.6512672209026	0.10825633610451306	-0.242171336104513	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.01	5000	f2	80	27.874	-0.651575	0.651575	23.892	30.8605	False	0.08710624999999998	37.69510233918129	-0.5288112207602339	-0.12276377923976614	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	1	0.01	5000	f3	200	145.343	-0.27328500000000006	0.27328500000000006	137.379	166.2485	False	0.14434750000000007	221.6512672209026	0.10825633610451306	-0.38154133610451313	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0	5000	f1	20	10.2051	-0.489745	0.489745	9.0045	10.6053	False	0.08003999999999997	13.462499382156686	-0.3268750308921657	-0.1628699691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0	5000	f2	80	72.8366	-0.08954249999999994	0.08954249999999994	63.4319	77.8391	False	0.18009000000000003	88.30166034852626	0.10377075435657819	-0.19331325435657815	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0	5000	f3	200	165.4831	-0.17258449999999997	0.17258449999999997	159.28	172.6867	False	0.06703350000000001	204.69473400255436	0.023473670012771775	-0.19605817001277173	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.001	5000	f1	20	10.2051	-0.489745	0.489745	8.8044	10.6053	False	0.09004500000000001	13.462499382156686	-0.3268750308921657	-0.1628699691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.001	5000	f2	80	71.0357	-0.11205374999999992	0.11205374999999992	62.8316	77.0387	False	0.17758875000000005	88.30166034852626	0.10377075435657819	-0.21582450435657813	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.001	5000	f3	200	162.4816	-0.18759200000000006	0.18759200000000006	156.2785	169.6852	False	0.06703350000000001	204.69473400255436	0.023473670012771775	-0.21106567001277185	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.01	5000	f1	20	8.2041	-0.589795	0.589795	6.8034	8.8044	False	0.10004999999999997	13.462499382156686	-0.3268750308921657	-0.2629199691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.01	5000	f2	80	58.6294	-0.26713250000000005	0.26713250000000005	52.4263	62.6315	False	0.12756500000000007	88.30166034852626	0.10377075435657819	-0.3709032543565782	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	5	0.01	5000	f3	200	134.8677	-0.32566149999999994	0.32566149999999994	128.4645	141.6712	False	0.06603350000000006	204.69473400255436	0.023473670012771775	-0.3491351700127717	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0	5000	f1	20	17.3587	-0.13206500000000004	0.13206500000000004	16.1081	18.5593	False	0.12256	23.328930307274078	0.1664465153637039	-0.29851151536370396	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0	5000	f2	80	60.3803	-0.24524625000000003	0.24524625000000003	52.1762	64.1822	False	0.1500749999999999	73.32776528843046	-0.08340293389461931	-0.16184331610538072	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0	5000	f3	200	159.28	-0.2036	0.2036	153.377	166.0834	False	0.063532	197.68432459208157	-0.011578377039592169	-0.1920216229604078	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.001	5000	f1	20	17.2086	-0.13956999999999997	0.13956999999999997	15.7079	18.1591	False	0.12255999999999992	23.328930307274078	0.1664465153637039	-0.3060165153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.001	5000	f2	80	59.0797	-0.26150375	0.26150375	51.0256	62.8816	False	0.14820000000000003	73.32776528843046	-0.08340293389461931	-0.17810081610538067	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.001	5000	f3	200	155.9283	-0.22035849999999996	0.22035849999999996	150.4256	162.9819	False	0.06278149999999996	197.68432459208157	-0.011578377039592169	-0.2087801229604078	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.01	5000	f1	20	14.2572	-0.28714000000000006	0.28714000000000006	13.4568	15.4578	False	0.10005000000000006	23.328930307274078	0.1664465153637039	-0.4535865153637039	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.01	5000	f2	80	48.7245	-0.39094375000000003	0.39094375000000003	42.7715	51.676	False	0.11130624999999998	73.32776528843046	-0.08340293389461931	-0.3075408161053807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	1	500	20	0.01	5000	f3	200	128.6146	-0.356927	0.356927	124.4125	134.3175	False	0.049525000000000007	197.68432459208157	-0.011578377039592169	-0.34534862296040786	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0	5000	f2	80	30.315	-0.6210625000000001	0.6210625000000001	28.294	32.336	False	0.05052499999999997	36.28345029239766	-0.5464568713450293	-0.07460562865497074	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0	5000	f3	200	154.6065	-0.22696749999999993	0.22696749999999993	144.5015	170.7745	False	0.13136499999999998	192.83508313539195	-0.035824584323040226	-0.1911429156769597	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.001	5000	f2	80	29.3045	-0.63369375	0.63369375	27.2835	32.336	False	0.06315624999999998	36.28345029239766	-0.5464568713450293	-0.08723687865497073	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.001	5000	f3	200	150.5645	-0.24717749999999994	0.24717749999999994	141.47	165.722	False	0.12126000000000005	192.83508313539195	-0.035824584323040226	-0.2113529156769597	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.01	5000	f2	80	26.273	-0.6715875	0.6715875	22.231	28.294	False	0.07578749999999998	36.28345029239766	-0.5464568713450293	-0.12513062865497077	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	1	0.01	5000	f3	200	127.323	-0.363385	0.363385	118.2285	143.491	False	0.12631250000000008	192.83508313539195	-0.035824584323040226	-0.3275604156769598	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0	5000	f1	20	11.8058	-0.40971	0.40971	10.4051	13.2065	False	0.14007000000000006	16.624619379970785	-0.16876903100146076	-0.24094096899853926	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0	5000	f2	80	71.8355	-0.10205625000000004	0.10205625000000004	63.0312	77.2382	False	0.1775875000000001	87.43975681778704	0.09299696022233803	-0.19505321022233807	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0	5000	f3	200	159.2788	-0.20360600000000006	0.20360600000000006	153.2758	165.4819	False	0.06103049999999996	196.78383034265423	-0.016080848286728865	-0.1875251517132712	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.001	5000	f1	20	11.4056	-0.42972	0.42972	10.005	12.8063	False	0.14006499999999997	16.624619379970785	-0.16876903100146076	-0.26095096899853926	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.001	5000	f2	80	70.4349	-0.11956375000000001	0.11956375000000001	62.0307	75.6374	False	0.17008374999999995	87.43975681778704	0.09299696022233803	-0.21256071022233805	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.001	5000	f3	200	156.0772	-0.21961399999999998	0.21961399999999998	150.4745	162.4804	False	0.060029499999999986	196.78383034265423	-0.016080848286728865	-0.2035331517132711	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.01	5000	f1	20	9.0045	-0.549775	0.549775	7.4037	11.0054	False	0.180085	16.624619379970785	-0.16876903100146076	-0.3810059689985392	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.01	5000	f2	80	58.0287	-0.27464125	0.27464125	51.6255	64.0317	False	0.15507749999999998	87.43975681778704	0.09299696022233803	-0.367638210222338	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	5	0.01	5000	f3	200	129.264	-0.35367999999999994	0.35367999999999994	124.6617	135.2669	False	0.05302599999999998	196.78383034265423	-0.016080848286728865	-0.3375991517132711	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0	5000	f1	20	16.7583	-0.1620850000000001	0.1620850000000001	14.6072	17.9089	False	0.16508499999999993	22.617748742087322	0.1308874371043661	-0.29297243710436616	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0	5000	f2	80	60.68	-0.2415	0.2415	53.3264	64.9321	False	0.14507125000000007	73.55686410746337	-0.08053919865670789	-0.1609608013432921	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0	5000	f3	200	158.6785	-0.20660749999999994	0.20660749999999994	153.1758	165.0317	False	0.05927949999999996	196.5088724395005	-0.017455637802497533	-0.1891518621975024	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.001	5000	f1	20	16.4081	-0.17959499999999995	0.17959499999999995	14.207	17.6087	False	0.1700849999999999	22.617748742087322	0.1308874371043661	-0.31048243710436607	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.001	5000	f2	80	59.3794	-0.25775750000000003	0.25775750000000003	52.0758	63.7816	False	0.14632249999999997	73.55686410746337	-0.08053919865670789	-0.17721830134329214	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.001	5000	f3	200	155.4269	-0.22286550000000005	0.22286550000000005	149.8742	161.9301	False	0.06027950000000004	196.5088724395005	-0.017455637802497533	-0.2054098621975025	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.01	5000	f1	20	13.3066	-0.33467	0.33467	11.4557	14.4071	False	0.14756999999999998	22.617748742087322	0.1308874371043661	-0.46555743710436615	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.01	5000	f2	80	48.9242	-0.3884475	0.3884475	43.2214	52.1758	False	0.11193	73.55686410746337	-0.08053919865670789	-0.3079083013432921	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.01	3	500	20	0.01	5000	f3	200	128.8137	-0.35593149999999996	0.35593149999999996	123.211	133.5661	False	0.05177550000000004	196.5088724395005	-0.017455637802497533	-0.3384758621975024	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0	5000	f2	80	19.91	-0.751125	0.751125	14.9325	22.8965	False	0.09955	37.69510233918129	-0.5288112207602339	-0.2223137792397661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0	5000	f3	200	115.478	-0.42261000000000004	0.42261000000000004	103.532	130.4105	False	0.13439250000000008	221.6512672209026	0.10825633610451306	-0.5308663361045131	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.001	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.001	5000	f2	80	19.91	-0.751125	0.751125	14.9325	22.8965	False	0.09955	37.69510233918129	-0.5288112207602339	-0.2223137792397661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.001	5000	f3	200	112.4915	-0.4375425	0.4375425	101.541	127.424	False	0.12941500000000006	221.6512672209026	0.10825633610451306	-0.5457988361045131	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	0.0	-1.0	0.0	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.01	5000	f2	80	16.9235	-0.78845625	0.78845625	12.9415	19.91	False	0.08710625000000001	37.69510233918129	-0.5288112207602339	-0.2596450292397661	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	1	0.01	5000	f3	200	96.5635	-0.5171825	0.5171825	87.604	107.514	False	0.09954999999999999	221.6512672209026	0.10825633610451306	-0.625438836104513	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0	5000	f1	20	7.2036	-0.63982	0.63982	6.003	7.8039	False	0.09004499999999997	13.462499382156686	-0.3268750308921657	-0.3129449691078343	diagnostic_kmer_10_90_spread_not_sampling_CI
5402	0.03	1	500	5	0	5000	f2	80	47.4238	-0.4072025	0.4072025	38.6194	51.826	False	0.16508250000000002	88.30166034852626	0.10377075435657819	-0.5109732543565781	diagnostic_kmer_10_90_spread_not_sampling_CI
