seed	unit_substitution_rate	array_fragments	fragment_gap_bp	coverage	substitution_rate	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	assembly_predicted_bp	period	estimated_haploid_depth	method	read_estimated_copies	read_estimated_bp	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome	fit_status	decision_threshold
5501	0.01	3	500	5	0.001	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	192.8943941985399	81208.53995758531	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	1	f1	1.0	False	1224.0	61	4.9975	single_k21	5.4027	329.5647	3.7139899995357513	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	1	f1	1.0	False	1224.0	61	4.9975	multik_loglinear	8.321534563055344	507.613608346376	2.411282873182528	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	1	f2	1.0	False	13675.0	171	4.9975	single_k21	48.2239	8246.286900000001	1.658322123136414	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	1	f2	1.0	False	13675.0	171	4.9975	multik_loglinear	75.2812454972276	12873.09298002592	1.0622932671439824	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	1	f3	1.0	False	84202.0	421	4.9975	single_k21	126.0624	53072.2704	1.58655356865984	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	1	f3	1.0	False	84202.0	421	4.9975	multik_loglinear	193.00766326418253	81256.22623422084	1.0362528990367823	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.75	f1	0.75	False	918.0	61	4.9975	single_k21	5.4027	329.5647	2.7854924996518133	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.75	f1	0.75	False	918.0	61	4.9975	multik_loglinear	8.321534563055344	507.613608346376	1.808462154886896	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.75	f2	0.75	False	10261.0	171	4.9975	single_k21	48.2239	8246.286900000001	1.2443176091775316	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.75	f2	0.75	False	10261.0	171	4.9975	multik_loglinear	75.2812454972276	12873.09298002592	0.7970889370504135	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.75	f3	0.75	False	63129.0	421	4.9975	single_k21	126.0624	53072.2704	1.1894912262882953	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.75	f3	0.75	False	63129.0	421	4.9975	multik_loglinear	193.00766326418253	81256.22623422084	0.7769127724198123	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.5	f1	0.5	True	612.0	61	4.9975	single_k21	5.4027	329.5647	1.8569949997678756	possible_overexpansion	False	FN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.5	f1	0.5	True	612.0	61	4.9975	multik_loglinear	8.321534563055344	507.613608346376	1.205641436591264	consistent	False	FN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.5	f2	0.5	True	6841.0	171	4.9975	single_k21	48.2239	8246.286900000001	0.82958549501837	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.5	f2	0.5	True	6841.0	171	4.9975	multik_loglinear	75.2812454972276	12873.09298002592	0.531418518503253	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.5	f3	0.5	True	42102.0	421	4.9975	single_k21	126.0624	53072.2704	0.7932956265613238	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.5	f3	0.5	True	42102.0	421	4.9975	multik_loglinear	193.00766326418253	81256.22623422084	0.5181387562676256	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.25	f1	0.25	True	293.0	61	4.9975	single_k21	5.4027	329.5647	0.8890515276666463	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.25	f1	0.25	True	293.0	61	4.9975	multik_loglinear	8.321534563055344	507.613608346376	0.5772106877798046	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.25	f2	0.25	True	3400.0	171	4.9975	single_k21	48.2239	8246.286900000001	0.4123067801582309	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.25	f2	0.25	True	3400.0	171	4.9975	multik_loglinear	75.2812454972276	12873.09298002592	0.26411679036852215	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0.25	f3	0.25	True	21043.0	421	4.9975	single_k21	126.0624	53072.2704	0.3964970754294318	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0.25	f3	0.25	True	21043.0	421	4.9975	multik_loglinear	193.00766326418253	81256.22623422084	0.25897092413993744	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0	f1	0.0	True	0.0	61	4.9975	single_k21	5.4027	329.5647	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	8.321534563055344	507.613608346376	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0	f2	0.0	True	0.0	171	4.9975	single_k21	48.2239	8246.286900000001	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	75.2812454972276	12873.09298002592	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	5	0.01	0	f3	0.0	True	0.0	421	4.9975	single_k21	126.0624	53072.2704	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	5	0.01	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	193.00766326418253	81256.22623422084	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	1	f1	1.0	False	1224.0	61	19.9901	single_k21	14.3571	875.7831000000001	1.3976063251277626	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	1	f1	1.0	False	1224.0	61	19.9901	multik_loglinear	17.421232179473048	1062.6951629478558	1.1517884363044373	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	1	f2	1.0	False	13675.0	171	19.9901	single_k21	70.735	12095.685	1.13056846305108	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	1	f2	1.0	False	13675.0	171	19.9901	multik_loglinear	87.49666508315028	14961.929729218697	0.913986380599991	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	1	f3	1.0	False	84202.0	421	19.9901	single_k21	162.8806	68572.73259999999	1.2279224818291696	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	1	f3	1.0	False	84202.0	421	19.9901	multik_loglinear	202.92458821803783	85431.25163979392	0.9856112181877325	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.75	f1	0.75	False	918.0	61	19.9901	single_k21	14.3571	875.7831000000001	1.048204743845822	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.75	f1	0.75	False	918.0	61	19.9901	multik_loglinear	17.421232179473048	1062.6951629478558	0.863841327228328	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.75	f2	0.75	False	10261.0	171	19.9901	single_k21	70.735	12095.685	0.8483190493138669	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.75	f2	0.75	False	10261.0	171	19.9901	multik_loglinear	87.49666508315028	14961.929729218697	0.6858072578673863	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.75	f3	0.75	False	63129.0	421	19.9901	single_k21	162.8806	68572.73259999999	0.9206137426117391	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.75	f3	0.75	False	63129.0	421	19.9901	multik_loglinear	202.92458821803783	85431.25163979392	0.7389450439772614	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.5	f1	0.5	True	612.0	61	19.9901	single_k21	14.3571	875.7831000000001	0.6988031625638813	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.5	f1	0.5	True	612.0	61	19.9901	multik_loglinear	17.421232179473048	1062.6951629478558	0.5758942181522186	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.5	f2	0.5	True	6841.0	171	19.9901	single_k21	70.735	12095.685	0.5655735909127925	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.5	f2	0.5	True	6841.0	171	19.9901	multik_loglinear	87.49666508315028	14961.929729218697	0.45722711734439037	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.5	f3	0.5	True	42102.0	421	19.9901	single_k21	162.8806	68572.73259999999	0.613975823970591	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.5	f3	0.5	True	42102.0	421	19.9901	multik_loglinear	202.92458821803783	85431.25163979392	0.4928173144122457	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.25	f1	0.25	True	293.0	61	19.9901	single_k21	14.3571	875.7831000000001	0.33455772325362293	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.25	f1	0.25	True	293.0	61	19.9901	multik_loglinear	17.421232179473048	1062.6951629478558	0.27571406195849685	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.25	f2	0.25	True	3400.0	171	19.9901	single_k21	70.735	12095.685	0.28109197618820264	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.25	f2	0.25	True	3400.0	171	19.9901	multik_loglinear	87.49666508315028	14961.929729218697	0.2272434145550252	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0.25	f3	0.25	True	21043.0	421	19.9901	single_k21	162.8806	68572.73259999999	0.30687124753724637	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0.25	f3	0.25	True	21043.0	421	19.9901	multik_loglinear	202.92458821803783	85431.25163979392	0.24631501465908712	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0	f1	0.0	True	0.0	61	19.9901	single_k21	14.3571	875.7831000000001	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0	f1	0.0	True	0.0	61	19.9901	multik_loglinear	17.421232179473048	1062.6951629478558	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0	f2	0.0	True	0.0	171	19.9901	single_k21	70.735	12095.685	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0	f2	0.0	True	0.0	171	19.9901	multik_loglinear	87.49666508315028	14961.929729218697	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0	0	f3	0.0	True	0.0	421	19.9901	single_k21	162.8806	68572.73259999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0	0	f3	0.0	True	0.0	421	19.9901	multik_loglinear	202.92458821803783	85431.25163979392	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	1	f1	1.0	False	1224.0	61	19.9901	single_k21	14.057	857.477	1.4274435349286336	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	1	f1	1.0	False	1224.0	61	19.9901	multik_loglinear	17.306431232063154	1055.6923051558524	1.1594287407629633	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	1	f2	1.0	False	13675.0	171	19.9901	single_k21	69.4344	11873.2824	1.1517455358427253	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	1	f2	1.0	False	13675.0	171	19.9901	multik_loglinear	87.57557730426531	14975.423719029368	0.9131628097189056	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	1	f3	1.0	False	84202.0	421	19.9901	single_k21	159.679	67224.859	1.2525426048123063	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	1	f3	1.0	False	84202.0	421	19.9901	multik_loglinear	202.87255134537145	85409.34411640138	0.9858640277724656	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.75	f1	0.75	False	918.0	61	19.9901	single_k21	14.057	857.477	1.0705826511964753	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.75	f1	0.75	False	918.0	61	19.9901	multik_loglinear	17.306431232063154	1055.6923051558524	0.8695715555722225	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.75	f2	0.75	False	10261.0	171	19.9901	single_k21	69.4344	11873.2824	0.8642092097464135	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.75	f2	0.75	False	10261.0	171	19.9901	multik_loglinear	87.57557730426531	14975.423719029368	0.6851892936399042	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.75	f3	0.75	False	63129.0	421	19.9901	single_k21	159.679	67224.859	0.9390722559938728	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.75	f3	0.75	False	63129.0	421	19.9901	multik_loglinear	202.87255134537145	85409.34411640138	0.7391345836114104	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.5	f1	0.5	True	612.0	61	19.9901	single_k21	14.057	857.477	0.7137217674643168	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.5	f1	0.5	True	612.0	61	19.9901	multik_loglinear	17.306431232063154	1055.6923051558524	0.5797143703814817	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.5	f2	0.5	True	6841.0	171	19.9901	single_k21	69.4344	11873.2824	0.5761675474003718	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.5	f2	0.5	True	6841.0	171	19.9901	multik_loglinear	87.57557730426531	14975.423719029368	0.45681512111788175	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.5	f3	0.5	True	42102.0	421	19.9901	single_k21	159.679	67224.859	0.6262861778557245	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.5	f3	0.5	True	42102.0	421	19.9901	multik_loglinear	202.87255134537145	85409.34411640138	0.4929437222070301	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.25	f1	0.25	True	293.0	61	19.9901	single_k21	14.057	857.477	0.3417001272337334	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.25	f1	0.25	True	293.0	61	19.9901	multik_loglinear	17.306431232063154	1055.6923051558524	0.27754299104865054	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.25	f2	0.25	True	3400.0	171	19.9901	single_k21	69.4344	11873.2824	0.2863572081802754	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.25	f2	0.25	True	3400.0	171	19.9901	multik_loglinear	87.57557730426531	14975.423719029368	0.22703865104528548	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0.25	f3	0.25	True	21043.0	421	19.9901	single_k21	159.679	67224.859	0.31302408533129095	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0.25	f3	0.25	True	21043.0	421	19.9901	multik_loglinear	202.87255134537145	85409.34411640138	0.2463781945371368	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0	f1	0.0	True	0.0	61	19.9901	single_k21	14.057	857.477	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0	f1	0.0	True	0.0	61	19.9901	multik_loglinear	17.306431232063154	1055.6923051558524	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0	f2	0.0	True	0.0	171	19.9901	single_k21	69.4344	11873.2824	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0	f2	0.0	True	0.0	171	19.9901	multik_loglinear	87.57557730426531	14975.423719029368	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.001	0	f3	0.0	True	0.0	421	19.9901	single_k21	159.679	67224.859	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.001	0	f3	0.0	True	0.0	421	19.9901	multik_loglinear	202.87255134537145	85409.34411640138	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	1	f1	1.0	False	1224.0	61	19.9901	single_k21	11.6057	707.9477	1.7289412763117953	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	1	f1	1.0	False	1224.0	61	19.9901	multik_loglinear	17.547559014344667	1070.4010998750248	1.143496582863105	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	1	f2	1.0	False	13675.0	171	19.9901	single_k21	57.4284	9820.2564	1.3925298325204625	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	1	f2	1.0	False	13675.0	171	19.9901	multik_loglinear	87.58768182574975	14977.493592203207	0.9130366116209696	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	1	f3	1.0	False	84202.0	421	19.9901	single_k21	131.9653	55557.3913	1.5155859198882147	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	1	f3	1.0	False	84202.0	421	19.9901	multik_loglinear	202.83344731069337	85392.8813178019	0.9860540914017192	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.75	f1	0.75	False	918.0	61	19.9901	single_k21	11.6057	707.9477	1.2967059572338464	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.75	f1	0.75	False	918.0	61	19.9901	multik_loglinear	17.547559014344667	1070.4010998750248	0.8576224371473288	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.75	f2	0.75	False	10261.0	171	19.9901	single_k21	57.4284	9820.2564	1.0448810684820815	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.75	f2	0.75	False	10261.0	171	19.9901	multik_loglinear	87.58768182574975	14977.493592203207	0.6850946012316467	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.75	f3	0.75	False	63129.0	421	19.9901	single_k21	131.9653	55557.3913	1.1362844532982959	consistent	False	TN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.75	f3	0.75	False	63129.0	421	19.9901	multik_loglinear	202.83344731069337	85392.8813178019	0.7392770805455824	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.5	f1	0.5	True	612.0	61	19.9901	single_k21	11.6057	707.9477	0.8644706381558976	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.5	f1	0.5	True	612.0	61	19.9901	multik_loglinear	17.547559014344667	1070.4010998750248	0.5717482914315525	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.5	f2	0.5	True	6841.0	171	19.9901	single_k21	57.4284	9820.2564	0.6966213224330884	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.5	f2	0.5	True	6841.0	171	19.9901	multik_loglinear	87.58768182574975	14977.493592203207	0.45675198976958337	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.5	f3	0.5	True	42102.0	421	19.9901	single_k21	131.9653	55557.3913	0.7578109593493458	consistent	False	FN	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.5	f3	0.5	True	42102.0	421	19.9901	multik_loglinear	202.83344731069337	85392.8813178019	0.49303875627889104	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.25	f1	0.25	True	293.0	61	19.9901	single_k21	11.6057	707.9477	0.4138723806857484	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.25	f1	0.25	True	293.0	61	19.9901	multik_loglinear	17.547559014344667	1070.4010998750248	0.2737291656690276	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.25	f2	0.25	True	3400.0	171	19.9901	single_k21	57.4284	9820.2564	0.34622313934695226	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.25	f2	0.25	True	3400.0	171	19.9901	multik_loglinear	87.58768182574975	14977.493592203207	0.22700727455292843	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0.25	f3	0.25	True	21043.0	421	19.9901	single_k21	131.9653	55557.3913	0.37876148443276525	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0.25	f3	0.25	True	21043.0	421	19.9901	multik_loglinear	202.83344731069337	85392.8813178019	0.24642569351519414	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0	f1	0.0	True	0.0	61	19.9901	single_k21	11.6057	707.9477	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0	f1	0.0	True	0.0	61	19.9901	multik_loglinear	17.547559014344667	1070.4010998750248	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0	f2	0.0	True	0.0	171	19.9901	single_k21	57.4284	9820.2564	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0	f2	0.0	True	0.0	171	19.9901	multik_loglinear	87.58768182574975	14977.493592203207	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.01	3	500	20	0.01	0	f3	0.0	True	0.0	421	19.9901	single_k21	131.9653	55557.3913	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.01	3	500	20	0.01	0	f3	0.0	True	0.0	421	19.9901	multik_loglinear	202.83344731069337	85392.8813178019	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	1	f1	1.0	False	1205.0	61	1.0045	single_k21	19.91	1214.51	0.9921696815999869	consistent	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	1	f1	1.0	False	1205.0	61	1.0045	multik_loglinear	43.044222346417435	2625.6975631314635	0.4589256649051732	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	1	f2	1.0	False	13680.0	171	1.0045	single_k21	55.748	9532.908	1.4350290593384516	consistent	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	1	f2	1.0	False	13680.0	171	1.0045	multik_loglinear	107.32977006891755	18353.390681784902	0.7453663596654607	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	1	f3	1.0	False	84194.0	421	1.0045	single_k21	91.586	38557.706	2.18358426198903	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	1	f3	1.0	False	84194.0	421	1.0045	multik_loglinear	174.07903544407665	73287.27392195626	1.1488215551537408	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.75	f1	0.75	False	912.0	61	1.0045	single_k21	19.91	1214.51	0.7509201241653012	consistent	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.75	f1	0.75	False	912.0	61	1.0045	multik_loglinear	43.044222346417435	2625.6975631314635	0.34733627086599006	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.75	f2	0.75	False	10260.0	171	1.0045	single_k21	55.748	9532.908	1.0762717945038387	consistent	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.75	f2	0.75	False	10260.0	171	1.0045	multik_loglinear	107.32977006891755	18353.390681784902	0.5590247697490955	possible_collapse	True	FP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.75	f3	0.75	False	63131.0	421	1.0045	single_k21	91.586	38557.706	1.637312136774942	possible_overexpansion	False	TN	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.75	f3	0.75	False	63131.0	421	1.0045	multik_loglinear	174.07903544407665	73287.27392195626	0.861418314825413	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.5	f1	0.5	True	598.0	61	1.0045	single_k21	19.91	1214.51	0.4923796428189146	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.5	f1	0.5	True	598.0	61	1.0045	multik_loglinear	43.044222346417435	2625.6975631314635	0.2277490021687084	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.5	f2	0.5	True	6831.0	171	1.0045	single_k21	55.748	9532.908	0.7165704316038716	consistent	False	FN	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.5	f2	0.5	True	6831.0	171	1.0045	multik_loglinear	107.32977006891755	18353.390681784902	0.3721928072276873	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.5	f3	0.5	True	42086.0	421	1.0045	single_k21	91.586	38557.706	1.0915068443127816	consistent	False	FN	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.5	f3	0.5	True	42086.0	421	1.0045	multik_loglinear	174.07903544407665	73287.27392195626	0.5742606833052277	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.25	f1	0.25	True	285.0	61	1.0045	single_k21	19.91	1214.51	0.23466253880165663	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.25	f1	0.25	True	285.0	61	1.0045	multik_loglinear	43.044222346417435	2625.6975631314635	0.10854258464562189	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.25	f2	0.25	True	3420.0	171	1.0045	single_k21	55.748	9532.908	0.3587572648346129	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.25	f2	0.25	True	3420.0	171	1.0045	multik_loglinear	107.32977006891755	18353.390681784902	0.18634158991636518	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0.25	f3	0.25	True	21051.0	421	1.0045	single_k21	91.586	38557.706	0.5459609033794698	possible_collapse	True	TP	single_k_baseline	0.6
5501	0.03	1	500	1	0	0.25	f3	0.25	True	21051.0	421	1.0045	multik_loglinear	174.07903544407665	73287.27392195626	0.2872395011228995	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5501	0.03	1	500	1	0	0	f1	0.0	True	0.0	61	1.0045	single_k21	19.91	1214.51	0.0	reads_only	True	TP	single_k_baseline	0.6
5501	0.03	1	500	1	0	0	f1	0.0	True	0.0	61	1.0045	multik_loglinear	43.044222346417435	2625.6975631314635	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
