seed	condition_id	family_id	k	diagnostic_kmer_count	total_exposure	valid_windows	mean_corrected_count	uncorrected_copy_number
6302	condition_004	f010	21	61	49928894	49928894	285.13114754098046	57.10744314524181
6302	condition_004	f010	27	61	49907132	49907132	258.5081967213107	51.79784659260939
6302	condition_004	f010	31	61	49892624	49892624	242.475409836066	48.59945025863262
6302	condition_004	f011	15	61	49950656	49950656	355.57377049181287	71.18500515625117
6302	condition_004	f011	21	61	49928894	49928894	355.08196721312424	71.11753110596125
6302	condition_004	f011	27	61	49907132	49907132	354.5901639344356	71.04999821156535
6302	condition_004	f011	31	61	49892624	49892624	354.2622950819765	71.00494355277375
6302	condition_004	f012	15	61	49950656	49950656	216.3934426229453	43.32144158886428
6302	condition_004	f012	21	61	49928894	49928894	194.7213114754061	38.99972458340578
6302	condition_004	f012	27	61	49907132	49907132	175.32786885245693	35.13082435842174
6302	condition_004	f012	31	61	49892624	49892624	164.0491803278677	32.880447484154715
6302	condition_004	f013	15	61	49950656	49950656	959.786885246055	192.14700308361415
6302	condition_004	f013	21	61	49928894	49928894	959.0327868853992	192.07971778533673
6302	condition_004	f013	27	61	49907132	49907132	958.3442622952351	192.02551296580918
6302	condition_004	f013	31	61	49892624	49892624	957.8852459017924	191.98935014959173
6302	condition_004	f014	15	61	49950656	49950656	1115.8032786886413	223.38110608370016
6302	condition_004	f014	21	61	49928894	49928894	981.8360655738493	196.64686855948568
6302	condition_004	f014	27	61	49907132	49907132	866.7704918033263	173.6766784761998
6302	condition_004	f014	31	61	49892624	49892624	798.6721311475709	160.07819735990853
6302	condition_004	f015	15	61	49950656	49950656	1185.819672131308	237.39821797962134
6302	condition_004	f015	21	61	49928894	49928894	1184.639344262455	237.26528856466462
6302	condition_004	f015	27	61	49907132	49907132	1183.4590163936023	237.13224322199125
6302	condition_004	f015	31	61	49892624	49892624	1182.6721311477006	237.04348184767767
6302	condition_004	f016	15	60	49950656	49950656	580.6166666666435	116.23804633649726
6302	condition_004	f016	21	61	49928894	49928894	507.27868852460733	101.6002254174922
6302	condition_004	f016	27	61	49907132	49907132	440.68852459017086	88.30171298766895
6302	condition_004	f016	31	61	49892624	49892624	399.704918032788	80.11302793631138
6302	condition_004	f017	15	61	49950656	49950656	784.3442622951763	157.02381612269042
6302	condition_004	f017	21	61	49928894	49928894	783.5245901640287	156.92808860617436
6302	condition_004	f017	27	61	49907132	49907132	782.8360655738647	156.8585559222006
6302	condition_004	f017	31	61	49892624	49892624	782.3770491804221	156.81216710117755
6302	condition_004	f018	15	61	49950656	49950656	624.4590163934878	125.01517825781663
6302	condition_004	f018	21	61	49928894	49928894	555.3114754098646	111.22046392813438
6302	condition_004	f018	27	61	49907132	49907132	494.65573770493353	99.11524022356835
6302	condition_004	f018	31	61	49892624	49892624	459.5245901639456	92.10271044552509
6302	condition_004	f019	15	171	49950656	49950656	39.94152046783725	7.996195378862942
6302	condition_004	f019	21	171	49928894	49928894	39.76608187134602	7.964542910032418
6302	condition_004	f019	27	171	49907132	49907132	39.695906432749524	7.953954643747014
6302	condition_004	f019	31	171	49892624	49892624	39.64912280701853	7.946890668051159
6302	condition_004	f020	15	171	49950656	49950656	96.90643274854027	19.400432448482814
6302	condition_004	f020	21	171	49928894	49928894	83.25730994152234	16.675176089725188
6302	condition_004	f020	27	171	49907132	49907132	72.27485380117115	14.481868804076168
6302	condition_004	f020	31	171	49892624	49892624	65.64912280701891	13.158081805242176
6302	condition_004	f021	15	171	49950656	49950656	125.63742690058787	25.15230768953022
6302	condition_004	f021	21	171	49928894	49928894	125.3333333333364	25.102365242325696
6302	condition_004	f021	27	171	49907132	49907132	125.08771929824867	25.06409691068777
6302	condition_004	f021	31	171	49892624	49892624	124.92397660819019	25.038566143201884
6302	condition_004	f022	15	171	49950656	49950656	78.38011695906613	15.691509028243019
6302	condition_004	f022	21	171	49928894	49928894	68.97076023391966	13.813796923665016
6302	condition_004	f022	27	171	49907132	49907132	60.16959064327614	12.056311038525745
6302	condition_004	f022	31	171	49892624	49892624	54.78362573099528	10.980305572021084
6302	condition_004	f023	15	171	49950656	49950656	101.07602339181531	20.235174367242607
6302	condition_004	f023	21	171	49928894	49928894	100.86549707602583	20.20182884003516
6302	condition_004	f023	27	171	49907132	49907132	100.65497076023635	20.168454232199988
6302	condition_004	f023	31	171	49892624	49892624	100.51461988304337	20.146188318947377
6302	condition_004	f024	15	171	49950656	49950656	156.4385964912317	31.31862702488466
6302	condition_004	f024	21	171	49928894	49928894	134.79532163742988	26.99745795238923
6302	condition_004	f024	27	171	49907132	49907132	115.99415204678607	23.241999168933624
6302	condition_004	f024	31	171	49892624	49892624	105.22222222222436	21.089735072307352
6302	condition_004	f025	15	171	49950656	49950656	456.2397660818834	91.33809295355067
6302	condition_004	f025	21	171	49928894	49928894	455.71929824562613	91.27366174897168
6302	condition_004	f025	27	171	49907132	49907132	455.2982456140472	91.22909439357227
6302	condition_004	f025	31	171	49892624	49892624	455.0175438596612	91.19936122414832
6302	condition_004	f026	15	171	49950656	49950656	445.67836257311103	89.22372562496697
6302	condition_004	f026	21	171	49928894	49928894	398.57894736843144	79.8293163410412
6302	condition_004	f026	27	171	49907132	49907132	356.0643274853892	71.34537955124112
6302	condition_004	f026	31	171	49892624	49892624	330.43274853802006	66.22877733149896
6302	condition_004	f027	15	171	49950656	49950656	352.3918128655063	70.54798496850698
6302	condition_004	f027	21	171	49928894	49928894	352.00584795322567	70.5014310858209
6302	condition_004	f027	27	171	49907132	49907132	351.6549707602432	70.46186720572186
6302	condition_004	f027	31	171	49892624	49892624	351.4210526315882	70.43547211138629
6302	condition_004	f028	15	171	49950656	49950656	326.8596491228154	65.43650780538606
6302	condition_004	f028	21	171	49928894	49928894	287.8362573099488	57.64923559291115
6302	condition_004	f028	27	171	49907132	49907132	253.92982456140982	50.88046825880714
6302	condition_004	f028	31	171	49892624	49892624	234.12865497076604	46.926506605618904
6302	condition_004	f029	15	171	49950656	49950656	500.34502923977954	100.16785950514435
6302	condition_004	f029	21	171	49928894	49928894	499.99415204679707	100.14124327424459
6302	condition_004	f029	27	171	49907132	49907132	499.6432748538146	100.11460383133509
6302	condition_004	f029	31	171	49892624	49892624	499.4093567251596	100.09683129216849
6302	condition_004	f030	15	171	49950656	49950656	291.5087719298323	58.35934805937929
6302	condition_004	f030	21	171	49928894	49928894	255.9181286549774	51.25651865129987
6302	condition_004	f030	27	171	49907132	49907132	224.71345029240348	45.026320144464215
6302	condition_004	f030	31	171	49892624	49892624	206.22807017544386	41.334380443779395
6302	condition_004	f031	15	169	49950656	49950656	878.9822485207429	175.9701110873785
6302	condition_004	f031	21	171	49928894	49928894	878.2339181286785	175.89693016806632
6302	condition_004	f031	27	171	49907132	49907132	877.5672514620119	175.84004856500508
6302	condition_004	f031	31	171	49892624	49892624	877.1228070175674	175.80209992915334
6302	condition_004	f032	15	171	49950656	49950656	929.8596491228317	186.15564310563443
6302	condition_004	f032	21	171	49928894	49928894	820.7134502924196	164.37645309996643
6302	condition_004	f032	27	171	49907132	49907132	725.7719298245806	145.42449159863176
6302	condition_004	f032	31	171	49892624	49892624	668.8538011696082	134.05865387428975
6302	condition_004	f033	15	171	49950656	49950656	1079.6549707602633	216.14430264144343
6302	condition_004	f033	21	171	49928894	49928894	1079.0526315789768	216.11787186373022
6302	condition_004	f033	27	171	49907132	49907132	1078.4912280702051	216.09962040499644
6302	condition_004	f033	31	171	49892624	49892624	1078.116959064357	216.08744392043943
6302	condition_004	f034	15	171	49950656	49950656	984.5263157895002	197.09977698581181
6302	condition_004	f034	21	171	49928894	49928894	870.9298245614269	174.43403103650303
6302	condition_004	f034	27	171	49907132	49907132	770.5614035087926	154.39905533116843
6302	condition_004	f034	31	171	49892624	49892624	710.9415204678551	142.49431348165913
6302	condition_004	f035	15	171	49950656	49950656	1270.9005847953558	254.43121003162716
6302	condition_004	f035	21	171	49928894	49928894	1270.1169590643622	254.3851580338155
6302	condition_004	f035	27	171	49907132	49907132	1269.3801169590988	254.3484400103574
6302	condition_004	f035	31	171	49892624	49892624	1268.8888888889232	254.32394353300063
6302	condition_004	f036	15	171	49950656	49950656	405.1578947368526	81.11162638922151
6302	condition_004	f036	21	171	49928894	49928894	360.5672514619977	72.21615032409845
6302	condition_004	f036	27	171	49907132	49907132	321.292397660827	64.37805275222527
6302	condition_004	f036	31	171	49892624	49892624	297.46783625731763	59.62160584244229
6302	condition_004	f037	15	419	49950656	49950656	134.45107398568996	26.916778427432455
6302	condition_004	f037	21	421	49928894	49928894	134.0973871733775	26.857672267560645
6302	condition_004	f037	27	421	49907132	49907132	133.9691211401234	26.843682610357856
6302	condition_004	f037	31	421	49892624	49892624	133.8836104512873	26.834349392264333
6302	condition_004	f038	15	410	49950656	49950656	71.11951219511415	14.237953590662384
6302	condition_004	f038	21	421	49928894	49928894	63.06650831353736	12.631264837057548
6302	condition_004	f038	27	421	49907132	49907132	56.11876484560571	11.244638310533594
6302	condition_004	f038	31	421	49892624	49892624	52.163895486936546	10.455231917033778
6302	condition_004	f039	15	421	49950656	49950656	88.73634204274427	17.764800134505595
6302	condition_004	f039	21	421	49928894	49928894	88.53919239903875	17.73305701484971
6302	condition_004	f039	27	421	49907132	49907132	88.4251781472573	17.71794423034714
6302	condition_004	f039	31	421	49892624	49892624	88.34916864606967	17.70786171640715
6302	condition_004	f040	15	421	49950656	49950656	86.86698337291458	17.39055906951744
6302	condition_004	f040	21	421	49928894	49928894	77.09026128265565	15.44000980327256
6302	condition_004	f040	27	421	49907132	49907132	68.35629453681449	13.696698607488502
6302	condition_004	f040	31	421	49892624	49892624	63.17577197149488	12.662347037809612
6302	condition_004	f041	15	421	49950656	49950656	85.04750593823445	17.026304106643654
6302	condition_004	f041	21	421	49928894	49928894	84.92399049880453	17.00898692023992
6302	condition_004	f041	27	421	49907132	49907132	84.80997624702307	16.993558405043807
6302	condition_004	f041	31	421	49892624	49892624	84.73396674583545	16.98326525095883
6302	condition_004	f042	15	421	49950656	49950656	49.401425178143214	9.890045323557555
6302	condition_004	f042	21	421	49928894	49928894	43.954869358666976	8.803493495903789
6302	condition_004	f042	27	421	49907132	49907132	39.11401425177968	7.8373596486729955
6302	condition_004	f042	31	421	49892624	49892624	36.07600950118651	7.230730037607666
6302	condition_004	f043	15	421	49950656	49950656	370.2422802849655	74.12160518671976
6302	condition_004	f043	21	421	49928894	49928894	369.94774346786323	74.09492056200229
6302	condition_004	f043	27	421	49907132	49907132	369.7482185272457	74.08725040085366
6302	condition_004	f043	31	421	49892624	49892624	369.61520190016734	74.08213324281508
6302	condition_004	f044	15	421	49950656	49950656	269.61282660328254	53.97583299071839
6302	condition_004	f044	21	421	49928894	49928894	241.49168646077237	48.36712114247361
6302	condition_004	f044	27	421	49907132	49907132	216.25653206647968	43.33178914518263
6302	condition_004	f044	31	421	49892624	49892624	201.0380047505692	40.29413340748909
6302	condition_004	f045	15	421	49950656	49950656	484.6817102136865	97.03210108265374
6302	condition_004	f045	21	421	49928894	49928894	484.29928741083614	96.99779999349397
6302	condition_004	f045	27	421	49907132	49907132	484.01425178138254	96.98298266896654
6302	condition_004	f045	31	421	49892624	49892624	483.82422802841336	96.97309727153525
6302	condition_004	f046	15	421	49950656	49950656	347.6413301662187	69.59694987113257
6302	condition_004	f046	21	421	49928894	49928894	306.2755344417636	61.342343061267016
6302	condition_004	f046	27	421	49907132	49907132	269.25653206647604	53.95151379696114
6302	condition_004	f046	31	421	49892624	49892624	247.17102137764553	49.54059369129303
6302	condition_004	f047	15	421	49950656	49950656	195.57957244651882	39.15455533687462
6302	condition_004	f047	21	421	49928894	49928894	195.33491686457103	39.12262043388564
6302	condition_004	f047	27	421	49907132	49907132	195.2209026127896	39.11683456640818
6302	condition_004	f047	31	421	49892624	49892624	195.14489311160193	39.112974517355894
6302	condition_004	f048	15	421	49950656	49950656	385.14964370540224	77.10602313319013
6302	condition_004	f048	21	421	49928894	49928894	340.7054631828488	68.23813545376126
6302	condition_004	f048	27	421	49907132	49907132	301.76722090257374	60.46575084750887
6302	condition_004	f048	31	421	49892624	49892624	278.3990498812019	55.799640820896066
6302	condition_004	f049	15	420	49950656	49950656	1241.7928571431964	248.60391365895103
6302	condition_004	f049	21	421	49928894	49928894	1241.0878859855009	248.57107509441346
6302	condition_004	f049	27	421	49907132	49907132	1240.5035629451206	248.5623824156276
6302	condition_004	f049	31	421	49892624	49892624	1240.1140142515342	248.55658308361052
6302	condition_004	f050	15	421	49950656	49950656	807.6840855105496	161.6963920374839
6302	condition_004	f050	21	421	49928894	49928894	715.9239904986989	143.38871405777562
6302	condition_004	f050	27	421	49907132	49907132	635.0475059381511	127.24584252570375
6302	condition_004	f050	31	421	49892624	49892624	585.3087885984972	117.31369121786362
6302	condition_004	f051	15	421	49950656	49950656	869.6413301660965	174.10008192206655
6302	condition_004	f051	21	421	49928894	49928894	869.1662707836739	174.08081796958567
6302	condition_004	f051	27	421	49907132	49907132	868.7529691209661	174.07391174491175
6302	condition_004	f051	31	421	49892624	49892624	868.4774346791612	174.0693042480911
6302	condition_004	f052	15	421	49950656	49950656	822.4536817100743	164.65322932096714
6302	condition_004	f052	21	421	49928894	49928894	734.4821852730438	147.10563892583798
6302	condition_004	f052	27	421	49907132	49907132	656.1401425177207	131.47221974561086
6302	condition_004	f052	31	421	49892624	49892624	608.3230403799664	121.92644756065876
6302	condition_004	f053	15	417	49950656	49950656	1446.5107913667864	289.58794682632123
6302	condition_004	f053	21	421	49928894	49928894	1445.805225652927	289.5728524755479
6302	condition_004	f053	27	421	49907132	49907132	1445.092636579293	289.556337675203
6302	condition_004	f053	31	421	49892624	49892624	1444.6175771968713	289.5453198045609
6302	condition_004	f054	15	420	49950656	49950656	850.2690476192354	170.22179801186903
6302	condition_004	f054	21	421	49928894	49928894	750.6080760093939	150.3354101954259
6302	condition_004	f054	27	421	49907132	49907132	661.3064133015781	132.50739659846175
6302	condition_004	f054	31	421	49892624	49892624	607.2992874108546	121.7212563145315
6302	condition_004	megabase_171	15	171	49950656	49950656	27164.812865497817	5438.329551767612
6302	condition_004	megabase_171	21	171	49928894	49928894	25546.023391813567	5116.480928220354
6302	condition_004	megabase_171	27	171	49907132	49907132	24026.198830410016	4814.181434110463
6302	condition_004	megabase_171	31	171	49892624	49892624	23062.789473684847	4622.484773237192
6302	condition_005	f001	15	61	49951489	49951489	104.98360655737726	21.017112534398574
6302	condition_005	f001	21	61	49929727	49929727	102.54098360655739	20.53706073869729
6302	condition_005	f001	27	61	49907965	49907965	100.18032786885229	20.073013970586118
6302	condition_005	f001	31	61	49893457	49893457	98.6065573770489	19.763424566281085
6302	condition_005	f002	15	61	49951489	49951489	44.22950819672085	8.854492445004162
6302	condition_005	f002	21	61	49929727	49929727	38.475409836065175	7.705912318740531
6302	condition_005	f002	27	61	49907965	49907965	33.77049180327835	6.766553555785804
6302	condition_005	f002	31	61	49893457	49893457	30.88524590163904	6.1902397145259025
6302	condition_005	f003	15	61	49951489	49951489	83.96721311475414	16.809751780323133
6302	condition_005	f003	21	61	49929727	49929727	81.73770491803268	16.37054913559465
6302	condition_005	f003	27	61	49907965	49907965	79.75409836065546	15.980234489756388
6302	condition_005	f003	31	61	49893457	49893457	78.44262295081931	15.722026026542782
6302	condition_005	f004	15	61	49951489	49951489	38.42622950819632	7.692709522271963
6302	condition_005	f004	21	61	49929727	49929727	32.50819672131115	6.51078999917447
6302	condition_005	f004	27	61	49907965	49907965	28.098360655737437	5.630035337192657
6302	condition_005	f004	31	61	49893457	49893457	25.344262295081734	5.079676538565314
6302	condition_005	f005	15	61	49951489	49951489	124.72131147541037	24.968487220753392
6302	condition_005	f005	21	61	49929727	49929727	121.67213114754128	24.3686754280754
6302	condition_005	f005	27	61	49907965	49907965	118.63934426229514	23.771625283117665
6302	condition_005	f005	31	61	49893457	49893457	116.67213114754088	23.38425480269705
6302	condition_005	f006	15	61	49951489	49951489	90.93442622950724	18.204547662134203
6302	condition_005	f006	21	61	49929727	49929727	81.40983606557293	16.304883074079882
6302	condition_005	f006	27	61	49907965	49907965	73.26229508196647	14.679479534372213
6302	condition_005	f006	31	61	49893457	49893457	67.95081967213046	13.619184509930925
6302	condition_005	f007	15	61	49951489	49951489	324.85245901639666	65.03358869169979
6302	condition_005	f007	21	61	49929727	49929727	318.4262295081987	63.77487894299897
6302	condition_005	f007	27	61	49907965	49907965	312.213114754099	62.55777304366127
6302	condition_005	f007	31	61	49893457	49893457	308.0819672131145	61.74796972138342
6302	condition_005	f008	15	61	49951489	49951489	383.5409836065536	76.78269282554392
6302	condition_005	f008	21	61	49929727	49929727	331.5409836065582	66.40152140358352
6302	condition_005	f008	27	61	49907965	49907965	286.90163934426573	57.48614261155824
6302	condition_005	f008	31	61	49893457	49893457	260.50819672131604	52.21289771949778
6302	condition_005	f009	15	61	49951489	49951489	574.9016393442654	115.0919924217405
6302	condition_005	f009	21	61	49929727	49929727	563.1475409836075	112.78802725751086
6302	condition_005	f009	27	61	49907965	49907965	551.7868852459006	110.56088647291081
6302	condition_005	f009	31	61	49893457	49893457	544.311475409834	109.09476074384543
6302	condition_005	f010	15	61	49951489	49951489	302.0819672131096	60.47506756267257
6302	condition_005	f010	21	61	49929727	49929727	266.852459016392	53.44560746674861
6302	condition_005	f010	27	61	49907965	49907965	237.6885245901647	47.62536893463092
6302	condition_005	f010	31	61	49893457	49893457	220.44262295082177	44.182671677936
6302	condition_005	f011	15	61	49951489	49951489	343.09836065574405	68.68631296571441
6302	condition_005	f011	21	61	49929727	49929727	337.4262295082016	67.58022720777174
6302	condition_005	f011	27	61	49907965	49907965	331.8196721311509	66.4863157877006
6302	condition_005	f011	31	61	49893457	49893457	328.14754098360896	65.769654121904
6302	condition_005	f012	15	61	49951489	49951489	206.5901639344215	41.35815930020054
6302	condition_005	f012	21	61	49929727	49929727	181.96721311475147	36.44466414061336
6302	condition_005	f012	27	61	49907965	49907965	160.4918032786877	32.15755306366182
6302	condition_005	f012	31	61	49893457	49893457	148.1475409836068	29.692779352532497
6302	condition_005	f013	15	61	49951489	49951489	919.7049180329282	184.11962014444217
6302	condition_005	f013	21	61	49929727	49929727	902.3934426230869	180.73270110671484
6302	condition_005	f013	27	61	49907965	49907965	885.6229508198032	177.45122463314289
6302	condition_005	f013	31	61	49893457	49893457	874.7049180329147	175.31455437792468
6302	condition_005	f014	15	61	49951489	49951489	1073.1967213115797	214.84779388890283
6302	condition_005	f014	21	61	49929727	49929727	930.1147540984249	186.28476660776153
6302	condition_005	f014	27	61	49907965	49907965	809.2622950819995	162.15093023368104
6302	condition_005	f014	31	61	49893457	49893457	738.6721311475569	148.04989983908249
6302	condition_005	f015	15	61	49951489	49951489	1139.180327869	228.05733135782998
6302	condition_005	f015	21	61	49929727	49929727	1119.2295081968632	224.16095088940966
6302	condition_005	f015	27	61	49907965	49907965	1099.4426229509563	220.29401979242317
6302	condition_005	f015	31	61	49893457	49893457	1086.360655737838	217.73609628569895
6302	condition_005	f016	15	60	49951489	49951489	555.4833333333115	111.20455955443322
6302	condition_005	f016	21	61	49929727	49929727	475.3442622950939	95.20265598389791
6302	condition_005	f016	27	61	49907965	49907965	404.4262295081985	81.03440593263991
6302	condition_005	f016	31	61	49893457	49893457	361.34426229507864	72.42317610805735
6302	condition_005	f017	15	61	49951489	49951489	752.5245901640205	150.6510827262868
6302	condition_005	f017	21	61	49929727	49929727	739.0163934427056	148.01130265396918
6302	condition_005	f017	27	61	49907965	49907965	725.7377049181121	145.4152067546958
6302	condition_005	f017	31	61	49893457	49893457	716.9508196722081	143.69636076173438
6302	condition_005	f018	15	61	49951489	49951489	600.5245901639738	120.22155939415015
6302	condition_005	f018	21	61	49929727	49929727	525.5901639344477	105.26597991101526
6302	condition_005	f018	27	61	49907965	49907965	460.96721311476495	92.36345603647935
6302	condition_005	f018	31	61	49893457	49893457	423.6885245901701	84.91865468255088
6302	condition_005	f019	15	171	49951489	49951489	37.80116959064421	7.567576131843478
6302	condition_005	f019	21	171	49929727	49929727	36.72514619883131	7.355366913748861
6302	condition_005	f019	27	171	49907965	49907965	35.77192982456228	7.167579328181839
6302	condition_005	f019	31	171	49893457	49893457	35.14035087719384	7.043077988601559
6302	condition_005	f020	15	171	49951489	49951489	92.74269005848167	18.566551651439593
6302	condition_005	f020	21	171	49929727	49929727	78.06432748538184	15.634839638795109
6302	condition_005	f020	27	171	49907965	49907965	66.42105263158034	13.308707864882958
6302	condition_005	f020	31	171	49893457	49893457	59.52631578947488	11.930685778994004
6302	condition_005	f021	15	171	49951489	49951489	120.3684210526345	24.097063663634632
6302	condition_005	f021	21	171	49929727	49929727	117.90643274854087	23.614475750796885
6302	condition_005	f021	27	171	49907965	49907965	115.5438596491256	23.151386687300434
6302	condition_005	f021	31	171	49893457	49893457	114.02339181286824	22.853375706732095
6302	condition_005	f022	15	171	49951489	49951489	76.13450292397835	15.241688375691531
6302	condition_005	f022	21	171	49929727	49929727	66.24561403508918	13.267770127220839
6302	condition_005	f022	27	171	49907965	49907965	57.11111111111231	11.443285878539088
6302	condition_005	f022	31	171	49893457	49893457	51.608187134503964	10.343678357365368
6302	condition_005	f023	15	171	49951489	49951489	96.69005847953449	19.35679204268255
6302	condition_005	f023	21	171	49929727	49929727	94.65497076023618	18.95763835444888
6302	condition_005	f023	27	171	49907965	49907965	92.64327485380338	18.56282356008773
6302	condition_005	f023	31	171	49893457	49893457	91.3333333333355	18.305673494088715
6302	condition_005	f024	15	171	49951489	49951489	149.6842105263192	29.965915635932134
6302	condition_005	f024	21	171	49929727	49929727	126.70760233918404	25.3771870892032
6302	condition_005	f024	27	171	49907965	49907965	107.36842105263378	21.513283711855166
6302	condition_005	f024	31	171	49893457	49893457	96.53801169590832	19.348831991318686
6302	condition_005	f025	15	171	49951489	49951489	438.5438596491344	87.79395137733219
6302	condition_005	f025	21	171	49929727	49929727	430.74853801170735	86.27095798294818
6302	condition_005	f025	27	171	49907965	49907965	423.1929824561515	84.79467805512638
6302	condition_005	f025	31	171	49893457	49893457	418.2163742690169	83.8218875611319
6302	condition_005	f026	15	171	49951489	49951489	427.6725146198941	85.61757080352382
6302	condition_005	f026	21	171	49929727	49929727	376.01169590644247	75.30818181850712
6302	condition_005	f026	27	171	49907965	49907965	330.23391812866333	66.16858013118014
6302	condition_005	f026	31	171	49893457	49893457	302.9473684210602	60.71885706798393
6302	condition_005	f027	15	171	49951489	49951489	338.00000000000887	67.66565056749536
6302	condition_005	f027	21	171	49929727	49929727	331.7251461988391	66.43840576152942
6302	condition_005	f027	27	171	49907965	49907965	325.6491228070261	65.24993010775457
6302	condition_005	f027	31	171	49893457	49893457	321.63742690059325	64.46485095241911
6302	condition_005	f028	15	171	49951489	49951489	312.79532163743494	62.61981932859598
6302	condition_005	f028	21	171	49929727	49929727	270.33333333334014	54.14276215316381
6302	condition_005	f028	27	171	49907965	49907965	234.0409356725204	46.894505851424796
6302	condition_005	f028	31	171	49893457	49893457	213.38596491228594	42.76832629823304
6302	condition_005	f029	15	171	49951489	49951489	479.8421052631709	96.06162195949172
6302	condition_005	f029	21	171	49929727	49929727	471.12280701755657	94.35717664099316
6302	condition_005	f029	27	171	49907965	49907965	462.57309941521714	92.68522557776441
6302	condition_005	f029	31	171	49893457	49893457	456.9766081871468	91.590488144998
6302	condition_005	f030	15	171	49951489	49951489	277.9824561403582	55.650484441086064
6302	condition_005	f030	21	171	49929727	49929727	239.08187134503544	47.88367285585909
6302	condition_005	f030	27	171	49907965	49907965	205.50292397661337	41.17637815459183
6302	condition_005	f030	31	171	49893457	49893457	185.89473684210992	37.258339674099936
6302	condition_005	f031	15	169	49951489	49951489	843.9112426035816	168.9461634674357
6302	condition_005	f031	21	171	49929727	49929727	828.5555555555778	165.94433924214684
6302	condition_005	f031	27	171	49907965	49907965	813.5087719298465	163.0017917841063
6302	condition_005	f031	31	171	49893457	49893457	803.602339181308	161.06367197232055
6302	condition_005	f032	15	171	49951489	49951489	889.707602339205	178.11433055363074
6302	condition_005	f032	21	171	49929727	49929727	770.789473684231	154.37486243099846
6302	condition_005	f032	27	171	49907965	49907965	668.9005847953393	134.0268201268754
6302	condition_005	f032	31	171	49893457	49893457	608.5029239766241	121.96046547278216
6302	condition_005	f033	15	171	49951489	49951489	1035.5555555555839	207.31224960192554
6302	condition_005	f033	21	171	49929727	49929727	1016.719298245642	203.63005354418257
6302	condition_005	f033	27	171	49907965	49907965	998.181286549735	200.00440541900178
6302	condition_005	f033	31	171	49893457	49893457	985.9356725146471	197.60820993314758
6302	condition_005	f034	15	171	49951489	49951489	944.5321637427154	189.08989154311604
6302	condition_005	f034	21	171	49929727	49929727	821.830409356747	164.59741695698577
6302	condition_005	f034	27	171	49907965	49907965	715.1637426900775	143.29651443213072
6302	condition_005	f034	31	171	49893457	49893457	652.6198830409527	130.80269884705578
6302	condition_005	f035	15	171	49951489	49951489	1219.4269005848282	244.12223238927436
6302	condition_005	f035	21	171	49929727	49929727	1197.5263157895063	239.84235198992903
6302	condition_005	f035	27	171	49907965	49907965	1176.0584795321959	235.64544848346267
6302	condition_005	f035	31	171	49893457	49893457	1161.883040935704	232.87282758051904
6302	condition_005	f036	15	171	49951489	49951489	390.29239766082884	78.13428698007958
6302	condition_005	f036	21	171	49929727	49929727	341.6900584795411	68.43419321710714
6302	condition_005	f036	27	171	49907965	49907965	299.40935672515394	59.99229917011321
6302	condition_005	f036	31	171	49893457	49893457	274.2397660818784	54.96507609843078
6302	condition_005	f037	15	419	49951489	49951489	128.80906921242143	25.78683274334854
6302	condition_005	f037	21	421	49929727	49929727	126.08551068881907	25.252593648032377
6302	condition_005	f037	27	421	49907965	49907965	123.62470308786963	24.770535742715545
6302	condition_005	f037	31	421	49893457	49893457	122.01425178145674	24.454960453322915
6302	condition_005	f038	15	410	49951489	49951489	68.40975609755372	13.695238613918741
6302	condition_005	f038	21	421	49929727	49929727	59.719714964369636	11.960753353281829
6302	condition_005	f038	27	421	49907965	49907965	52.346793349169374	10.48866515578613
6302	condition_005	f038	31	421	49893457	49893457	48.211401425179076	9.66287050928924
6302	condition_005	f039	15	421	49951489	49951489	85.27553444179506	17.071670164185708
6302	condition_005	f039	21	421	49929727	49929727	83.66745843229418	16.757043040170075
6302	condition_005	f039	27	421	49907965	49907965	82.17102137766274	16.464510500009915
6302	condition_005	f039	31	421	49893457	49893457	81.18764845604781	16.272203478714214
6302	condition_005	f040	15	421	49951489	49951489	82.90498812350943	16.597100463513595
6302	condition_005	f040	21	421	49929727	49929727	72.07125890736005	14.434538948582682
6302	condition_005	f040	27	421	49907965	49907965	62.58432304037877	12.539946888313073
6302	condition_005	f040	31	421	49893457	49893457	57.04988123515408	11.434341227378589
6302	condition_005	f041	15	421	49951489	49951489	81.36104513063427	16.28801198111117
6302	condition_005	f041	21	421	49929727	49929727	79.72446555818803	15.967334561670652
6302	condition_005	f041	27	421	49907965	49907965	78.13301662707192	15.655420257482334
6302	condition_005	f041	31	421	49893457	49893457	77.07838479809347	15.448595754367844
6302	condition_005	f042	15	421	49951489	49951489	47.66983372921249	9.543225774353292
6302	condition_005	f042	21	421	49929727	49929727	41.89548693586461	8.390890448062056
6302	condition_005	f042	27	421	49907965	49907965	36.83610451306287	7.380806753603933
6302	condition_005	f042	31	421	49893457	49893457	33.67458432303981	6.7492986751829624
6302	condition_005	f043	15	421	49951489	49951489	355.9596199524278	71.26106289893136
6302	condition_005	f043	21	421	49929727	49929727	349.7909738716692	70.056656602923
6302	condition_005	f043	27	421	49907965	49907965	343.8337292160889	68.89355821582565
6302	condition_005	f043	31	421	49893457	49893457	339.91448931110193	68.12806923984078
6302	condition_005	f044	15	421	49951489	49951489	258.4109263657559	51.732377060022365
