family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f018	61	61	115.0000	1.0007	114.9249	7010.4159	3.0000	100.9340	121.9203	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	13.0000	1.0007	12.9915	2221.5473	1.0000	8.9941	15.9895	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	7.0000	1.0007	6.9954	1196.2178	1.0000	4.9967	8.9941	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	10.0000	1.0007	9.9935	1708.8826	1.0000	6.9954	11.9922	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	10.0000	1.0007	9.9935	1708.8826	1.0000	7.9948	12.9915	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	15.0000	1.0007	14.9902	2563.3238	1.0000	10.9928	16.9889	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	16.0000	1.0007	15.9895	2734.2121	2.0000	10.9928	18.9876	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	26.0000	1.0007	25.9830	4443.0947	2.0000	22.9850	29.9804	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	60.0000	1.0007	59.9608	10253.2954	5.0000	53.9647	70.9536	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	89.0000	1.0007	88.9418	15209.0548	5.0000	82.9458	97.9360	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	17.0000	1.0007	16.9889	2905.1004	2.0000	13.9909	19.9869	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	14.0000	1.0007	13.9909	2392.4356	2.0000	9.9935	15.9895	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	67.0000	1.0007	66.9562	11449.5132	4.0000	58.9614	72.9523	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	60.0000	1.0007	59.9608	10253.2954	3.0000	54.9641	64.9575	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	167	129.0000	1.0007	128.9157	22044.5850	10.0000	111.9268	143.9059	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	141.0000	1.0007	140.9079	24095.2441	6.0000	130.9144	153.8994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	94.0000	1.0007	93.9386	16063.4961	4.0000	85.9438	100.9340	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	90.0000	1.0007	89.9412	15379.9431	4.0000	83.9451	95.9373	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	48.0000	1.0007	47.9686	8202.6363	3.0000	42.9719	55.9634	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	25.0000	1.0007	24.9837	10518.1222	2.0000	20.9863	27.9817	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	4.0000	1.0007	3.9974	1682.8996	1.0000	1.9987	6.9954	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	8.0000	1.0007	7.9948	3365.7991	1.0000	5.9961	9.9935	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	24.0000	1.0007	23.9843	10097.3973	2.0000	20.9863	27.9817	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	5.0000	1.0007	4.9967	2103.6244	1.0000	2.9980	6.9954	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	75.0000	1.0007	74.9510	31554.3666	4.0000	67.9556	82.9458	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	41.0000	1.0007	40.9732	17249.7204	3.0000	33.9778	46.9693	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	52.0000	1.0007	51.9660	21877.6942	3.0000	47.9686	55.9634	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	28.0000	1.0007	27.9817	11780.2969	2.0000	22.9850	32.9784	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	0.0000	1.0007	0.0000	0.0000	0.0000	0.0000	0.0000	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	16.0000	1.0007	15.9895	6731.5982	2.0000	11.9922	19.9869	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	128.0000	1.0007	127.9164	53852.7857	4.0000	119.9216	134.9118	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	114.0000	1.0007	113.9255	47962.6372	6.0000	99.9347	123.9190	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	122.0000	1.0007	121.9203	51328.4363	4.0000	114.9249	129.9150	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	71.0000	1.0007	70.9536	29871.4670	4.0000	63.9582	77.9490	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	250.0000	1.0007	249.8366	105181.2220	6.0000	238.8438	259.8301	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	46.0000	1.0007	45.9699	19353.3448	3.0000	40.9732	51.9660	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	3111.0000	1.0007	3108.9670	531633.3649	33.0000	3061.9978	3177.9220	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
