dataset_id	scenario	seed	read_id	read_length	truth_array_count	screen_status	candidate_period_count	best_period	periodicity_score	repeat_start	repeat_end	repeat_span	repeat_span_fraction	unit_span_residual_fraction	shifted_identity	valid_pair_fraction	composition_adjusted_identity	maximum_truth_iou	minimum_truth_period_error_bp
indel_01pct_s1201	indel_01pct	1201	r0000048	4999	1	accepted	5	171	0.9434343434343435	1474	3526	2052	0.41048209641928385	0.0	0.9292929292929293	1.0	0.904809141135108	0.9995126705653021	0
indel_01pct_s1201	indel_01pct	1201	r0000049	4999	1	accepted	5	170	0.9165907612231621	2114	2455	341	0.06821364272854571	0.0058823529411764705	1.0	1.0	1.0	0.16626036079960996	1
indel_01pct_s1201	indel_01pct	1201	r0000050	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000051	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
indel_01pct_s1201	indel_01pct	1201	r0000052	5000	0	rejected_score	2	34	0.417910447761194	2541	2642	101	0.0202	0.029411764705882353	0.5223880597014925	1.0	0.3528002918457658	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000053	4999	1	accepted	5	171	1.0	1474	3127	1653	0.33066613322664534	0.3333333333333333	1.0	1.0	1.0	0.8059483178937104	0
indel_01pct_s1201	indel_01pct	1201	r0000054	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000055	5000	0	rejected_score	1	69	0.35942028985507246	4361	4499	138	0.0276	0.0	0.4492753623188406	1.0	0.24448926667627147	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000056	5001	1	accepted	5	171	0.9435244161358811	1473	3528	2055	0.41091781643671266	0.017543859649122806	0.9294055201698513	1.0	0.9049671432135751	0.9990267639902677	0
indel_01pct_s1201	indel_01pct	1201	r0000057	5000	1	accepted	5	171	0.999739921976593	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
indel_01pct_s1201	indel_01pct	1201	r0000058	4999	1	accepted	5	171	0.9477151965993624	1474	3527	2053	0.41068213642728546	0.005847953216374269	0.934643995749203	1.0	0.9127833180975611	0.9990258158792011	0
indel_01pct_s1201	indel_01pct	1201	r0000059	4999	1	accepted	5	342	0.9	1598	2341	743	0.14862972594518903	0.17251461988304093	1.0	1.0	1.0	0.3622623110677718	171
indel_01pct_s1201	indel_01pct	1201	r0000060	4998	1	accepted	5	170	0.9061011904761905	1649	2155	506	0.10124049619847938	0.023529411764705882	0.9880952380952381	1.0	0.9840929378598468	0.24682926829268292	1
indel_01pct_s1201	indel_01pct	1201	r0000061	4999	1	accepted	5	171	0.9475572767015428	1474	3526	2052	0.41048209641928385	0.0	0.9346092503987241	1.0	0.9127343536653103	0.9995126705653021	0
indel_01pct_s1201	indel_01pct	1201	r0000062	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000063	5000	1	accepted	5	171	0.9166942148760331	1474	2855	1381	0.2762	0.07602339181286549	0.8958677685950414	1.0	0.8607789136531923	0.6730019493177388	0
indel_01pct_s1201	indel_01pct	1201	r0000064	4999	1	accepted	5	171	0.9259178082191781	1473	3469	1996	0.39927985597119425	0.32748538011695905	0.9073972602739726	1.0	0.8764260407742176	0.9722222222222222	0
indel_01pct_s1201	indel_01pct	1201	r0000065	4998	1	accepted	5	171	0.9458937198067634	1474	3508	2034	0.4069627851140456	0.10526315789473684	0.9323671497584541	1.0	0.9096140346461727	0.9921951219512195	0
indel_01pct_s1201	indel_01pct	1201	r0000066	5000	1	accepted	5	342	0.9	1474	2524	1050	0.21	0.07017543859649122	1.0	1.0	1.0	0.5116959064327485	171
indel_01pct_s1201	indel_01pct	1201	r0000067	4999	1	accepted	5	171	0.9434042553191491	1474	3525	2051	0.41028205641128224	0.005847953216374269	0.9292553191489362	1.0	0.9047658127396048	1.0	0
indel_01pct_s1201	indel_01pct	1201	r0000068	5001	1	accepted	5	171	0.9388349514563108	1708	3527	1819	0.36372725454909016	0.36257309941520466	0.9235436893203883	1.0	0.8978249322346171	0.8860204578665368	0
indel_01pct_s1201	indel_01pct	1201	r0000069	5001	1	accepted	5	171	0.943039319872476	1474	3527	2053	0.41051789642071584	0.005847953216374269	0.9287991498405951	1.0	0.9041516923649456	1.0	0
indel_01pct_s1201	indel_01pct	1201	r0000070	5001	1	accepted	5	172	0.9120207160414021	2401	2746	345	0.06898620275944811	0.005813953488372093	0.9942196531791907	1.0	0.992214310832577	0.16804676083779835	1
indel_01pct_s1201	indel_01pct	1201	r0000071	5001	1	accepted	5	171	0.9218268720127456	1473	3527	2054	0.4107178564287143	0.011695906432748537	0.9022835900159321	1.0	0.8694091393464953	0.9995131450827653	0
indel_01pct_s1201	indel_01pct	1201	r0000072	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000073	4999	1	accepted	5	171	1.0	2424	3345	921	0.1842368473694739	0.38596491228070173	1.0	1.0	1.0	0.4490492442710873	0
indel_01pct_s1201	indel_01pct	1201	r0000074	5000	1	accepted	5	171	1.0	1474	2761	1287	0.2574	0.47368421052631576	1.0	1.0	1.0	0.6271929824561403	0
indel_01pct_s1201	indel_01pct	1201	r0000075	5001	1	accepted	5	171	1.0	1473	3347	1874	0.3747250549890022	0.04093567251461988	1.0	1.0	1.0	0.9118792599805258	0
indel_01pct_s1201	indel_01pct	1201	r0000076	5000	1	accepted	5	342	0.9	2129	3049	920	0.184	0.30994152046783624	1.0	1.0	1.0	0.44834307992202727	171
indel_01pct_s1201	indel_01pct	1201	r0000077	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000078	5001	1	accepted	5	342	0.9	1474	2272	798	0.15956808638272346	0.3333333333333333	1.0	1.0	1.0	0.3886994641987336	171
indel_01pct_s1201	indel_01pct	1201	r0000079	5000	0	rejected_score	2	58	0.4137931034482759	273	389	116	0.0232	0.0	0.5172413793103449	1.0	0.3496195434521427	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000080	5000	0	rejected_score	1	42	0.35862068965517246	3146	3246	100	0.02	0.38095238095238093	0.4482758620689655	1.0	0.2562359963183682	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000081	5000	1	accepted	5	342	0.9001303780964799	2383	3374	991	0.1982	0.1023391812865497	1.0	1.0	1.0	0.48294346978557506	171
indel_01pct_s1201	indel_01pct	1201	r0000082	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000083	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
indel_01pct_s1201	indel_01pct	1201	r0000084	5001	1	accepted	5	171	1.0	1739	3527	1788	0.35752849430113975	0.45614035087719296	1.0	1.0	1.0	0.8709206039941549	0
indel_01pct_s1201	indel_01pct	1201	r0000085	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000086	5002	1	accepted	5	171	0.9377215189873418	1474	3225	1751	0.35005997600959615	0.23976608187134502	0.9221518987341772	1.0	0.8961015588403285	0.8524829600778968	0
indel_01pct_s1201	indel_01pct	1201	r0000087	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
indel_01pct_s1201	indel_01pct	1201	r0000088	5000	0	rejected_score	1	101	0.3643564356435644	1399	1601	202	0.0404	0.0	0.45544554455445546	1.0	0.27094953737121863	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000089	5000	0	rejected_score	1	30	0.4	3740	3842	102	0.0204	0.4	0.5	1.0	0.31172267795713154	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000090	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000091	5000	1	accepted	5	171	1.0	1474	2915	1441	0.2882	0.4269005847953216	1.0	1.0	1.0	0.7022417153996101	0
indel_01pct_s1201	indel_01pct	1201	r0000092	4999	1	accepted	5	341	0.9	2721	3403	682	0.13642728545709143	0.0	1.0	1.0	1.0	0.3325207215992199	170
indel_01pct_s1201	indel_01pct	1201	r0000093	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000094	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000095	5002	1	accepted	5	171	1.0	1490	2396	906	0.18112754898040784	0.2982456140350877	1.0	1.0	1.0	0.44109055501460565	0
indel_01pct_s1201	indel_01pct	1201	r0000096	5000	1	accepted	5	171	0.9413237924865832	1679	3527	1848	0.3696	0.19298245614035087	0.9266547406082289	1.0	0.9021352528221196	0.8996590355577204	0
indel_01pct_s1201	indel_01pct	1201	r0000097	5002	1	accepted	5	172	0.9120155038759691	2158	2502	344	0.06877249100359856	0.0	0.9941860465116279	1.0	0.9921727456824956	0.16747809152872445	1
indel_01pct_s1201	indel_01pct	1201	r0000098	5000	0	rejected_score	1	55	0.3781818181818182	4169	4279	110	0.022	0.0	0.4727272727272727	1.0	0.29126860697622753	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000099	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_01pct_s1201	indel_01pct	1201	r0000100	4999	1	accepted	5	170	0.9110677083333334	1993	2333	340	0.0680136027205441	0.0	1.0	1.0	1.0	0.1657727937591419	1
indel_1pct_s1201	indel_1pct	1201	r0000001	4996	1	accepted	5	170	0.9654646324549238	2721	3062	341	0.06825460368294636	0.0058823529411764705	1.0	1.0	1.0	0.16650390625	1
indel_1pct_s1201	indel_1pct	1201	r0000002	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000003	5001	1	accepted	5	171	0.9168049379438509	3085	3439	354	0.07078584283143372	0.07017543859649122	0.8961748633879781	1.0	0.8611483947358475	0.17243058938139308	0
indel_1pct_s1201	indel_1pct	1201	r0000004	5001	1	accepted	5	171	0.8337622005323869	2730	3293	563	0.11257748450309939	0.29239766081871343	0.8112244897959183	1.0	0.7479783648920179	0.2742328300048709	0
indel_1pct_s1201	indel_1pct	1201	r0000005	5000	0	rejected_score	1	48	0.3703703703703704	4736	4838	102	0.0204	0.125	0.46296296296296297	1.0	0.28053910206884713	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000006	4992	1	accepted	5	170	0.9513537469782434	2746	3086	340	0.06810897435897435	0.0	0.9647058823529412	1.0	0.9525084390641367	0.16634050880626222	1
indel_1pct_s1201	indel_1pct	1201	r0000007	5010	1	accepted	5	171	0.921031642865722	2019	2649	630	0.12574850299401197	0.3157894736842105	0.9651416122004357	1.0	0.9534569494592339	0.3055286129970902	0
indel_1pct_s1201	indel_1pct	1201	r0000008	5000	1	accepted	5	171	0.9908205841446454	1842	2203	361	0.0722	0.1111111111111111	1.0	1.0	1.0	0.17592592592592593	0
indel_1pct_s1201	indel_1pct	1201	r0000009	4993	1	accepted	5	170	0.8760068342689773	2531	2871	340	0.06809533346685359	0.0	0.8823529411764706	1.0	0.8428399741148193	0.16625916870415647	1
indel_1pct_s1201	indel_1pct	1201	r0000010	5006	1	accepted	5	171	0.9622895622895623	1474	2098	624	0.12465041949660408	0.3508771929824561	1.0	1.0	1.0	0.3032069970845481	0
indel_1pct_s1201	indel_1pct	1201	r0000011	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000012	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000013	5010	1	accepted	5	172	0.826026719445819	1786	2130	344	0.0686626746506986	0.0	0.8197674418604651	1.0	0.7574765186145416	0.16682832201745879	1
indel_1pct_s1201	indel_1pct	1201	r0000014	5007	1	accepted	5	171	0.9771349862258953	1761	2138	377	0.07529458757739166	0.2046783625730994	1.0	1.0	1.0	0.18309859154929578	0
indel_1pct_s1201	indel_1pct	1201	r0000015	5005	1	accepted	5	171	0.8197344761494831	2605	3235	630	0.1258741258741259	0.3157894736842105	0.8605664488017429	1.0	0.8136121015829896	0.30627126883811373	0
indel_1pct_s1201	indel_1pct	1201	r0000016	5005	1	accepted	5	172	0.941157008865476	1915	2259	344	0.06873126873126874	0.0	0.9825581395348837	1.0	0.9767016593294954	0.16723383568303354	1
indel_1pct_s1201	indel_1pct	1201	r0000017	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000018	5005	1	accepted	5	171	0.9689312786583606	2098	2555	457	0.0913086913086913	0.32748538011695905	0.9965034965034965	1.0	0.9953295048432942	0.22216820612542537	0
indel_1pct_s1201	indel_1pct	1201	r0000019	4996	1	accepted	5	170	0.8967162511158205	2457	2829	372	0.0744595676541233	0.18823529411764706	0.9207920792079208	1.0	0.8940853327771661	0.181640625	1
indel_1pct_s1201	indel_1pct	1201	r0000020	5002	1	accepted	5	171	0.9017541528239202	1512	1855	343	0.06857257097161136	0.005847953216374269	0.877906976744186	1.0	0.837052794116716	0.16699123661148976	0
indel_1pct_s1201	indel_1pct	1201	r0000021	5002	1	accepted	5	171	0.9395348837209303	2346	2689	343	0.06857257097161136	0.005847953216374269	0.9244186046511628	1.0	0.899153088422944	0.16699123661148976	0
indel_1pct_s1201	indel_1pct	1201	r0000022	5003	1	accepted	5	172	0.9330040096230955	2470	2814	344	0.06875874475314811	0.0	0.9941860465116279	1.0	0.9921706079158795	0.16739659367396595	1
indel_1pct_s1201	indel_1pct	1201	r0000023	4992	1	accepted	5	171	0.9276422764227643	2295	2809	514	0.10296474358974358	0.005847953216374269	1.0	1.0	1.0	0.25146771037182	0
indel_1pct_s1201	indel_1pct	1201	r0000024	5001	1	accepted	5	171	0.9549759780370626	1736	2178	442	0.08838232353529295	0.4152046783625731	1.0	1.0	1.0	0.21529469069654164	0
indel_1pct_s1201	indel_1pct	1201	r0000025	4998	1	accepted	5	170	0.8571432469614454	2445	2928	483	0.09663865546218488	0.1588235294117647	0.8977635782747604	1.0	0.8622783659322126	0.23560975609756096	1
indel_1pct_s1201	indel_1pct	1201	r0000026	4998	1	accepted	5	170	0.9262203626220363	1834	2174	340	0.06802721088435375	0.0	1.0	1.0	1.0	0.16585365853658537	1
indel_1pct_s1201	indel_1pct	1201	r0000027	5003	1	accepted	5	171	0.9712230215827338	3035	3484	449	0.08974615230861484	0.3742690058479532	0.9640287769784173	1.0	0.9518853865951824	0.21849148418491485	0
indel_1pct_s1201	indel_1pct	1201	r0000028	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000029	4998	1	accepted	5	171	1.0	2813	3525	712	0.14245698279311725	0.16374269005847952	1.0	1.0	1.0	0.34666016577279374	0
indel_1pct_s1201	indel_1pct	1201	r0000030	5000	0	rejected_score	2	47	0.35555555555555557	1745	1846	101	0.0202	0.14893617021276595	0.4444444444444444	1.0	0.2586051514622943	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000031	4994	1	accepted	5	170	0.8942318115584873	2361	2978	617	0.1235482579094914	0.37058823529411766	0.9105145413870246	1.0	0.880541814224696	0.301564027370479	1
indel_1pct_s1201	indel_1pct	1201	r0000032	5011	1	accepted	5	172	0.9780919540229885	2427	2791	364	0.07264019157852725	0.11627906976744186	0.9791666666666666	1.0	0.9721656414910425	0.17644207464857004	1
indel_1pct_s1201	indel_1pct	1201	r0000033	4998	1	accepted	5	171	0.9323210412147505	1874	2506	632	0.12645058023209282	0.30409356725146197	0.9154013015184381	1.0	0.8860414863775576	0.30829268292682926	0
indel_1pct_s1201	indel_1pct	1201	r0000034	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000035	5000	0	rejected_score	1	31	0.3657142857142857	1762	1863	101	0.0202	0.25806451612903225	0.45714285714285713	1.0	0.25907335907335904	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000036	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000037	5002	1	accepted	5	171	0.9738305084745763	1768	2119	351	0.07017193122750899	0.05263157894736842	1.0	1.0	1.0	0.17088607594936708	0
indel_1pct_s1201	indel_1pct	1201	r0000038	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000039	4993	1	accepted	5	170	0.913781512605042	1618	1958	340	0.06809533346685359	0.0	0.9529411764705882	1.0	0.9372186959030582	0.16625916870415647	1
indel_1pct_s1201	indel_1pct	1201	r0000040	4995	1	accepted	5	171	0.9826208829712685	2612	3198	586	0.11731731731731732	0.4269005847953216	1.0	1.0	1.0	0.2862725940400586	0
indel_1pct_s1201	indel_1pct	1201	r0000041	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000042	5001	1	accepted	5	171	1.0	2386	2830	444	0.08878224355128975	0.40350877192982454	1.0	1.0	1.0	0.21626887481734047	0
indel_1pct_s1201	indel_1pct	1201	r0000043	5000	1	accepted	5	171	0.99353478566409	2218	2588	370	0.074	0.16374269005847952	1.0	1.0	1.0	0.18031189083820662	0
indel_1pct_s1201	indel_1pct	1201	r0000044	4997	1	accepted	5	171	0.8986674674645702	2380	2748	368	0.07364418651190714	0.15204678362573099	0.9390862944162437	1.0	0.9186728284468944	0.1795998047828209	0
indel_1pct_s1201	indel_1pct	1201	r0000045	4997	1	accepted	5	170	0.9175502198977774	2506	2864	358	0.07164298579147488	0.10588235294117647	0.973404255319149	1.0	0.9644943123968606	0.17471937530502685	1
indel_1pct_s1201	indel_1pct	1201	r0000046	4994	1	accepted	5	170	0.9220288110296604	2374	2717	343	0.06868241890268321	0.01764705882352941	0.9364161849710982	1.0	0.9150243973289797	0.16764418377321602	1
indel_1pct_s1201	indel_1pct	1201	r0000047	5008	1	accepted	5	172	0.9560323813536369	1888	2248	360	0.07188498402555911	0.09302325581395349	0.9468085106382979	1.0	0.9288833946677472	0.17475728155339806	1
indel_1pct_s1201	indel_1pct	1201	r0000048	4999	1	accepted	5	171	0.9630769230769232	2986	3352	366	0.07321464292858572	0.14035087719298245	0.9538461538461539	1.0	0.938425378302679	0.17844953681131157	0
indel_1pct_s1201	indel_1pct	1201	r0000049	5002	1	accepted	5	172	0.8033882183949881	3021	3491	470	0.0939624150339864	0.26744186046511625	0.8120805369127517	1.0	0.7475681415420676	0.22882181110029212	1
indel_1pct_s1201	indel_1pct	1201	r0000050	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000051	5008	1	accepted	5	173	0.8563947852180804	2508	2854	346	0.06908945686900958	0.0	0.953757225433526	1.0	0.937801945936229	0.1679611650485437	2
indel_1pct_s1201	indel_1pct	1201	r0000052	5000	0	rejected_score	1	37	0.33015873015873015	1629	1729	100	0.02	0.2972972972972973	0.4126984126984127	1.0	0.20912794599840112	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000053	4997	1	accepted	5	171	0.8300652647772624	2367	3184	817	0.1634980988593156	0.2222222222222222	0.7879256965944272	1.0	0.7143581111557413	0.39873108833577353	0
indel_1pct_s1201	indel_1pct	1201	r0000054	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000055	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000056	5001	1	accepted	5	171	0.9737313432835821	2213	2719	506	0.10117976404719056	0.04093567251461988	0.9671641791044776	1.0	0.9561620611394114	0.24646858256210424	0
indel_1pct_s1201	indel_1pct	1201	r0000057	4999	1	accepted	5	170	0.8028530799083671	1684	2025	341	0.06821364272854571	0.0058823529411764705	0.8362573099415205	1.0	0.781378728899439	0.16626036079960996	1
indel_1pct_s1201	indel_1pct	1201	r0000058	5001	1	accepted	5	171	1.0	2747	3160	413	0.08258348330333934	0.4152046783625731	1.0	1.0	1.0	0.2011690209449586	0
indel_1pct_s1201	indel_1pct	1201	r0000059	5006	1	accepted	5	171	0.9446868402533428	1975	2416	441	0.08809428685577307	0.42105263157894735	1.0	1.0	1.0	0.21428571428571427	0
indel_1pct_s1201	indel_1pct	1201	r0000060	4997	1	accepted	5	171	0.9110052235707596	2199	2807	608	0.12167300380228137	0.4444444444444444	0.8924485125858124	1.0	0.855081127322876	0.296730112249878	0
indel_1pct_s1201	indel_1pct	1201	r0000061	5000	1	accepted	5	170	0.9319109114729554	1844	2288	444	0.0888	0.38823529411764707	0.9854014598540146	1.0	0.980377345118579	0.21637426900584794	1
indel_1pct_s1201	indel_1pct	1201	r0000062	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000063	4998	1	accepted	5	171	0.9715481171548117	1846	2495	649	0.12985194077631051	0.2046783625730994	0.9644351464435147	1.0	0.9524726609594171	0.31658536585365854	0
indel_1pct_s1201	indel_1pct	1201	r0000064	4994	1	accepted	5	170	0.923511356660528	2965	3405	440	0.0881057268722467	0.4117647058823529	0.9444444444444444	1.0	0.9257202754488628	0.21505376344086022	1
indel_1pct_s1201	indel_1pct	1201	r0000065	5002	1	accepted	5	171	0.9092592592592592	2803	3406	603	0.12055177928828469	0.47368421052631576	0.8865740740740741	1.0	0.8483802763828332	0.29357351509250246	0
indel_1pct_s1201	indel_1pct	1201	r0000066	5000	1	accepted	5	171	0.9434878587196469	1828	2452	624	0.1248	0.3508771929824561	0.9293598233995585	1.0	0.9051452899413277	0.30409356725146197	0
indel_1pct_s1201	indel_1pct	1201	r0000067	5001	1	accepted	5	172	0.9402053802463912	2599	2943	344	0.0687862427514497	0.0	0.9941860465116279	1.0	0.9921706079158795	0.16755966877739892	1
indel_1pct_s1201	indel_1pct	1201	r0000068	4996	1	accepted	5	171	0.9762500000000001	1894	2580	686	0.13730984787830264	0.011695906432748537	1.0	1.0	1.0	0.3349609375	0
indel_1pct_s1201	indel_1pct	1201	r0000069	4996	1	accepted	5	171	0.9795286195286196	1474	1876	402	0.08046437149719776	0.3508771929824561	1.0	1.0	1.0	0.1962890625	0
indel_1pct_s1201	indel_1pct	1201	r0000070	4996	1	accepted	5	171	0.9292558435015007	2514	3067	553	0.11068855084067254	0.23391812865497075	0.9607329842931938	1.0	0.9475537128157393	0.27001953125	0
indel_1pct_s1201	indel_1pct	1201	r0000071	5006	1	accepted	5	171	0.9162033450675453	1664	2054	390	0.07790651218537754	0.2807017543859649	0.908675799086758	1.0	0.8779465848997056	0.18950437317784258	0
indel_1pct_s1201	indel_1pct	1201	r0000072	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000073	5002	1	accepted	5	172	0.8692535588901893	1952	2311	359	0.07177129148340664	0.0872093023255814	0.9518716577540107	1.0	0.9357991546223675	0.1747809152872444	1
indel_1pct_s1201	indel_1pct	1201	r0000074	4995	1	accepted	5	171	0.9958417169684776	2618	3002	384	0.07687687687687687	0.24561403508771928	1.0	1.0	1.0	0.1875915974596971	0
indel_1pct_s1201	indel_1pct	1201	r0000075	5003	1	accepted	5	170	0.8663705468291191	1507	1848	341	0.06815910453727764	0.0058823529411764705	0.9415204678362573	1.0	0.9219084214206554	0.1659367396593674	1
indel_1pct_s1201	indel_1pct	1201	r0000076	5004	1	accepted	5	170	0.8672131419563595	2311	2651	340	0.06794564348521183	0.0	0.9764705882352941	1.0	0.9683514846877035	0.16536964980544747	1
indel_1pct_s1201	indel_1pct	1201	r0000077	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000078	4997	1	accepted	5	170	0.8906612699215786	2817	3255	438	0.08765259155493296	0.4235294117647059	0.9067164179104478	1.0	0.8753437851075628	0.21376281112737922	1
indel_1pct_s1201	indel_1pct	1201	r0000079	5000	0	rejected_score	2	58	0.4137931034482759	311	427	116	0.0232	0.0	0.5172413793103449	1.0	0.3496195434521427	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000080	5000	0	rejected_score	1	42	0.35862068965517246	3184	3284	100	0.02	0.38095238095238093	0.4482758620689655	1.0	0.2562359963183682	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000081	5008	1	accepted	5	172	0.9952364467773359	1579	1924	345	0.06888977635782748	0.005813953488372093	0.9942196531791907	1.0	0.9922761935836047	0.16747572815533981	1
indel_1pct_s1201	indel_1pct	1201	r0000082	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000083	4989	1	accepted	5	170	0.9909407665505228	3048	3392	344	0.06895169372619764	0.023529411764705882	1.0	1.0	1.0	0.16854483096521314	1
indel_1pct_s1201	indel_1pct	1201	r0000084	4994	1	accepted	5	171	0.9526649355036207	1860	2202	342	0.06848217861433721	0.0	0.9883040935672515	1.0	0.9843678581223146	0.16715542521994134	0
indel_1pct_s1201	indel_1pct	1201	r0000085	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000086	4993	1	accepted	5	171	0.9621659634317863	2192	2682	490	0.098137392349289	0.13450292397660818	1.0	1.0	1.0	0.2396088019559902	0
indel_1pct_s1201	indel_1pct	1201	r0000087	4998	1	accepted	5	171	0.9726578764746704	2294	2739	445	0.08903561424569828	0.39766081871345027	1.0	1.0	1.0	0.21707317073170732	0
indel_1pct_s1201	indel_1pct	1201	r0000088	5000	0	rejected_score	1	101	0.3643564356435644	1391	1593	202	0.0404	0.0	0.45544554455445546	1.0	0.27094953737121863	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000089	5000	0	rejected_score	1	30	0.4	3732	3834	102	0.0204	0.4	0.5	1.0	0.31172267795713154	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000090	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
indel_1pct_s1201	indel_1pct	1201	r0000091	5000	1	accepted	5	171	0.9340558697018027	1503	1845	342	0.0684	0.0	0.9590643274853801	1.0	0.945266238368504	0.16666666666666666	0
