seed	condition_id	coverage	error_model	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	family_id	method	truth_copies	sampling_oracle_copy_estimate	estimate	signed_relative_error	absolute_relative_error	estimator_minus_sampling_oracle	status	warning
6301	condition_002	1	iid_low_indel	0.02	61	0.3	0.22950819672131148	factorial	f014	multik_loglinear	200.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.5	0.5081967213114754	factorial	f015	native_median_k21	200.0	53.78122930843787	48.9638	-0.755181	0.755181	-0.024087146542189367	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.5	0.5081967213114754	factorial	f015	mean_k21_exposure	200.0	53.78122930843787	49.49392445836311	-0.7525303777081845	0.7525303777081845	-0.021436524250373807	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.5	0.5081967213114754	factorial	f015	multik_loglinear	200.0	53.78122930843787	53.369578528956865	-0.7331521073552156	0.7331521073552156	-0.0020582538974050378	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.5	0.6229508196721312	factorial	f016	native_median_k21	200.0	114.34449606241132	71.9469	-0.6402655	0.6402655	-0.21198798031205662	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.5	0.6229508196721312	factorial	f016	mean_k21_exposure	200.0	114.34449606241132	71.18135174837174	-0.6440932412581413	0.6440932412581413	-0.21581572157019793	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.5	0.6229508196721312	factorial	f016	multik_loglinear	200.0	114.34449606241132	112.11857739923478	-0.4394071130038261	0.4394071130038261	-0.011129593315882716	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.7	0.7704918032786885	factorial	f017	native_median_k21	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.7	0.7704918032786885	factorial	f017	mean_k21_exposure	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.7	0.7704918032786885	factorial	f017	multik_loglinear	200.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.7	0.639344262295082	factorial	f018	native_median_k21	200.0	238.27230590655768	152.8871	-0.23556449999999998	0.23556449999999998	-0.42692602953278835	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.7	0.639344262295082	factorial	f018	mean_k21_exposure	200.0	238.27230590655768	152.50100157936475	-0.23749499210317623	0.23749499210317623	-0.4288565216359646	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	61	0.7	0.639344262295082	factorial	f018	multik_loglinear	200.0	238.27230590655768	244.1791168282126	0.22089558414106306	0.22089558414106306	0.029534054608274688	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.2807017543859649	factorial	f019	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.2807017543859649	factorial	f019	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.2807017543859649	factorial	f019	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.22807017543859648	factorial	f020	native_median_k21	20.0	39.97142842296327	21.9838	0.09918999999999993	0.09918999999999993	-0.8993814211481637	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.22807017543859648	factorial	f020	mean_k21_exposure	20.0	39.97142842296327	21.705367275071268	0.08526836375356339	0.08526836375356339	-0.9133030573946002	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.22807017543859648	factorial	f020	multik_loglinear	20.0	39.97142842296327	38.93522598361566	0.946761299180783	0.946761299180783	-0.05181012196738059	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5146198830409356	factorial	f021	native_median_k21	20.0	38.9546113841335	35.9734	0.7986699999999999	0.7986699999999999	-0.1490605692066751	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5146198830409356	factorial	f021	mean_k21_exposure	20.0	38.9546113841335	36.13074617317068	0.8065373086585339	0.8065373086585339	-0.1411932605481411	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5146198830409356	factorial	f021	multik_loglinear	20.0	38.9546113841335	39.18969981042134	0.959484990521067	0.959484990521067	0.011754421314391906	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.52046783625731	factorial	f022	native_median_k21	20.0	54.0607725644493	35.9734	0.7986699999999999	0.7986699999999999	-0.9043686282224652	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.52046783625731	factorial	f022	mean_k21_exposure	20.0	54.0607725644493	35.48116521670453	0.7740582608352267	0.7740582608352267	-0.9289803673872384	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.52046783625731	factorial	f022	multik_loglinear	20.0	54.0607725644493	54.66807356279531	1.7334036781397653	1.7334036781397653	0.03036504991730027	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.672514619883041	factorial	f023	native_median_k21	20.0	39.97142842296327	37.972	0.8986000000000001	0.8986000000000001	-0.09997142114816349	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.672514619883041	factorial	f023	mean_k21_exposure	20.0	39.97142842296327	37.37138727921411	0.8685693639607056	0.8685693639607056	-0.13000205718745797	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.672514619883041	factorial	f023	multik_loglinear	20.0	39.97142842296327	40.13645284314281	1.0068226421571407	1.0068226421571407	0.008251221008977083	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.672514619883041	factorial	f024	native_median_k21	20.0	19.985714211481636	12.9904	-0.35048	0.35048	-0.3497657105740818	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.672514619883041	factorial	f024	mean_k21_exposure	20.0	19.985714211481636	12.927246241745062	-0.3536376879127469	0.3536376879127469	-0.3529233984868287	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.672514619883041	factorial	f024	multik_loglinear	20.0	19.985714211481636	19.81947541403283	-0.009026229298358501	0.009026229298358501	-0.008311939872440277	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.26900584795321636	factorial	f025	native_median_k21	80.0	93.24913499199194	87.935	0.09918750000000003	0.09918750000000003	-0.06642668739989918	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.26900584795321636	factorial	f025	mean_k21_exposure	80.0	93.24913499199194	87.75194992981767	0.09689937412272087	0.09689937412272087	-0.06871481327717835	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.26900584795321636	factorial	f025	multik_loglinear	80.0	93.24913499199194	93.56301871634167	0.1695377339542709	0.1695377339542709	0.003923546554371704	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3216374269005848	factorial	f026	native_median_k21	80.0	50.67138243501674	32.9756	-0.587805	0.587805	-0.22119728043770923	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3216374269005848	factorial	f026	mean_k21_exposure	80.0	50.67138243501674	32.84772890670668	-0.5894033886661665	0.5894033886661665	-0.22279566910387577	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3216374269005848	factorial	f026	multik_loglinear	80.0	50.67138243501674	49.53290477522665	-0.3808386903096669	0.3808386903096669	-0.014230970747376137	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.4327485380116959	factorial	f027	native_median_k21	80.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.4327485380116959	factorial	f027	mean_k21_exposure	80.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.4327485380116959	factorial	f027	multik_loglinear	80.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.5029239766081871	factorial	f028	native_median_k21	80.0	34.15102744207563	21.9838	-0.7252025	0.7252025	-0.1520903430259454	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.5029239766081871	factorial	f028	mean_k21_exposure	80.0	34.15102744207563	22.09160460053762	-0.7238549424932798	0.7238549424932798	-0.1507427855192251	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.5029239766081871	factorial	f028	multik_loglinear	80.0	34.15102744207563	35.33607365881245	-0.5582990792648443	0.5582990792648443	0.014813077709210276	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.695906432748538	factorial	f029	native_median_k21	80.0	68.23192957112852	63.9528	-0.20058999999999996	0.20058999999999996	-0.05348911963910643	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.695906432748538	factorial	f029	mean_k21_exposure	80.0	68.23192957112852	64.5660062404587	-0.1929249219942662	0.1929249219942662	-0.045824041633372656	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.695906432748538	factorial	f029	multik_loglinear	80.0	68.23192957112852	68.40776500044751	-0.1449029374944061	0.1449029374944061	0.0021979428664874235	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7777777777777778	factorial	f030	native_median_k21	80.0	167.8741556003605	106.921	0.3365125000000001	0.3365125000000001	-0.7619144450045061	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7777777777777778	factorial	f030	mean_k21_exposure	80.0	167.8741556003605	106.95847875073541	0.3369809843841926	0.3369809843841926	-0.7614459606203136	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7777777777777778	factorial	f030	multik_loglinear	80.0	167.8741556003605	165.30557807361927	1.0663197259202408	1.0663197259202408	-0.03210721908426528	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.30409356725146197	factorial	f031	native_median_k21	200.0	89.11174152365014	84.9373	-0.5753135	0.5753135	-0.020872207618250725	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.30409356725146197	factorial	f031	mean_k21_exposure	200.0	89.11174152365014	84.44552434059813	-0.5777723782970093	0.5777723782970093	-0.02333108591526006	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.3	0.30409356725146197	factorial	f031	multik_loglinear	200.0	89.11174152365014	89.29530580757934	-0.5535234709621033	0.5535234709621033	0.0009178214196460033	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3567251461988304	factorial	f032	native_median_k21	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3567251461988304	factorial	f032	mean_k21_exposure	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.3	0.3567251461988304	factorial	f032	multik_loglinear	200.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5614035087719298	factorial	f033	native_median_k21	200.0	130.36880068536368	122.9092	-0.385454	0.385454	-0.03729800342681841	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5614035087719298	factorial	f033	mean_k21_exposure	200.0	130.36880068536368	122.94051111207798	-0.38529744443961006	0.38529744443961006	-0.03714144786642848	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.5	0.5614035087719298	factorial	f033	multik_loglinear	200.0	130.36880068536368	130.64890822878493	-0.34675545885607534	0.34675545885607534	0.0014005377171062605	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.47953216374269003	factorial	f034	native_median_k21	200.0	182.25568854610796	111.9173	-0.4404135	0.4404135	-0.35169194273053983	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.47953216374269003	factorial	f034	mean_k21_exposure	200.0	182.25568854610796	113.4191758312635	-0.4329041208436825	0.4329041208436825	-0.3441825635742223	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.5	0.47953216374269003	factorial	f034	multik_loglinear	200.0	182.25568854610796	179.7428983875108	-0.10128550806244604	0.10128550806244604	-0.01256395079298585	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.7134502923976608	factorial	f035	native_median_k21	200.0	266.62812766463776	251.814	0.25906999999999997	0.25906999999999997	-0.07407063832318883	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.7134502923976608	factorial	f035	mean_k21_exposure	200.0	266.62812766463776	251.25908437724053	0.25629542188620263	0.25629542188620263	-0.07684521643698616	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	171	0.7	0.7134502923976608	factorial	f035	multik_loglinear	200.0	266.62812766463776	267.4378008121739	0.3371890040608696	0.3371890040608696	0.004048365737680797	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7309941520467836	factorial	f036	native_median_k21	200.0	184.9847319779097	111.9173	-0.4404135	0.4404135	-0.36533715988954846	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7309941520467836	factorial	f036	mean_k21_exposure	200.0	184.9847319779097	111.5699183335761	-0.4421504083321195	0.4421504083321195	-0.36707406822166794	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	171	0.7	0.7309941520467836	factorial	f036	multik_loglinear	200.0	184.9847319779097	184.01413089272967	-0.07992934553635166	0.07992934553635166	-0.004853005425900107	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.2755344418052256	factorial	f037	native_median_k21	20.0	37.58596015900376	35.9734	0.7986699999999999	0.7986699999999999	-0.08062800795018817	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.2755344418052256	factorial	f037	mean_k21_exposure	20.0	37.58596015900376	35.89705215763262	0.7948526078816311	0.7948526078816311	-0.08444540006855697	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.2755344418052256	factorial	f037	multik_loglinear	20.0	37.58596015900376	37.67806786055866	0.8839033930279332	0.8839033930279332	0.004605385077745083	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.30641330166270786	factorial	f038	native_median_k21	20.0	47.94197810492946	30.9771	0.548855	0.548855	-0.8482439052464731	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.30641330166270786	factorial	f038	mean_k21_exposure	20.0	47.94197810492946	31.808657924343777	0.5904328962171889	0.5904328962171889	-0.8066660090292842	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.30641330166270786	factorial	f038	multik_loglinear	20.0	47.94197810492946	48.97172130121834	1.4485860650609168	1.4485860650609168	0.05148715981444383	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.47743467933491684	factorial	f039	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.47743467933491684	factorial	f039	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.47743467933491684	factorial	f039	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.4916864608076009	factorial	f040	native_median_k21	20.0	6.755266347491299	3.997	-0.80015	0.80015	-0.13791331737456494	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.4916864608076009	factorial	f040	mean_k21_exposure	20.0	6.755266347491299	3.905367282147424	-0.8047316358926289	0.8047316358926289	-0.14249495326719372	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.4916864608076009	factorial	f040	multik_loglinear	20.0	6.755266347491299	7.046729872590698	-0.647663506370465	0.647663506370465	0.014573176254969988	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6864608076009501	factorial	f041	native_median_k21	20.0	20.693047089750223	19.9852	-0.0007400000000000517	0.0007400000000000517	-0.03539235448751121	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6864608076009501	factorial	f041	mean_k21_exposure	20.0	20.693047089750223	19.667077840832494	-0.01664610795837529	0.01664610795837529	-0.05129846244588645	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6864608076009501	factorial	f041	multik_loglinear	20.0	20.693047089750223	20.74002792854563	0.037001396427281466	0.037001396427281466	0.002349041939770302	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.7339667458432304	factorial	f042	native_median_k21	20.0	29.159679226609487	17.9867	-0.10066500000000005	0.10066500000000005	-0.5586489613304744	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.7339667458432304	factorial	f042	mean_k21_exposure	20.0	29.159679226609487	17.641896511319647	-0.11790517443401764	0.11790517443401764	-0.575889135764492	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.7339667458432304	factorial	f042	multik_loglinear	20.0	29.159679226609487	29.034632379826256	0.4517316189913128	0.4517316189913128	-0.006252342339161565	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.30403800475059384	factorial	f043	native_median_k21	80.0	22.603795301180476	20.9845	-0.73769375	0.73769375	-0.02024119126475594	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.30403800475059384	factorial	f043	mean_k21_exposure	80.0	22.603795301180476	21.371367762499993	-0.7328579029687501	0.7328579029687501	-0.015405344233506035	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.30403800475059384	factorial	f043	multik_loglinear	80.0	22.603795301180476	22.77224728191313	-0.7153469089760859	0.7153469089760859	0.00210564975915819	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.2850356294536817	factorial	f044	native_median_k21	80.0	90.04252596348644	58.9564	-0.263045	0.263045	-0.38857657454358047	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.2850356294536817	factorial	f044	mean_k21_exposure	80.0	90.04252596348644	58.61616383308306	-0.2672979520864618	0.2672979520864618	-0.3928295266300423	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.2850356294536817	factorial	f044	multik_loglinear	80.0	90.04252596348644	89.98431042299845	0.1248038802874806	0.1248038802874806	-0.0007276942560999089	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.5106888361045131	factorial	f045	native_median_k21	80.0	62.817330950933666	58.9564	-0.263045	0.263045	-0.0482616368866708	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.5106888361045131	factorial	f045	mean_k21_exposure	80.0	62.817330950933666	58.56862436525413	-0.26789219543432335	0.26789219543432335	-0.05310883232099419	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.5106888361045131	factorial	f045	multik_loglinear	80.0	62.817330950933666	62.98538402623927	-0.21268269967200917	0.21268269967200917	0.0021006634413200053	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.47743467933491684	factorial	f046	native_median_k21	80.0	54.39342361880204	33.9749	-0.5753137500000001	0.5753137500000001	-0.2552315452350255	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.47743467933491684	factorial	f046	mean_k21_exposure	80.0	54.39342361880204	34.13571487457039	-0.5733035640678701	0.5733035640678701	-0.25322135930289563	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.47743467933491684	factorial	f046	multik_loglinear	80.0	54.39342361880204	54.02218505968108	-0.3247226867539865	0.3247226867539865	-0.004640481989012013	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6935866983372921	factorial	f047	native_median_k21	80.0	120.06619568569917	113.9159	0.42394874999999993	0.42394874999999993	-0.07687869607123972	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6935866983372921	factorial	f047	mean_k21_exposure	80.0	120.06619568569917	113.69063731291008	0.42113296641137604	0.42113296641137604	-0.07969447965986358	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.6935866983372921	factorial	f047	multik_loglinear	80.0	120.06619568569917	120.42921528602211	0.5053651910752764	0.5053651910752764	0.004537745004036786	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.672209026128266	factorial	f048	native_median_k21	80.0	50.25386476074693	29.9779	-0.62527625	0.62527625	-0.25344955950933656	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.672209026128266	factorial	f048	mean_k21_exposure	80.0	50.25386476074693	30.460914011393328	-0.6192385748575834	0.6192385748575834	-0.24741188436692002	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.672209026128266	factorial	f048	multik_loglinear	80.0	50.25386476074693	51.03146919493457	-0.36210663506331786	0.36210663506331786	0.009720055427345553	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.3254156769596199	factorial	f049	native_median_k21	200.0	318.44221123662425	300.7778	0.503889	0.503889	-0.08832205618312117	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.3254156769596199	factorial	f049	mean_k21_exposure	200.0	318.44221123662425	300.4256669449865	0.5021283347249326	0.5021283347249326	-0.09008272145818864	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.3	0.3254156769596199	factorial	f049	multik_loglinear	200.0	318.44221123662425	319.2764589106117	0.5963822945530586	0.5963822945530586	0.004171238369937384	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.29453681710213775	factorial	f050	native_median_k21	200.0	166.29443440099803	103.9232	-0.48038400000000003	0.48038400000000003	-0.31185617200499016	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.29453681710213775	factorial	f050	mean_k21_exposure	200.0	166.29443440099803	104.4061792459181	-0.4779691037704095	0.4779691037704095	-0.30944127577539965	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.3	0.29453681710213775	factorial	f050	multik_loglinear	200.0	166.29443440099803	165.48401169643316	-0.1725799415178342	0.1725799415178342	-0.004052113522824356	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
