seed	condition_id	family_id	monomer_length	extrapolated_copy_number	uncorrected_mean_k21	log_slope_per_base	effective_word_loss_probability	max_absolute_log_residual	leave_one_k_out_log_range	status	warning
6302	condition_005	f004	61	11.272573737308806	6.510789999174536	-0.02577014383210564	0.025440927720395155	0.007738851664572222	0.03481761389098814	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f005	61	26.555287964645483	24.36867542807534	-0.004100499795533741	0.004092104225511689	0.0001801114052598779	0.0008305929453009675	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f006	61	23.856978629335195	16.304883074080053	-0.018055755879971984	0.01789372736773007	0.0018791977178477803	0.004005836883453018	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f007	61	68.26642143507736	63.774878942998576	-0.003236778756604838	0.0032315460354879174	8.629250537506294e-05	0.0003129680207765162	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f008	61	110.18612332655107	66.40152140358336	-0.0240969273083917	0.023808914402252145	0.0004155237626258801	0.002053806710384798	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f009	61	121.00250796839197	112.78802725751065	-0.0033427649744989037	0.003337184155848423	0.00010301583252379787	0.000480121843852821	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f010	61	80.94522561276162	53.4456074667489	-0.019601031056749877	0.01941017984184579	0.0034865928682729086	0.021059517641285552	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f011	61	71.54000289528355	67.58022720777078	-0.0027128404921856948	0.0027091640656886676	2.8319371075023747e-05	0.00011448423860915824	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f012	61	56.39873524608819	36.44466414061388	-0.020746498916130018	0.020532770895341147	0.001643907715180859	0.010480907872469025	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f013	61	192.75995975473478	180.73270110668756	-0.003062769483408889	0.0030580839897043376	0.00010837356452819691	0.0007191190276181203	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f014	61	304.2153562694704	186.28476660774865	-0.023272980230889924	0.02300425315657267	0.001726768345624019	0.011316465290318156	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f015	61	238.19080066725007	224.16095088938124	-0.002894467010255825	0.002890282079307683	7.609583618314181e-05	0.0005153249118059477	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f016	61	166.56183639875147	95.20265598389553	-0.026773267098024408	0.026418040435626514	0.002879819202487033	0.02232499634761176	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f017	61	157.47761567019114	148.0113026539526	-0.002953006342850423	0.002948650508277242	4.099110937720585e-05	0.00023282927376211404	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f018	61	166.42243151501378	105.26597991101097	-0.02175388766954394	0.021518978335733775	0.0015349882115373026	0.010907032526029425	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f019	171	8.087877376555058	7.355366913748679	-0.004473924947372424	0.004463931853493569	0.0009836574397602965	0.004787397280408001	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f020	171	28.006853880849295	15.634839638794762	-0.02756809982114095	0.02719156778257684	0.0040174311317896505	0.018836903210841527	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f021	171	25.32081341625462	23.614475750796316	-0.0033128029102400067	0.0033073216331464695	0.00019795782700070264	0.0014032339401643945	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f022	171	21.98868934469428	13.26777012722055	-0.024244276149853285	0.02395274443090582	0.00393939427171075	0.024276576593606602	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f023	171	20.39835271714795	18.957638354448427	-0.003491429894868104	0.0034853419407953135	7.280906604206772e-05	0.0003116492894368328	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f024	171	45.13980690910697	25.37718708920265	-0.027381320357623654	0.027009850175471875	0.001798252716046389	0.010684592078306743	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f025	171	91.68136118741194	86.2709579829459	-0.002892168422302791	0.0028879901322880976	9.05456449562872e-05	0.0004321324339020549	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f026	171	118.20275047055617	75.30818181850519	-0.02148581004089858	0.021256634301059302	0.00038942171658146174	0.0017498025165725295	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f027	171	70.80475825638773	66.43840576152768	-0.0030266569643564627	0.003022081255697457	9.11199044502653e-05	0.00040931461918258805	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f028	171	89.47177269512457	54.142762153162444	-0.023864769179776764	0.023582257397534178	0.0016824467813137955	0.011380215063783616	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f029	171	100.45049524254316	94.3571766409906	-0.002979216659420134	0.0029747831973091555	1.812003025296327e-05	0.00012839856759594426	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f030	171	81.07850163309554	47.883672855857846	-0.025085802609071256	0.024773768516716532	0.00023642469563822655	0.0004500665556754768	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f031	171	176.68395738571735	165.94433924214238	-0.00298571118072384	0.002981258377793391	1.2810082858208394e-05	2.922591045528833e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f032	171	253.8965960399574	154.37486243099437	-0.023661297787576065	0.023383564106562626	0.000656012139361728	0.0032994486234096954	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f033	171	216.84548968227085	203.630053544177	-0.002995569827336377	0.0029910875847817017	3.6073470640246574e-05	0.0002513617829498216	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f034	171	267.1110499455657	164.5974169569814	-0.023046029364516638	0.022782497962568662	0.0005056855214916611	0.002715337994144029	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f035	171	255.15896890571858	239.8423519899225	-0.0029476095943075055	0.0029432696583401247	2.7039103616233184e-05	6.960207546313768e-05	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f036	171	108.6224463045483	68.43419321710535	-0.02198187777542571	0.021742036898927387	0.0003860401914998479	0.0024036875237936073	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f037	421	27.086467167422693	25.252593648035788	-0.00330698006068358	0.0033015180247295945	0.0006587861902980635	0.003518309994388069	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f038	421	18.965149552726384	11.960753353282014	-0.021841993170573063	0.021605184098738257	0.0027894857091183	0.020120706520263543	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f039	421	17.85099791395269	16.75704304017205	-0.0029929052670819405	0.0029884309909210356	0.0003897516934383838	0.0020465862438538984	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f040	421	23.544476924089828	14.43453894858336	-0.023310347577893208	0.02304076021357552	0.000592583023451887	0.0011811624830593281	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f041	421	17.11549080254843	15.967334561672004	-0.0033045325849869593	0.0032990786264329186	5.56308300188324e-05	0.00012364487483340625	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f042	421	13.20349674943661	8.39089044806253	-0.02160241536192294	0.021370754331786375	0.0016664638447775326	0.007355357953188424	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f043	421	74.32155176131175	70.05665660293596	-0.0028084844725553763	0.002804544369474971	0.00011850510194731656	0.0006079517547039615	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f044	421	71.16402572950456	45.551907369479736	-0.02125288883659865	0.021028637666025512	0.00017572846587149415	0.0008598930419898565	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f045	421	97.35790061808632	91.43872725032332	-0.002984489022784106	0.002980039862677645	5.051545378297051e-05	0.0003013923012638031	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f046	421	95.55181527433072	57.88468001805513	-0.023892270700138343	0.02360911000071837	0.0005217717874489436	0.002110392492915558	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f047	421	39.28196006154904	36.868444201972906	-0.0030051739402790823	0.0030006629250000235	0.00030071472819583056	0.001453809215886892	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f048	421	104.55724334389228	64.55343510938864	-0.02293733926901008	0.022676278326534908	0.0005572478386432489	0.00316999986474098	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f049	421	249.17287701378524	233.8802532837731	-0.0030118536769872064	0.00300732259582741	8.876726789555645e-05	0.0004961486419308159	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f050	421	219.10073263464025	135.3408099189367	-0.02293708660336208	0.022676031390372272	0.0006609048484993441	0.002033549605538809	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f051	421	174.46038361740452	163.5100919294326	-0.0030848001129002585	0.0030800470057499537	4.217274485641964e-05	0.0002681796794297142	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f052	421	219.0580835007591	138.55958556082302	-0.0218195549110597	0.02158323037565179	0.0003251178013308209	0.0019820884485879375	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f053	421	290.4159692830343	272.3390561867253	-0.003061678020115203	0.0030569958636032504	2.878646029204346e-05	0.00021705875053967816	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	f054	421	233.45128106326615	141.55714768312953	-0.023857504328558467	0.023575163842140485	0.0007376880721459145	0.005121778034615332	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_005	megabase_171	171	6346.051167406497	4812.117624801866	-0.013172850823516352	0.013086468540422853	6.564690236765536e-05	0.00036470802222332566	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f001	61	22.678256405129446	14.197254997585535	-0.02227675964338666	0.022030464906249488	0.0017003522676815042	0.008592861919111794	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f002	61	12.163299556917439	5.447096679230897	-0.03800863299577182	0.037295370169673936	0.00515914463803413	0.02358001924986297	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f003	61	17.27478125725529	12.38812282744917	-0.015683237737888423	0.01556089617054856	0.0031615375939241797	0.014536042968079865	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f004	61	11.374841826669849	4.1501688984616365	-0.04770072350442409	0.046580919694234314	0.006539833960782948	0.04355072064312182	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f005	61	26.078693914567378	17.526583528471686	-0.01881065958751237	0.018634843263374598	0.0023760174071363327	0.012675103518102748	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f006	61	22.80110107926705	11.70846700309667	-0.03170976686449125	0.031212284423569953	0.002157219908814789	0.004662398866185136	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f007	61	68.55587459944404	44.22687900496695	-0.020831193455715952	0.02061572290850881	0.001234418724791797	0.008430057102226662	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f008	61	111.86161465757576	46.869984988560006	-0.04135435909171511	0.040510933974961194	0.0014434913356827783	0.00997885245251151	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f009	61	122.46621558098379	80.51130661327355	-0.019960278221218927	0.019762390685083474	0.0008641848071219149	0.004339169789323805	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f010	61	83.30430917520059	36.52739635710894	-0.0391215369905196	0.03836617203761547	0.0028854376620411903	0.013178113049656659	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f011	61	72.03841103346664	47.10967037589205	-0.020275367366186056	0.02007120426080942	0.0010615471356079653	0.004795395224274301	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f012	61	55.51884490639448	25.44276803336963	-0.03714839624590999	0.03646685996145935	0.0005081983337043017	0.002623901453723043	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f013	61	196.0368392023407	127.50934269917533	-0.020491625989605043	0.02028309940032319	0.00021118708443917944	0.0008391389187991649	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f014	61	312.419218811827	130.69091996389793	-0.041417499195248675	0.04057151430138518	0.0017433069900587572	0.010086264284996815	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f015	61	239.6797365837976	157.7885021782997	-0.019922055820462595	0.01972492293429468	0.0003151134360807606	0.0022148692184931207	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f016	61	164.46499350063405	67.70291351762573	-0.04222035413755939	0.041341487073340455	0.0009410905000254433	0.003427106849446915	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f017	61	159.57315542290982	104.03987490945717	-0.020377063893811057	0.02017085454952579	0.0007209912805785645	0.003442377078220815	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f018	61	165.62024284518208	74.38127074821985	-0.03808139853188007	0.037365419339563825	0.0015465249680786108	0.00921143689637649	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f019	171	8.019792188933405	5.592755042468969	-0.01712380270021816	0.016978023673886514	0.0008406355161983958	0.006117717582417637	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f020	171	28.002119414824055	11.30497836019068	-0.0430838979329734	0.04216897334735832	0.002275152557025817	0.008452523813148982	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f021	171	25.445598773412463	16.98323520749739	-0.019247698289828828	0.01906364410986543	0.00011443453179099672	0.0004747664684687791	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f022	171	22.381638582573164	9.302127863306504	-0.04196631638449832	0.04109792068254426	0.0032949039853603646	0.0255743636972654	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f023	171	20.387413390877626	13.745879199668236	-0.01874973200090186	0.018575049231256455	0.0007877021479295587	0.004861665614259714	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f024	171	46.35711527974906	18.091244897586535	-0.04478166193677398	0.043793764739687505	0.003456917299336393	0.014660137102139092	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f025	171	92.7578084397316	59.950820282465806	-0.020768671407945184	0.02055448788370093	0.00032522224987502346	0.0016673799633535324	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f026	171	118.60527741280406	53.45034059959611	-0.0380050908028826	0.03729196007814013	0.0010589334622138624	0.006997998457334731	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f027	171	71.87370995903468	46.52937943814079	-0.020712320900325296	0.020499294076822244	0.0001647906524918641	0.0011787056964909226	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f028	171	91.60394975541337	39.038015825233664	-0.04060344698731966	0.039790171440460105	0.0010002434455502751	0.004786974524731313	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f029	171	102.2022094204463	66.28849515886363	-0.020639898205969155	0.020428353427750078	0.0005184993108328095	0.003973903243243981	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f030	171	82.50033505604377	33.930161429378764	-0.04245572810483817	0.04156710377760258	0.0030722720868623377	0.015881784227791407	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f031	171	178.6203279221374	115.51645210859571	-0.020753911966288573	0.020540031708126745	9.401099604144925e-05	0.0004127960959268151	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f032	171	254.8162890137911	108.89533289287279	-0.04043266638067822	0.039626172219891044	0.0010696840801949214	0.004882695189170505	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f033	171	217.7469982580942	143.3431901816801	-0.01989965506573146	0.019702963786774465	0.000309035844582195	0.0020483275991400873	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f034	171	270.31935363618067	116.90204985000742	-0.039911603774509787	0.039125626933901474	0.0007985960230618705	0.00339214029849888	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
6302	condition_006	f035	171	257.67357052947017	169.02886936101925	-0.020073472760484826	0.019873341949983858	9.041735488524161e-05	0.0006735261920134405	experimental_log_linear_extrapolation	experimental_model_not_calibrated;no_sampling_confidence_interval;catalogue_specificity_not_background_verified;genome_size_treated_as_fixed;biological_divergence_and_sequencing_error_not_separable
