family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f017	61	61	518.0000	5.0001	103.5971	6319.4257	8.0000	101.3972	107.3970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	376.0000	5.0001	75.1979	4587.0735	15.0000	69.3981	79.1978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	28.0000	5.0001	5.5998	957.5736	3.0000	4.5999	6.5998	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	56.0000	5.0001	11.1997	1915.1472	8.0000	8.5998	13.7996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	85.0000	5.0001	16.9995	2906.9198	4.0000	15.5996	18.3995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	46.0000	5.0001	9.1997	1573.1566	6.0000	7.3998	11.1997	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	69.0000	5.0001	13.7996	2359.7349	4.0000	12.1997	15.3996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	89.0000	5.0001	17.7995	3043.7161	13.0000	12.7996	23.1994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	298.0000	5.0001	59.5984	10191.3189	6.0000	57.7984	62.3983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	268.0000	5.0001	53.5985	9165.3472	14.0000	45.9987	58.7984	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	232.0000	5.0001	46.3987	7934.1812	5.0000	44.7988	47.9987	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	197.0000	5.0001	39.3989	6737.2142	13.0000	34.3991	43.5988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	330.0000	5.0001	65.9982	11285.6887	7.0000	63.1983	69.7981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	167.0000	5.0001	33.3991	5711.2425	13.0000	29.5992	37.9990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	576.0000	5.0001	115.1968	19698.6567	8.0000	112.3969	118.3967	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	538.0000	5.0001	107.5970	18399.0926	21.0000	100.5972	119.1967	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	716.0000	5.0001	143.1961	24486.5247	9.0000	139.5961	146.5960	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	574.0000	5.0001	114.7968	19630.2586	20.0000	108.7970	127.1965	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	844.0000	5.0001	168.7953	28864.0039	12.0000	164.1955	172.7952	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	240.0000	5.0001	47.9987	8207.7736	9.0000	44.5988	51.9986	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	88.0000	5.0001	17.5995	7409.3956	3.0000	15.9996	18.5995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	43.0000	5.0001	8.5998	3620.5001	4.0000	7.1998	10.1997	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	58.0000	5.0001	11.5997	4883.4653	4.0000	10.3997	12.9996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	52.0000	5.0001	10.3997	4378.2792	6.0000	8.1998	12.9996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	58.0000	5.0001	11.5997	4883.4653	3.0000	10.1997	12.5997	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	30.0000	5.0001	5.9998	2525.9303	4.0000	4.3999	7.7998	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	246.0000	5.0001	49.1986	20712.6287	5.0000	47.1987	51.1986	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	162.0000	5.0001	32.3991	13640.0238	8.0000	28.9992	35.1990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	321.0000	5.0001	64.1982	27027.4546	7.0000	61.5983	66.5982	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	208.0000	5.0001	41.5989	17513.1170	10.0000	37.5990	45.5987	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	130.0000	5.0001	25.9993	10945.6981	5.0000	23.5993	27.3992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	225.0000	5.0001	44.9988	18944.4775	13.0000	39.9989	50.3986	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	825.0000	5.0001	164.9954	69463.0842	10.0000	159.9956	168.7953	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	481.0000	5.0001	96.1973	40499.0830	21.0000	87.5976	102.5972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	579.0000	5.0001	115.7968	48750.4555	8.0000	112.9969	119.1967	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	493.0000	5.0001	98.5973	41509.4552	18.0000	90.1975	105.3971	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	963.0000	5.0001	192.5947	81082.3637	9.0000	188.9948	195.5946	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	501.0000	5.0001	100.1972	42183.0366	21.0000	91.3975	108.7970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	16895.0000	5.0001	3378.9068	577793.0645	126.0000	3346.7077	3463.7045	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
