seed	condition_id	coverage	error_model	substitution_rate	insertion_rate	deletion_rate	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	source_coverage	observed_coverage	read_count	total_bases	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	61	0.7	0.639344262295082	factorial	5.0002457	5.0003273	3619	50003273	f018	200	78.7948	-0.6060260000000001	0.6060260000000001	75.795	82.9946	False	0.035998000000000016	175.8438180511744	-0.12078090974412803	-0.485245090255872	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.3	0.2807017543859649	factorial	5.0002457	5.0003273	3619	50003273	f019	20	9.3994	-0.53003	0.53003	8.3995	10.7993	False	0.11999000000000004	14.663606915736278	-0.2668196542131861	-0.2632103457868139	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.3	0.22807017543859648	factorial	5.0002457	5.0003273	3619	50003273	f020	20	11.5992	-0.42004	0.42004	8.5994	14.3991	False	0.28998500000000005	29.3704865588519	0.4685243279425951	-0.8885643279425951	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.5	0.5146198830409356	factorial	5.0002457	5.0003273	3619	50003273	f021	20	8.5994	-0.57003	0.57003	7.7995	9.3994	False	0.079995	12.994683078700414	-0.35026584606497935	-0.21976415393502072	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.5	0.52046783625731	factorial	5.0002457	5.0003273	3619	50003273	f022	20	13.5991	-0.320045	0.320045	11.3993	18.1988	False	0.3399749999999999	31.309572558715576	0.5654786279357789	-0.8855236279357788	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.7	0.672514619883041	factorial	5.0002457	5.0003273	3619	50003273	f023	20	25.1984	0.25992	0.25992	23.7984	27.1982	False	0.16998999999999995	37.7209534098933	0.8860476704946649	-0.6261276704946649	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.7	0.672514619883041	factorial	5.0002457	5.0003273	3619	50003273	f024	20	8.7994	-0.56003	0.56003	7.5995	10.3993	False	0.13999	20.705415284430934	0.035270764221546715	-0.5953007642215467	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.3	0.26900584795321636	factorial	5.0002457	5.0003273	3619	50003273	f025	80	67.5956	-0.15505499999999994	0.15505499999999994	65.5957	69.3955	False	0.04749750000000006	101.2067226080838	0.2650840326010474	-0.42013903260104735	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.3	0.3216374269005848	factorial	5.0002457	5.0003273	3619	50003273	f026	80	31.198	-0.610025	0.610025	29.3981	33.1978	False	0.04749625000000002	68.11010336191846	-0.14862370797601923	-0.4614012920239808	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.5	0.4327485380116959	factorial	5.0002457	5.0003273	3619	50003273	f027	80	48.3968	-0.39504	0.39504	45.997	51.3966	False	0.067495	74.42324342661334	-0.06970945716733326	-0.32533054283266677	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.5	0.5029239766081871	factorial	5.0002457	5.0003273	3619	50003273	f028	80	25.5983	-0.68002125	0.68002125	22.5985	28.1982	False	0.06999624999999998	55.097877285631824	-0.3112765339296022	-0.3687447160703978	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.7	0.695906432748538	factorial	5.0002457	5.0003273	3619	50003273	f029	80	41.1973	-0.48503375000000004	0.48503375000000004	39.1974	43.5971	False	0.05499624999999995	62.46476673867241	-0.21919041576659487	-0.2658433342334051	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.7	0.7777777777777778	factorial	5.0002457	5.0003273	3619	50003273	f030	80	22.5985	-0.71751875	0.71751875	19.3987	25.5983	False	0.07749499999999995	51.838388334111876	-0.3520201458236015	-0.36549860417639846	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.3	0.30409356725146197	factorial	5.0002457	5.0003273	3619	50003273	f031	200	137.391	-0.313045	0.313045	134.9912	139.3909	False	0.02199849999999998	208.36753859693113	0.04183769298465563	-0.3548826929846557	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.3	0.3567251461988304	factorial	5.0002457	5.0003273	3619	50003273	f032	200	101.3934	-0.493033	0.493033	91.994	107.7929	False	0.07899450000000002	236.34160254791982	0.1817080127395991	-0.6747410127395992	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.5	0.5614035087719298	factorial	5.0002457	5.0003273	3619	50003273	f033	200	182.988	-0.08506	0.08506	179.9882	186.5878	False	0.0329979999999999	274.66369600843433	0.37331848004217166	-0.45837848004217163	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.5	0.47953216374269003	factorial	5.0002457	5.0003273	3619	50003273	f034	200	76.995	-0.6150249999999999	0.6150249999999999	70.3954	81.9946	False	0.057996000000000054	174.90017733511033	-0.12549911332444835	-0.48952588667555164	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	171	0.7	0.7134502923976608	factorial	5.0002457	5.0003273	3619	50003273	f035	200	174.3886	-0.128057	0.128057	168.9889	179.1883	False	0.05099699999999999	263.4256517547008	0.3171282587735041	-0.4451852587735041	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	171	0.7	0.7309941520467836	factorial	5.0002457	5.0003273	3619	50003273	f036	200	116.7924	-0.416038	0.416038	109.9928	125.3918	False	0.07699500000000001	270.60190730063783	0.35300953650318917	-0.7690475365031892	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.3	0.2755344418052256	factorial	5.0002457	5.0003273	3619	50003273	f037	20	19.9987	-6.500000000002615e-05	6.500000000002615e-05	18.3988	21.7986	True	0.16998999999999995	29.879766862650673	0.49398834313253365	-0.4940533431325337	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.3	0.30641330166270786	factorial	5.0002457	5.0003273	3619	50003273	f038	20	11.9992	-0.40004	0.40004	10.1993	14.1991	False	0.19999000000000003	25.127506326975674	0.2563753163487837	-0.6564153163487837	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.5	0.47743467933491684	factorial	5.0002457	5.0003273	3619	50003273	f039	20	1.3999	-0.9300050000000001	0.9300050000000001	1.1999	1.7999	False	0.030000000000000006	2.1960916089989513	-0.8901954195500524	-0.03980958044994757	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.5	0.4916864608076009	factorial	5.0002457	5.0003273	3619	50003273	f040	20	2.5998	-0.87001	0.87001	1.7999	3.3998	False	0.079995	5.733684992562696	-0.7133157503718651	-0.1566942496281348	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.7	0.6864608076009501	factorial	5.0002457	5.0003273	3619	50003273	f041	20	14.999	-0.25005	0.25005	13.5991	16.5989	False	0.14999	23.182708782688042	0.15913543913440212	-0.4091854391344021	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.7	0.7339667458432304	factorial	5.0002457	5.0003273	3619	50003273	f042	20	8.3995	-0.580025	0.580025	6.3996	10.3993	False	0.199985	19.846055643685528	-0.007697217815723611	-0.5723277821842764	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.3	0.30403800475059384	factorial	5.0002457	5.0003273	3619	50003273	f043	80	37.5975	-0.5300312500000001	0.5300312500000001	35.1977	39.9974	False	0.059996250000000015	57.410480511695496	-0.2823689936038063	-0.24766225639619374	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.3	0.2850356294536817	factorial	5.0002457	5.0003273	3619	50003273	f044	80	27.3982	-0.6575225	0.6575225	24.1984	30.398	False	0.07749500000000001	61.519067214319755	-0.23101165982100308	-0.426510840178997	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.5	0.5106888361045131	factorial	5.0002457	5.0003273	3619	50003273	f045	80	45.997	-0.4250375	0.4250375	44.1971	47.7969	False	0.044997500000000024	68.9932842543348	-0.13758394682081504	-0.287453553179185	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.5	0.47743467933491684	factorial	5.0002457	5.0003273	3619	50003273	f046	80	29.998	-0.6250249999999999	0.6250249999999999	26.5983	34.7977	False	0.10249250000000001	70.00178576545414	-0.1249776779318232	-0.5000473220681767	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.7	0.6935866983372921	factorial	5.0002457	5.0003273	3619	50003273	f047	80	55.3964	-0.307545	0.307545	52.7965	57.9962	False	0.06499625	83.57784072837455	0.044723009104681924	-0.3522680091046819	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.7	0.672209026128266	factorial	5.0002457	5.0003273	3619	50003273	f048	80	50.3967	-0.37004125	0.37004125	45.397	56.5963	False	0.13999125	116.04037853589377	0.45050473169867206	-0.8205459816986721	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.3	0.3254156769596199	factorial	5.0002457	5.0003273	3619	50003273	f049	200	172.9887	-0.13505650000000002	0.13505650000000002	168.9889	176.9884	False	0.03999750000000006	257.748854411318	0.28874427205659003	-0.42380077205659006	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.3	0.29453681710213775	factorial	5.0002457	5.0003273	3619	50003273	f050	200	101.5933	-0.4920335	0.4920335	96.1937	108.5929	False	0.06199599999999997	232.5838202372493	0.16291910118624656	-0.6549526011862465	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.5	0.48693586698337293	factorial	5.0002457	5.0003273	3619	50003273	f051	200	116.1924	-0.41903799999999997	0.41903799999999997	111.9927	120.9921	False	0.044996999999999975	176.04123056908423	-0.11979384715457883	-0.29924415284542116	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.5	0.5106888361045131	factorial	5.0002457	5.0003273	3619	50003273	f052	200	102.1933	-0.4890335	0.4890335	91.794	110.9927	False	0.09599350000000001	230.9724979924463	0.15486248996223154	-0.6438959899622315	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.0	421	0.7	0.7078384798099763	factorial	5.0002457	5.0003273	3619	50003273	f053	200	124.1919	-0.3790405	0.3790405	119.9921	129.3915	False	0.04699700000000007	186.64260985483583	-0.06678695072582087	-0.3122535492741791	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.02	421	0.7	0.6793349168646081	factorial	5.0002457	5.0003273	3619	50003273	f054	200	85.3944	-0.573028	0.573028	80.1948	91.994	False	0.05899599999999999	199.01397342246716	-0.0049301328876642	-0.5680978671123358	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_006	5	iid_high_indel	0.01	0.005	0.005	0.01	171	0.5	0.5906432748538012	megabase	5.0002457	5.0003273	3619	50003273	megabase_171	6000	2970.4056	-0.5049324	0.5049324	2948.607	3010.203	False	0.010266	5562.795650069709	-0.07286739165504848	-0.43206500834495154	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.3	0.2786885245901639	factorial	20.0008005	20.0008005	14475	200008005	f001	20	18.9992	-0.050040000000000084	0.050040000000000084	18.0493	18.9992	False	0.047494999999999975	18.999239555436795	-0.05003802222816027	-1.977771839811737e-06	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.3	0.29508196721311475	factorial	20.0008005	20.0008005	14475	200008005	f002	20	16.8993	-0.15503499999999998	0.15503499999999998	14.2994	18.2493	False	0.19749500000000006	26.02272893207777	0.30113644660388844	-0.4561714466038884	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.5	0.5409836065573771	factorial	20.0008005	20.0008005	14475	200008005	f003	20	23.2991	0.16495499999999996	0.16495499999999996	22.1991	23.3491	False	0.057499999999999926	23.362999322181636	0.1681499661090818	-0.003194966109081854	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.5	0.4918032786885246	factorial	20.0008005	20.0008005	14475	200008005	f004	20	10.1496	-0.49252	0.49252	7.3497	10.2496	False	0.14499499999999993	14.595317461762855	-0.2702341269118572	-0.2222858730881428	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.7	0.7540983606557377	factorial	20.0008005	20.0008005	14475	200008005	f005	20	20.8492	0.042459999999999984	0.042459999999999984	19.7992	20.9492	True	0.05750000000000011	20.9327687233089	0.04663843616544501	-0.004178436165445021	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.7	0.6721311475409836	factorial	20.0008005	20.0008005	14475	200008005	f006	20	13.0495	-0.347525	0.347525	11.8995	14.1994	False	0.11499500000000004	20.22296106778654	0.01114805338932694	-0.3586730533893269	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.3	0.2786885245901639	factorial	20.0008005	20.0008005	14475	200008005	f007	80	99.096	0.23870000000000005	0.23870000000000005	97.8461	99.246	False	0.01749874999999985	99.23947056314152	0.24049338203926904	-0.001793382039268998	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.3	0.32786885245901637	factorial	20.0008005	20.0008005	14475	200008005	f008	80	47.2981	-0.40877375000000005	0.40877375000000005	42.6983	52.6979	False	0.12499499999999993	77.30510258458054	-0.03368621769274327	-0.3750875323072568	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.5	0.36065573770491804	factorial	20.0008005	20.0008005	14475	200008005	f009	80	84.1966	0.052457500000000046	0.052457500000000046	83.0967	84.2466	False	0.014373750000000029	84.31137953539475	0.053892244192434366	-0.001434744192434323	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.5	0.5901639344262295	factorial	20.0008005	20.0008005	14475	200008005	f010	80	36.2985	-0.5462687500000001	0.5462687500000001	32.7487	40.6484	False	0.09874625000000004	57.87637202279995	-0.27654534971500067	-0.2697234002849994	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.7	0.7213114754098361	factorial	20.0008005	20.0008005	14475	200008005	f011	80	52.1979	-0.34752625000000004	0.34752625000000004	51.4979	52.2479	False	0.009375	52.33315126725987	-0.3458356091592516	-0.0016906408407484363	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.7	0.6885245901639344	factorial	20.0008005	20.0008005	14475	200008005	f012	80	50.898	-0.36377499999999996	0.36377499999999996	46.3481	53.9978	False	0.09562124999999995	80.01892838993217	0.00023660487415213538	-0.3640116048741521	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.3	0.3770491803278688	factorial	20.0008005	20.0008005	14475	200008005	f013	200	152.0939	-0.23953050000000004	0.23953050000000004	150.994	152.1939	False	0.005999500000000069	152.3160346982522	-0.23841982650873902	-0.001110673491261025	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.3	0.22950819672131148	factorial	20.0008005	20.0008005	14475	200008005	f014	200	112.3455	-0.4382725	0.4382725	107.6957	123.895	False	0.08099649999999997	174.25777943073894	-0.12871110284630533	-0.3095613971536947	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.5	0.5081967213114754	factorial	20.0008005	20.0008005	14475	200008005	f015	200	214.7914	0.07395700000000005	0.07395700000000005	213.7914	215.1414	False	0.006749999999999971	215.32334889607517	0.07661674448037586	-0.0026597444803758206	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.5	0.6229508196721312	factorial	20.0008005	20.0008005	14475	200008005	f016	200	111.3455	-0.4432725	0.4432725	106.2457	115.2454	False	0.044998500000000025	173.22421424180857	-0.13387892879095717	-0.3093935712090428	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	61	0.7	0.7704918032786885	factorial	20.0008005	20.0008005	14475	200008005	f017	200	221.8911	0.10945549999999997	0.10945549999999997	220.8412	221.9911	False	0.0057495000000000115	222.1607801459222	0.11080390072961094	-0.0013484007296109724	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	61	0.7	0.639344262295082	factorial	20.0008005	20.0008005	14475	200008005	f018	200	102.3959	-0.4880205	0.4880205	99.196	106.6957	False	0.03749850000000002	149.53991630419418	-0.2523004184790291	-0.2357200815209709	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.3	0.2807017543859649	factorial	20.0008005	20.0008005	14475	200008005	f019	20	18.8492	-0.057540000000000015	0.057540000000000015	17.8493	18.8992	False	0.05249500000000005	18.882577558166567	-0.055871122091671666	-0.001668877908328348	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.3	0.22807017543859648	factorial	20.0008005	20.0008005	14475	200008005	f020	20	12.3495	-0.38252499999999995	0.38252499999999995	9.1496	14.6994	False	0.27749000000000007	20.74010554978999	0.037005277489499555	-0.4195302774894995	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.5	0.5146198830409356	factorial	20.0008005	20.0008005	14475	200008005	f021	20	24.499	0.22494999999999993	0.22494999999999993	23.1991	24.499	False	0.06499499999999987	24.46276356794667	0.2231381783973335	0.0018118216026664414	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.5	0.52046783625731	factorial	20.0008005	20.0008005	14475	200008005	f022	20	14.6994	-0.26503	0.26503	12.5495	16.7993	False	0.21248999999999993	20.981616351156422	0.0490808175578211	-0.31411081755782105	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.7	0.672514619883041	factorial	20.0008005	20.0008005	14475	200008005	f023	20	21.5991	0.079955	0.079955	20.5492	21.6991	False	0.057495000000000115	21.633344651696106	0.08166723258480531	-0.0017122325848053066	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.7	0.672514619883041	factorial	20.0008005	20.0008005	14475	200008005	f024	20	9.7996	-0.51002	0.51002	8.2997	11.9495	False	0.18249000000000004	14.95378743957001	-0.25231062802149945	-0.2577093719785005	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.3	0.26900584795321636	factorial	20.0008005	20.0008005	14475	200008005	f025	80	105.2958	0.3161975	0.3161975	104.2958	105.4458	False	0.014375000000000072	105.46624654973915	0.31832808187173944	-0.002130581871739423	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.3	0.3216374269005848	factorial	20.0008005	20.0008005	14475	200008005	f026	80	57.9477	-0.27565375000000003	0.27565375000000003	53.4479	62.3475	False	0.111245	84.6498282648927	0.05812285331115881	-0.3337766033111588	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.5	0.4327485380116959	factorial	20.0008005	20.0008005	14475	200008005	f027	80	70.6472	-0.11691000000000003	0.11691000000000003	69.4972	70.7972	False	0.016249999999999966	70.7462911867128	-0.11567136016609006	-0.0012386398339099714	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.5	0.5029239766081871	factorial	20.0008005	20.0008005	14475	200008005	f028	80	35.1486	-0.5606424999999999	0.5606424999999999	31.1988	39.5484	False	0.10437000000000003	51.431274796559606	-0.35710906504300494	-0.20353343495699505	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.7	0.695906432748538	factorial	20.0008005	20.0008005	14475	200008005	f029	80	87.0465	0.08808124999999993	0.08808124999999993	85.8966	87.1965	False	0.016248749999999923	87.20528153843098	0.09006601923038726	-0.001984769230387329	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.7	0.7777777777777778	factorial	20.0008005	20.0008005	14475	200008005	f030	80	55.7478	-0.30315250000000005	0.30315250000000005	47.5981	62.1975	False	0.18249249999999995	83.07328317897526	0.038416039737190745	-0.34156853973719076	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.3	0.30409356725146197	factorial	20.0008005	20.0008005	14475	200008005	f031	200	205.3918	0.026958999999999945	0.026958999999999945	204.7418	205.5918	False	0.004249999999999972	205.73357837902245	0.028667891895112235	-0.0017088918951122878	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.3	0.3567251461988304	factorial	20.0008005	20.0008005	14475	200008005	f032	200	170.7932	-0.14603399999999994	0.14603399999999994	155.4438	185.4926	False	0.150244	265.41101435105116	0.32705507175525583	-0.4730890717552558	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.5	0.5614035087719298	factorial	20.0008005	20.0008005	14475	200008005	f033	200	204.1918	0.020959000000000002	0.020959000000000002	203.0919	204.4918	False	0.006999500000000012	204.4488344792596	0.02224417239629801	-0.0012851723962980087	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.5	0.47953216374269003	factorial	20.0008005	20.0008005	14475	200008005	f034	200	127.5949	-0.3620255	0.3620255	119.1452	135.3946	False	0.08124699999999997	194.6398703579024	-0.02680064821048802	-0.335224851789512	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	171	0.7	0.7134502923976608	factorial	20.0008005	20.0008005	14475	200008005	f035	200	204.3918	0.021958999999999947	0.021958999999999947	203.5419	204.7918	False	0.006249499999999983	204.73391078837858	0.0236695539418929	-0.001710553941892954	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	171	0.7	0.7309941520467836	factorial	20.0008005	20.0008005	14475	200008005	f036	200	136.8945	-0.3155275	0.3155275	129.9948	147.0941	False	0.0854965	211.54065589226548	0.05770327946132738	-0.37323077946132743	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	421	0.3	0.2755344418052256	factorial	20.0008005	20.0008005	14475	200008005	f037	20	24.149	0.20745000000000005	0.20745000000000005	24.049	24.199	False	0.007500000000000106	24.154615159271717	0.20773075796358587	-0.00028075796358582037	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	421	0.3	0.30641330166270786	factorial	20.0008005	20.0008005	14475	200008005	f038	20	20.0992	0.004959999999999987	0.004959999999999987	16.8993	23.799	True	0.344985	28.447673733402763	0.42238368667013815	-0.4174236866701381	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	421	0.5	0.47743467933491684	factorial	20.0008005	20.0008005	14475	200008005	f039	20	14.8994	-0.25503	0.25503	14.7994	14.9494	False	0.007500000000000018	14.914011142713512	-0.2542994428643244	-0.0007305571356756247	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	421	0.5	0.4916864608076009	factorial	20.0008005	20.0008005	14475	200008005	f040	20	6.7497	-0.662515	0.662515	5.2498	7.7497	False	0.12499500000000001	9.871101346223249	-0.5064449326888376	-0.15607006731116244	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	421	0.7	0.6864608076009501	factorial	20.0008005	20.0008005	14475	200008005	f041	20	17.4993	-0.12503499999999992	0.12503499999999992	17.2493	17.5993	False	0.017499999999999894	17.51592600344651	-0.12420369982767454	-0.0008313001723253777	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	421	0.7	0.7339667458432304	factorial	20.0008005	20.0008005	14475	200008005	f042	20	15.3994	-0.23003	0.23003	11.8995	18.0493	False	0.30748999999999993	23.87683530353871	0.19384176517693544	-0.4238717651769354	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	421	0.3	0.30403800475059384	factorial	20.0008005	20.0008005	14475	200008005	f043	80	73.6471	-0.07941125000000007	0.07941125000000007	73.2971	73.847	False	0.006873749999999923	73.74977975651417	-0.07812775304357285	-0.0012834969564272213	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.02	421	0.3	0.2850356294536817	factorial	20.0008005	20.0008005	14475	200008005	f044	80	46.1482	-0.42314749999999995	0.42314749999999995	41.6483	52.0979	False	0.13062000000000004	70.22141741627146	-0.1222322822966067	-0.30091521770339325	diagnostic_kmer_10_90_spread_not_sampling_CI
6301	condition_007	20	error_free	0	0	0	0.0	421	0.5	0.5106888361045131	factorial	20.0008005	20.0008005	14475	200008005	f045	80	94.0962	0.17620249999999996	0.17620249999999996	93.8962	94.3462	False	0.005625000000000035	94.23316418458688	0.17791455230733605	-0.001712052307336087	diagnostic_kmer_10_90_spread_not_sampling_CI
