scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	cpu_user_seconds	cpu_system_seconds	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	base_union_recall	base_union_precision	base_union_f1	predicted_union_bp	truth_union_bp	duplicated_prediction_bp	duplicate_bp_fraction	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	cyclic_monomer_recall	distinct_consensus_count	homologous_consensus_fraction	unmatched_distinct_consensus_count	mean_best_cyclic_edit_similarity	prediction_sha256	catalog_sha256
clean_171	clean_171_s1201	1201	development	tandemx	3	500000	0	0.45159845892339945	27.625	0.379082	0.020493	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.38571428571428573	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9996242014280345	0.9998120654012403	143694	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	52ba28cc9045147612e05cda8577d49b9f0091665743fa1351f1bca51569a6ea	c2f2b474421f0074cf94110f128dd03ce1e2731beb92cfafae04d91025a2f0aa
clean_171	clean_171_s1201	1201	development	tidehunter	3	500000	0	0.2735783748794347	65.15625	0.178228	0.08549999999999999	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	2.8785714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999094959621275	0.9972919863627211	0.998599025923235	144017	143640	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	c04ed887718f6f4746b2393a49c1117947a7576620ba6e9175c69ab3b544907f	558b37bc6717331a30a802e1df73d329c8df27a2c3652581b71acc02cbfc79b0
clean_421	clean_421_s1201	1201	development	tandemx	1	500000	0	0.5499222499784082	29.5625	0.490141	0.02583	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tidehunter	1	500000	0	0.4662827090360224	58.625	0.345812	0.103947	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_421	clean_421_s1201	1201	development	tidehunter	2	500000	0	0.4718657499179244	66.28125	0.346682	0.10750599999999999	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_421	clean_421_s1201	1201	development	tandemx	2	500000	0	0.5484119169414043	28.78125	0.485848	0.020465	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tandemx	3	500000	0	0.5462087499909103	28.734375	0.481973	0.020489	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.999741329228525	0.9998706478844568	235821	235760	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	057d843851ec1cdd87b35d7aee1b3b39abc5a42acab9b30ad2de1b779976b51d	2d29e13fdbb3849a2a9e67970db5eef6c4f9db7622ff02694235e3b73ad5722d
clean_421	clean_421_s1201	1201	development	tidehunter	3	500000	0	0.4821554170921445	63.578125	0.34602	0.10714	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	1.0	30	0	0.0	0.0	0.65	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9998939599592807	0.9983229647949655	0.9991078448200962	236131	235760	827	0.0034900699702056903	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	1.0	0	1.0	850b7dbda9c5a0aa34c866f2cf1360da213d94122b05154d9b44a5c611d82562	aedb73bed3ea43de7be3c54e88a1c6dfc3382e4f9ea5828563c289cf0fa2424c
clean_729	clean_729_s1201	1201	development	tandemx	1	500000	0	0.6759840829763561	29.546875	0.6148239999999999	0.021175	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42857142857142855	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	1.0	0.9998040752351097	0.9999020280199863	306240	306180	0	0.0	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	3	1.0	0	1.0	092546b9546c8fd84a673053290285c1562d17712b6e6cf0fa513b06db4c0710	1a74ad6edcef9b203713700b2dba1937a843422bffff258deabc99a535eb319f
clean_729	clean_729_s1201	1201	development	tidehunter	1	500000	0	0.6886566248722374	96.109375	0.5483779999999999	0.127219	False	ok		70	71	70	1.0	0.9859154929577465	0.9929078014184397	1.0	0.9859154929577465	30	1	0.03333333333333333	0.0	1.95	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9999020184205369	0.9979529170931423	0.9989265169881134	306778	306180	0	0.0	0.9479769375897331	1.0	0.92443949479751	0.9975093967294558	0.005908590381612455	0.16670390991409173	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	1.0	4	0.75	1	1.0	dde64b4206e91d6b65a1c585c8e4a9a70ef8af9c2a53f41ab90c45376306d34c	6dd5c5585d244ccf09338b6048a0e7259ba06193ffac78da816cf83d2b00aa88
