seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
5701	0.03	3	500	iid_base	0.9	1	0	5000	f1	20	10.105	-0.49474999999999997	0.49474999999999997	8.084	12.126	False	0.2021	20.21	0.010500000000000042	-0.50525	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0	5000	f2	80	91.9555	0.14944375000000001	0.14944375000000001	79.8295	105.092	True	0.31578125	177.74163157894736	1.2217703947368421	-1.072326644736842	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0	5000	f3	200	106.1025	-0.46948749999999995	0.46948749999999995	93.9765	119.239	False	0.12631250000000002	193.77357600950117	-0.03113211995249415	-0.4383553800475058	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.001	5000	f1	20	10.105	-0.49474999999999997	0.49474999999999997	7.0735	12.126	False	0.252625	20.21	0.010500000000000042	-0.50525	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.001	5000	f2	80	88.924	0.11155000000000008	0.11155000000000008	78.819	104.0815	True	0.31578125	177.74163157894736	1.2217703947368421	-1.1102203947368419	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.001	5000	f3	200	104.0815	-0.4795925	0.4795925	91.9555	117.218	False	0.12631250000000002	193.77357600950117	-0.03113211995249415	-0.4484603800475058	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.01	5000	f1	20	8.084	-0.5958	0.5958	6.063	10.105	False	0.20210000000000003	20.21	0.010500000000000042	-0.6063000000000001	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.01	5000	f2	80	74.777	-0.06528749999999998	0.06528749999999998	64.672	85.8925	True	0.26525625	177.74163157894736	1.2217703947368421	-1.287057894736842	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	1	0.01	5000	f3	200	84.882	-0.5755899999999999	0.5755899999999999	75.7875	94.987	False	0.0959975	193.77357600950117	-0.03113211995249415	-0.5444578800475058	diagnostic_kmer_10_90_spread_not_sampling_CI
5701	0.03	3	500	iid_base	0.9	5	0	5000	f1	20	10.4051	-0.47974500000000003	0.47974500000000003	7.4037	12.4061	False	0.25012	20.190318130173672	0.009515906508683614	-0.48926090650868365	diagnostic_kmer_10_90_spread_not_sampling_CI
