family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f035	171	171	2961.0000	20.0012	148.0410	25315.0121	25.0000	146.1911	151.0908	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	1282.0000	20.0012	64.0961	10960.4342	26.0000	60.9463	66.3460	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	314.0000	20.0012	15.6990	6609.2985	8.0000	14.8491	16.3490	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	156.0000	20.0012	7.7995	3283.6005	11.0000	6.9996	9.2494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	250.0000	20.0012	12.4992	5262.1803	6.0000	11.9993	13.1492	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	164.0000	20.0012	8.1995	3451.9903	20.0000	6.5496	9.9494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	144.0000	20.0012	7.1996	3031.0159	4.0000	6.7996	7.5995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	210.0000	20.0012	10.4994	4420.2315	23.0000	7.7495	12.5992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	1048.0000	20.0012	52.3968	22059.0599	12.0000	51.2469	53.2468	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	842.0000	20.0012	42.0974	17723.0233	37.0000	38.8476	45.8972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	945.0000	20.0012	47.2471	19891.0416	13.0000	46.0972	48.4971	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	727.0000	20.0012	36.3478	15302.4204	31.0000	33.0980	39.4476	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	549.0000	20.0012	27.4483	11555.7480	9.0000	26.2984	28.1983	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	738.0000	20.0012	36.8978	15533.9563	47.0000	33.0980	41.0975	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	2648.0000	20.0012	132.3920	55737.0140	27.0000	130.2421	135.1918	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	1809.0000	20.0012	90.4445	38077.1368	67.0000	85.1948	97.5941	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	2928.0000	20.0012	146.3911	61630.6559	28.0000	143.9913	148.8910	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	1668.0000	20.0012	83.3949	35109.2671	60.0000	77.4453	88.3946	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	2638.0000	20.0012	131.8920	55526.5268	20.0000	129.8421	133.8419	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	1861.0000	20.0012	93.0443	39171.6703	73.0000	86.2948	99.7939	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	62979.0000	20.0012	3148.7587	538437.7399	481.0000	3116.2607	3203.8054	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
