family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f015	61	61	712.0000	5.0002	142.3930	8685.9732	1.0000	141.1931	142.5930	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f016	61	61	821.0000	5.0002	164.1919	10015.7078	20.0000	156.3923	169.1917	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f017	61	61	850.0000	5.0002	169.9916	10369.4904	1.0000	169.1917	170.1916	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f018	61	61	600.0000	5.0002	119.9941	7319.6403	9.0000	117.5942	124.5939	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f019	171	171	73.0000	5.0002	14.5993	2496.4773	0.0000	13.7993	14.7993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f020	171	171	87.0000	5.0002	17.3991	2975.2538	10.0000	12.9994	20.9990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f021	171	171	65.0000	5.0002	12.9994	2222.8908	0.0000	12.1994	12.9994	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f022	171	171	109.0000	5.0002	21.7989	3727.6168	9.0000	18.5991	24.9988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f023	171	171	188.0000	5.0002	37.5982	6429.2841	1.0000	35.7982	37.7981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f024	171	171	68.0000	5.0002	13.5993	2325.4857	6.0000	11.3994	16.5992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f025	171	171	504.0000	5.0002	100.7950	17235.9530	1.0000	99.9951	101.3950	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f026	171	171	231.0000	5.0002	46.1977	7899.8118	7.0000	43.3979	49.3976	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f027	171	171	372.0000	5.0002	74.3963	12721.7749	1.0000	73.1964	74.5963	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f028	171	171	188.0000	5.0002	37.5982	6429.2841	12.0000	33.3984	42.1979	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f029	171	171	311.0000	5.0002	62.1969	10635.6774	2.0000	61.3970	62.9969	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f030	171	171	176.0000	5.0002	35.1983	6018.9042	11.0000	29.5985	38.5981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f031	171	171	1040.0000	5.0002	207.9898	35566.2523	1.0000	207.3898	208.3898	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f032	171	171	760.0000	5.0002	151.9925	25990.7228	35.0000	138.5932	165.5919	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f033	171	171	1372.0000	5.0002	274.3865	46920.0943	2.0000	272.7866	274.7865	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f034	171	171	566.0000	5.0002	113.1944	19356.2488	21.0000	105.9948	121.5940	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f035	171	171	1316.0000	5.0002	263.1871	45004.9885	2.0000	261.5871	263.5870	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f036	171	171	873.0000	5.0002	174.5914	29855.1329	28.0000	164.5919	188.3907	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f037	421	421	149.0000	5.0002	29.7985	12545.1835	0.0000	29.7985	29.9985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f038	421	421	90.0000	5.0002	17.9991	7577.6276	8.0000	15.1993	20.9990	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	11.0000	5.0002	2.1999	926.1545	0.0000	1.9999	2.1999	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	19.0000	5.0002	3.7998	1599.7214	2.0000	2.9999	4.3998	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	115.0000	5.0002	22.9989	9682.5242	2.0000	22.7989	23.5988	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	64.0000	5.0002	12.7994	5388.5352	9.0000	9.7995	15.3992	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	286.0000	5.0002	57.1972	24080.0167	1.0000	56.9972	57.5972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	202.0000	5.0002	40.3980	17007.5642	12.0000	36.1982	45.3978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	344.0000	5.0002	68.7966	28963.3767	2.0000	68.1966	69.3966	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	230.0000	5.0002	45.9977	19365.0484	13.0000	41.1980	52.1974	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	417.0000	5.0002	83.3959	35109.6747	1.0000	82.9959	83.7959	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	380.0000	5.0002	75.9963	31994.4278	22.0000	68.3966	84.1959	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	1286.0000	5.0002	257.1874	108275.8793	3.0000	256.3874	258.3873	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	764.0000	5.0002	152.7925	64325.6390	21.0000	144.7929	161.1921	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	879.0000	5.0002	175.7914	74008.1632	2.0000	174.7914	176.3913	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	764.0000	5.0002	152.7925	64325.6390	32.0000	140.7931	164.9919	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	932.0000	5.0002	186.3908	78470.5440	1.0000	185.7909	186.7908	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	648.0000	5.0002	129.5936	54558.9190	20.0000	122.1940	136.9933	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	22370.0000	5.0002	4473.7802	765016.4071	80.0000	4449.1814	4505.1786	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
