scenario	dataset_id	seed	split	tool	repetition	total_bases	exit_code	runtime_seconds	peak_rss_mib	timed_out	status	error	truth_array_count	predicted_array_count	matched_array_count	array_recall	array_precision	array_f1	read_detection_recall	read_detection_precision	negative_read_count	false_positive_read_count	negative_read_call_rate	matched_period_mae_bp	matched_boundary_mae_bp	warning	array_recall_ci_low	array_recall_ci_high	array_precision_ci_low	array_precision_ci_high	negative_read_call_rate_ci_low	negative_read_call_rate_ci_high	truth_family_count	recovered_family_count	sequence_family_recall	family_criterion	prediction_sha256	catalog_sha256
clean_729	clean_729_s1101	1101	development	tandemx	2	500000	0	0.4929104170296341	25.75	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
clean_729	clean_729_s1101	1101	development	trf	2	500000	0	0.44323762506246567	38.703125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45714285714285713	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9498807169e4ef7ed3ae8c4e7fd95f951691d68ebd4a1b14dda9c0061c8d3e1c	bc24f49535b602b61c738d62bc0453d2231068c76885e801bb51f9f8eadf47ca
clean_729	clean_729_s1101	1101	development	tidehunter	2	500000	0	0.5545770421158522	92.734375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	35cb5a2349f9be06b91c6e37a0348f3a16a25bb168795469942b89ea1d52bce4	dd01cfd98bb1e741a706865115b35233a06c20a4afded230c2685b69f2738d85
clean_729	clean_729_s1101	1101	development	tandemx	3	500000	0	0.4852871662005782	26.09375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5285714285714286	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	e1bc6d987d3451c4020a493f04ae912e58431de61eff069fbc024b37c0b858d6	7329a4fccfae519c692cbf77b772e003df6254ca0b85ead6fc022577da23cdd2
clean_729	clean_729_s1101	1101	development	trf	3	500000	0	0.4401649588253349	38.6875	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.45714285714285713	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	9498807169e4ef7ed3ae8c4e7fd95f951691d68ebd4a1b14dda9c0061c8d3e1c	bc24f49535b602b61c738d62bc0453d2231068c76885e801bb51f9f8eadf47ca
clean_729	clean_729_s1101	1101	development	tidehunter	3	500000	0	0.5641765419859439	96.125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.5642857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	35cb5a2349f9be06b91c6e37a0348f3a16a25bb168795469942b89ea1d52bce4	dd01cfd98bb1e741a706865115b35233a06c20a4afded230c2685b69f2738d85
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	1	500000	0	0.4157079590950161	25.734375	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.3357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	279ba9fc7fbfe2fbd792da0ac6607e1c8b99b20b9538f063a1648c4c1844fb49	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
substitution_1pct	substitution_1pct_s1101	1101	development	tidehunter	1	500000	0	0.24227120797149837	59.03125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.42142857142857143	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	087352bceff899989b1a91fc8cabd87b6bb0df7fc983f37d8319c208e59f1ef5	0e19eca50ac7a8d1bd48069faf5f87ca0c900411b0d1dd44b06ac5c8baf3c491
substitution_1pct	substitution_1pct_s1101	1101	development	trf	1	500000	0	0.9066813329700381	38.3125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.4357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	f317fa356153fe58aab9bee3f81ae9f67f18eb777663b4fbf3d6319f33058606	ec2d032b2a9669618105a5a571cca9aa806dbf57566e5a07513f11b0cf4e96dc
substitution_1pct	substitution_1pct_s1101	1101	development	tandemx	2	500000	0	0.4296629161108285	26.3125	False	ok		70	70	70	1.0	1.0	1.0	1.0	1.0	30	0	0.0	0.0	0.3357142857142857	planted_truth;conditional_errors_on_matches;wilson_intervals_are_descriptive	0.9479769375897331	1.0	0.9479769375897331	1.0	0.0	0.11351339317396876	3	3	1.0	equal_length_circular_ungapped_identity_ge_0.9	279ba9fc7fbfe2fbd792da0ac6607e1c8b99b20b9538f063a1648c4c1844fb49	3b356c739183e26ae8d3252ab7089e95370048bb7eca5e6c1e54f1a27e5bb157
