seed	coverage	substitution_rate	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	assembly_predicted_bp	period	estimated_haploid_depth	method	read_estimated_copies	read_estimated_bp	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome	fit_status	decision_threshold
5203	5	0.001	1	f1	1.0	False	1220.0	61	4.9975	multik_loglinear	8.014438714975547	488.8807616135084	2.495496030511604	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	1	f2	1.0	False	13681.0	171	4.9975	single_k21	72.6365	12420.8415	1.101455163082147	consistent	False	TN	single_k_baseline	0.6
5203	5	0.001	1	f2	1.0	False	13681.0	171	4.9975	multik_loglinear	74.90103054433654	12808.076223081547	1.0681541678636601	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	1	f3	1.0	False	84200.0	421	4.9975	single_k21	211.7063	89128.3523	0.9447049993316212	consistent	False	TN	single_k_baseline	0.6
5203	5	0.001	1	f3	1.0	False	84200.0	421	4.9975	multik_loglinear	217.74504909342883	91670.66566833353	0.9185053843138593	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.75	f1	0.75	False	915.0	61	4.9975	single_k21	7.6038	463.8318	1.9726978615955182	possible_overexpansion	False	TN	single_k_baseline	0.6
5203	5	0.001	0.75	f1	0.75	False	915.0	61	4.9975	multik_loglinear	8.014438714975547	488.8807616135084	1.871622022883703	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.75	f2	0.75	False	10261.0	171	4.9975	single_k21	72.6365	12420.8415	0.8261114997723785	consistent	False	TN	single_k_baseline	0.6
5203	5	0.001	0.75	f2	0.75	False	10261.0	171	4.9975	multik_loglinear	74.90103054433654	12808.076223081547	0.8011351448321772	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.75	f3	0.75	False	63150.0	421	4.9975	single_k21	211.7063	89128.3523	0.7085287494987159	consistent	False	TN	single_k_baseline	0.6
5203	5	0.001	0.75	f3	0.75	False	63150.0	421	4.9975	multik_loglinear	217.74504909342883	91670.66566833353	0.6888790382353945	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.5	f1	0.5	True	610.0	61	4.9975	single_k21	7.6038	463.8318	1.3151319077303454	consistent	False	FN	single_k_baseline	0.6
5203	5	0.001	0.5	f1	0.5	True	610.0	61	4.9975	multik_loglinear	8.014438714975547	488.8807616135084	1.247748015255802	consistent	False	FN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.5	f2	0.5	True	6841.0	171	4.9975	single_k21	72.6365	12420.8415	0.5507678364626101	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.001	0.5	f2	0.5	True	6841.0	171	4.9975	multik_loglinear	74.90103054433654	12808.076223081547	0.5341161218006942	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.5	f3	0.5	True	42100.0	421	4.9975	single_k21	211.7063	89128.3523	0.4723524996658106	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.001	0.5	f3	0.5	True	42100.0	421	4.9975	multik_loglinear	217.74504909342883	91670.66566833353	0.45925269215692965	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.25	f1	0.25	True	305.0	61	4.9975	single_k21	7.6038	463.8318	0.6575659538651727	consistent	False	FN	single_k_baseline	0.6
5203	5	0.001	0.25	f1	0.25	True	305.0	61	4.9975	multik_loglinear	8.014438714975547	488.8807616135084	0.623874007627901	consistent	False	FN	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.25	f2	0.25	True	3421.0	171	4.9975	single_k21	72.6365	12420.8415	0.2754241731528415	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.001	0.25	f2	0.25	True	3421.0	171	4.9975	multik_loglinear	74.90103054433654	12808.076223081547	0.2670970987692114	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0.25	f3	0.25	True	21050.0	421	4.9975	single_k21	211.7063	89128.3523	0.2361762498329053	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.001	0.25	f3	0.25	True	21050.0	421	4.9975	multik_loglinear	217.74504909342883	91670.66566833353	0.22962634607846483	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0	f1	0.0	True	0.0	61	4.9975	single_k21	7.6038	463.8318	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.001	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	8.014438714975547	488.8807616135084	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0	f2	0.0	True	0.0	171	4.9975	single_k21	72.6365	12420.8415	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.001	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	74.90103054433654	12808.076223081547	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.001	0	f3	0.0	True	0.0	421	4.9975	single_k21	211.7063	89128.3523	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.001	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	217.74504909342883	91670.66566833353	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	1	f1	1.0	False	1220.0	61	4.9975	single_k21	6.4032	390.5952	3.1234382808595704	possible_overexpansion	False	TN	single_k_baseline	0.6
5203	5	0.01	1	f1	1.0	False	1220.0	61	4.9975	multik_loglinear	8.048664312634985	490.9685230707341	2.484884351382816	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	1	f2	1.0	False	13681.0	171	4.9975	single_k21	60.0302	10265.1642	1.332759976698668	consistent	False	TN	single_k_baseline	0.6
5203	5	0.01	1	f2	1.0	False	13681.0	171	4.9975	multik_loglinear	74.70647659548416	12774.807497827791	1.0709359027387533	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	1	f3	1.0	False	84200.0	421	4.9975	single_k21	175.288	73796.248	1.140979416731322	consistent	False	TN	single_k_baseline	0.6
5203	5	0.01	1	f3	1.0	False	84200.0	421	4.9975	multik_loglinear	217.70322231139374	91653.05659309677	0.9186818544832019	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.75	f1	0.75	False	915.0	61	4.9975	single_k21	6.4032	390.5952	2.342578710644678	possible_overexpansion	False	TN	single_k_baseline	0.6
5203	5	0.01	0.75	f1	0.75	False	915.0	61	4.9975	multik_loglinear	8.048664312634985	490.9685230707341	1.8636632635371118	possible_overexpansion	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.75	f2	0.75	False	10261.0	171	4.9975	single_k21	60.0302	10265.1642	0.9995943367374485	consistent	False	TN	single_k_baseline	0.6
5203	5	0.01	0.75	f2	0.75	False	10261.0	171	4.9975	multik_loglinear	74.70647659548416	12774.807497827791	0.8032214968205795	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.75	f3	0.75	False	63150.0	421	4.9975	single_k21	175.288	73796.248	0.8557345625484916	consistent	False	TN	single_k_baseline	0.6
5203	5	0.01	0.75	f3	0.75	False	63150.0	421	4.9975	multik_loglinear	217.70322231139374	91653.05659309677	0.6890113908624015	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.5	f1	0.5	True	610.0	61	4.9975	single_k21	6.4032	390.5952	1.5617191404297852	possible_overexpansion	False	FN	single_k_baseline	0.6
5203	5	0.01	0.5	f1	0.5	True	610.0	61	4.9975	multik_loglinear	8.048664312634985	490.9685230707341	1.242442175691408	consistent	False	FN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.5	f2	0.5	True	6841.0	171	4.9975	single_k21	60.0302	10265.1642	0.666428696776229	consistent	False	FN	single_k_baseline	0.6
5203	5	0.01	0.5	f2	0.5	True	6841.0	171	4.9975	multik_loglinear	74.70647659548416	12774.807497827791	0.5355070909024057	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.5	f3	0.5	True	42100.0	421	4.9975	single_k21	175.288	73796.248	0.570489708365661	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.01	0.5	f3	0.5	True	42100.0	421	4.9975	multik_loglinear	217.70322231139374	91653.05659309677	0.45934092724160097	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.25	f1	0.25	True	305.0	61	4.9975	single_k21	6.4032	390.5952	0.7808595702148926	consistent	False	FN	single_k_baseline	0.6
5203	5	0.01	0.25	f1	0.25	True	305.0	61	4.9975	multik_loglinear	8.048664312634985	490.9685230707341	0.621221087845704	consistent	False	FN	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.25	f2	0.25	True	3421.0	171	4.9975	single_k21	60.0302	10265.1642	0.3332630568150094	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.01	0.25	f2	0.25	True	3421.0	171	4.9975	multik_loglinear	74.70647659548416	12774.807497827791	0.2677926849842318	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0.25	f3	0.25	True	21050.0	421	4.9975	single_k21	175.288	73796.248	0.2852448541828305	possible_collapse	True	TP	single_k_baseline	0.6
5203	5	0.01	0.25	f3	0.25	True	21050.0	421	4.9975	multik_loglinear	217.70322231139374	91653.05659309677	0.22967046362080049	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0	f1	0.0	True	0.0	61	4.9975	single_k21	6.4032	390.5952	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.01	0	f1	0.0	True	0.0	61	4.9975	multik_loglinear	8.048664312634985	490.9685230707341	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0	f2	0.0	True	0.0	171	4.9975	single_k21	60.0302	10265.1642	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.01	0	f2	0.0	True	0.0	171	4.9975	multik_loglinear	74.70647659548416	12774.807497827791	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	5	0.01	0	f3	0.0	True	0.0	421	4.9975	single_k21	175.288	73796.248	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	5	0.01	0	f3	0.0	True	0.0	421	4.9975	multik_loglinear	217.70322231139374	91653.05659309677	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	1	f1	1.0	False	1220.0	61	19.99	single_k21	20.0601	1223.6661	0.997004002971072	consistent	False	TN	single_k_baseline	0.6
5203	20	0	1	f1	1.0	False	1220.0	61	19.99	multik_loglinear	20.11246162178825	1226.8601589290831	0.994408361149268	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	1	f2	1.0	False	13681.0	171	19.99	single_k21	79.3899	13575.6729	1.007758517811666	consistent	False	TN	single_k_baseline	0.6
5203	20	0	1	f2	1.0	False	13681.0	171	19.99	multik_loglinear	79.75133893322065	13637.478957580732	1.0031912820950735	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	1	f3	1.0	False	84200.0	421	19.99	single_k21	204.1525	85948.2025	0.9796598131298907	consistent	False	TN	single_k_baseline	0.6
5203	20	0	1	f3	1.0	False	84200.0	421	19.99	multik_loglinear	205.07037043973128	86334.62595512687	0.9752749730306776	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	0.75	f1	0.75	False	915.0	61	19.99	single_k21	20.0601	1223.6661	0.747753002228304	consistent	False	TN	single_k_baseline	0.6
5203	20	0	0.75	f1	0.75	False	915.0	61	19.99	multik_loglinear	20.11246162178825	1226.8601589290831	0.745806270861951	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	0.75	f2	0.75	False	10261.0	171	19.99	single_k21	79.3899	13575.6729	0.7558373036521822	consistent	False	TN	single_k_baseline	0.6
5203	20	0	0.75	f2	0.75	False	10261.0	171	19.99	multik_loglinear	79.75133893322065	13637.478957580732	0.7524117934052736	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	0.75	f3	0.75	False	63150.0	421	19.99	single_k21	204.1525	85948.2025	0.734744859847418	consistent	False	TN	single_k_baseline	0.6
5203	20	0	0.75	f3	0.75	False	63150.0	421	19.99	multik_loglinear	205.07037043973128	86334.62595512687	0.7314562297730082	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0	0.5	f1	0.5	True	610.0	61	19.99	single_k21	20.0601	1223.6661	0.498502001485536	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.5	f1	0.5	True	610.0	61	19.99	multik_loglinear	20.11246162178825	1226.8601589290831	0.497204180574634	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0.5	f2	0.5	True	6841.0	171	19.99	single_k21	79.3899	13575.6729	0.5039160894926984	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.5	f2	0.5	True	6841.0	171	19.99	multik_loglinear	79.75133893322065	13637.478957580732	0.5016323047154738	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0.5	f3	0.5	True	42100.0	421	19.99	single_k21	204.1525	85948.2025	0.48982990656494535	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.5	f3	0.5	True	42100.0	421	19.99	multik_loglinear	205.07037043973128	86334.62595512687	0.4876374865153388	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0.25	f1	0.25	True	305.0	61	19.99	single_k21	20.0601	1223.6661	0.249251000742768	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.25	f1	0.25	True	305.0	61	19.99	multik_loglinear	20.11246162178825	1226.8601589290831	0.248602090287317	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0.25	f2	0.25	True	3421.0	171	19.99	single_k21	79.3899	13575.6729	0.25199487533321463	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.25	f2	0.25	True	3421.0	171	19.99	multik_loglinear	79.75133893322065	13637.478957580732	0.250852816025674	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0.25	f3	0.25	True	21050.0	421	19.99	single_k21	204.1525	85948.2025	0.24491495328247267	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0	0.25	f3	0.25	True	21050.0	421	19.99	multik_loglinear	205.07037043973128	86334.62595512687	0.2438187432576694	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0	f1	0.0	True	0.0	61	19.99	single_k21	20.0601	1223.6661	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0	0	f1	0.0	True	0.0	61	19.99	multik_loglinear	20.11246162178825	1226.8601589290831	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0	f2	0.0	True	0.0	171	19.99	single_k21	79.3899	13575.6729	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0	0	f2	0.0	True	0.0	171	19.99	multik_loglinear	79.75133893322065	13637.478957580732	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0	0	f3	0.0	True	0.0	421	19.99	single_k21	204.1525	85948.2025	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0	0	f3	0.0	True	0.0	421	19.99	multik_loglinear	205.07037043973128	86334.62595512687	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	1	f1	1.0	False	1220.0	61	19.99	single_k21	19.6599	1199.2539	1.0172991724271232	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	1	f1	1.0	False	1220.0	61	19.99	multik_loglinear	20.119029668487688	1227.260809777749	0.994083727175266	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	1	f2	1.0	False	13681.0	171	19.99	single_k21	77.5389	13259.151899999999	1.0318156171059478	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	1	f2	1.0	False	13681.0	171	19.99	multik_loglinear	79.74905356565564	13637.088159727115	1.0032200305342724	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	1	f3	1.0	False	84200.0	421	19.99	single_k21	199.9004	84158.06839999999	1.0004982481275677	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	1	f3	1.0	False	84200.0	421	19.99	multik_loglinear	205.08967127722082	86342.75160770996	0.9751831906232807	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.75	f1	0.75	False	915.0	61	19.99	single_k21	19.6599	1199.2539	0.7629743793203425	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	0.75	f1	0.75	False	915.0	61	19.99	multik_loglinear	20.119029668487688	1227.260809777749	0.7455627953814495	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.75	f2	0.75	False	10261.0	171	19.99	single_k21	77.5389	13259.151899999999	0.773880567730731	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	0.75	f2	0.75	False	10261.0	171	19.99	multik_loglinear	79.74905356565564	13637.088159727115	0.752433355260008	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.75	f3	0.75	False	63150.0	421	19.99	single_k21	199.9004	84158.06839999999	0.7503736860956758	consistent	False	TN	single_k_baseline	0.6
5203	20	0.001	0.75	f3	0.75	False	63150.0	421	19.99	multik_loglinear	205.08967127722082	86342.75160770996	0.7313873929674606	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.5	f1	0.5	True	610.0	61	19.99	single_k21	19.6599	1199.2539	0.5086495862135616	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.5	f1	0.5	True	610.0	61	19.99	multik_loglinear	20.119029668487688	1227.260809777749	0.497041863587633	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.5	f2	0.5	True	6841.0	171	19.99	single_k21	77.5389	13259.151899999999	0.5159455183555142	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.5	f2	0.5	True	6841.0	171	19.99	multik_loglinear	79.74905356565564	13637.088159727115	0.5016466799857435	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.5	f3	0.5	True	42100.0	421	19.99	single_k21	199.9004	84158.06839999999	0.5002491240637839	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.5	f3	0.5	True	42100.0	421	19.99	multik_loglinear	205.08967127722082	86342.75160770996	0.48759159531164037	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.25	f1	0.25	True	305.0	61	19.99	single_k21	19.6599	1199.2539	0.2543247931067808	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.25	f1	0.25	True	305.0	61	19.99	multik_loglinear	20.119029668487688	1227.260809777749	0.2485209317938165	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.25	f2	0.25	True	3421.0	171	19.99	single_k21	77.5389	13259.151899999999	0.25801046898029734	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.25	f2	0.25	True	3421.0	171	19.99	multik_loglinear	79.74905356565564	13637.088159727115	0.2508600047114791	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0.25	f3	0.25	True	21050.0	421	19.99	single_k21	199.9004	84158.06839999999	0.25012456203189193	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.001	0.25	f3	0.25	True	21050.0	421	19.99	multik_loglinear	205.08967127722082	86342.75160770996	0.24379579765582018	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0	f1	0.0	True	0.0	61	19.99	single_k21	19.6599	1199.2539	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.001	0	f1	0.0	True	0.0	61	19.99	multik_loglinear	20.119029668487688	1227.260809777749	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0	f2	0.0	True	0.0	171	19.99	single_k21	77.5389	13259.151899999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.001	0	f2	0.0	True	0.0	171	19.99	multik_loglinear	79.74905356565564	13637.088159727115	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.001	0	f3	0.0	True	0.0	421	19.99	single_k21	199.9004	84158.06839999999	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.001	0	f3	0.0	True	0.0	421	19.99	multik_loglinear	205.08967127722082	86342.75160770996	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	1	f1	1.0	False	1220.0	61	19.99	single_k21	15.958	973.438	1.2532898859506203	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	1	f1	1.0	False	1220.0	61	19.99	multik_loglinear	20.193693642781888	1231.815312209695	0.9904082112857485	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	1	f2	1.0	False	13681.0	171	19.99	single_k21	64.2823	10992.2733	1.2446015147749283	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	1	f2	1.0	False	13681.0	171	19.99	multik_loglinear	79.78703268950062	13643.582589904607	1.0027424915595908	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	1	f3	1.0	False	84200.0	421	19.99	single_k21	165.0829	69499.9009	1.2115125188617357	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	1	f3	1.0	False	84200.0	421	19.99	multik_loglinear	204.9917274098136	86301.51723953152	0.9756491275385262	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.75	f1	0.75	False	915.0	61	19.99	single_k21	15.958	973.438	0.9399674144629653	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	0.75	f1	0.75	False	915.0	61	19.99	multik_loglinear	20.193693642781888	1231.815312209695	0.7428061584643114	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.75	f2	0.75	False	10261.0	171	19.99	single_k21	64.2823	10992.2733	0.9334738793294013	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	0.75	f2	0.75	False	10261.0	171	19.99	multik_loglinear	79.78703268950062	13643.582589904607	0.7520751923026797	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.75	f3	0.75	False	63150.0	421	19.99	single_k21	165.0829	69499.9009	0.9086343891463017	consistent	False	TN	single_k_baseline	0.6
5203	20	0.01	0.75	f3	0.75	False	63150.0	421	19.99	multik_loglinear	204.9917274098136	86301.51723953152	0.7317368456538946	consistent	False	TN	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.5	f1	0.5	True	610.0	61	19.99	single_k21	15.958	973.438	0.6266449429753101	consistent	False	FN	single_k_baseline	0.6
5203	20	0.01	0.5	f1	0.5	True	610.0	61	19.99	multik_loglinear	20.193693642781888	1231.815312209695	0.49520410564287426	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.5	f2	0.5	True	6841.0	171	19.99	single_k21	64.2823	10992.2733	0.6223462438838743	consistent	False	FN	single_k_baseline	0.6
5203	20	0.01	0.5	f2	0.5	True	6841.0	171	19.99	multik_loglinear	79.78703268950062	13643.582589904607	0.5014078930457686	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.5	f3	0.5	True	42100.0	421	19.99	single_k21	165.0829	69499.9009	0.6057562594308679	consistent	False	FN	single_k_baseline	0.6
5203	20	0.01	0.5	f3	0.5	True	42100.0	421	19.99	multik_loglinear	204.9917274098136	86301.51723953152	0.4878245637692631	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.25	f1	0.25	True	305.0	61	19.99	single_k21	15.958	973.438	0.3133224714876551	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.01	0.25	f1	0.25	True	305.0	61	19.99	multik_loglinear	20.193693642781888	1231.815312209695	0.24760205282143713	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.25	f2	0.25	True	3421.0	171	19.99	single_k21	64.2823	10992.2733	0.3112186084383473	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.01	0.25	f2	0.25	True	3421.0	171	19.99	multik_loglinear	79.78703268950062	13643.582589904607	0.25074059378885755	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0.25	f3	0.25	True	21050.0	421	19.99	single_k21	165.0829	69499.9009	0.30287812971543393	possible_collapse	True	TP	single_k_baseline	0.6
5203	20	0.01	0.25	f3	0.25	True	21050.0	421	19.99	multik_loglinear	204.9917274098136	86301.51723953152	0.24391228188463154	possible_collapse	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0	f1	0.0	True	0.0	61	19.99	single_k21	15.958	973.438	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.01	0	f1	0.0	True	0.0	61	19.99	multik_loglinear	20.193693642781888	1231.815312209695	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0	f2	0.0	True	0.0	171	19.99	single_k21	64.2823	10992.2733	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.01	0	f2	0.0	True	0.0	171	19.99	multik_loglinear	79.78703268950062	13643.582589904607	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5203	20	0.01	0	f3	0.0	True	0.0	421	19.99	single_k21	165.0829	69499.9009	0.0	reads_only	True	TP	single_k_baseline	0.6
5203	20	0.01	0	f3	0.0	True	0.0	421	19.99	multik_loglinear	204.9917274098136	86301.51723953152	0.0	reads_only	True	TP	experimental_log_linear_extrapolation	0.6
5201	1	0	1	f1	1.0	False	1220.0	61	1.0045	multik_fallback_depth_rule	19.92549304272264	1215.455075606081	1.0037392779750849	consistent	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	1	f2	1.0	False	13681.0	171	1.0045	multik_fallback_depth_rule	20.48951130889193	3503.70643382052	3.904722115968469	possible_overexpansion	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	1	f3	1.0	False	84200.0	421	1.0045	multik_fallback_depth_rule	199.08623124943855	83815.30335601362	1.0045898138953495	consistent	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.75	f1	0.75	False	915.0	61	1.0045	multik_fallback_depth_rule	19.92549304272264	1215.455075606081	0.7528044584813137	consistent	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.75	f2	0.75	False	10261.0	171	1.0045	multik_fallback_depth_rule	20.48951130889193	3503.70643382052	2.928612939986292	possible_overexpansion	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.75	f3	0.75	False	63150.0	421	1.0045	multik_fallback_depth_rule	199.08623124943855	83815.30335601362	0.7534423604215122	consistent	False	TN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.5	f1	0.5	True	610.0	61	1.0045	multik_fallback_depth_rule	19.92549304272264	1215.455075606081	0.5018696389875424	consistent	False	FN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.5	f2	0.5	True	6841.0	171	1.0045	multik_fallback_depth_rule	20.48951130889193	3503.70643382052	1.952503764004115	possible_overexpansion	False	FN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.5	f3	0.5	True	42100.0	421	1.0045	multik_fallback_depth_rule	199.08623124943855	83815.30335601362	0.5022949069476748	consistent	False	FN	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.25	f1	0.25	True	305.0	61	1.0045	multik_fallback_depth_rule	19.92549304272264	1215.455075606081	0.2509348194937712	possible_collapse	True	TP	multik:experimental_log_linear_extrapolation	0.5
5201	1	0	0.25	f2	0.25	True	3421.0	171	1.0045	multik_fallback_depth_rule	20.48951130889193	3503.70643382052	0.9763945880219379	consistent	False	FN	multik:experimental_log_linear_extrapolation	0.5
