stage	elapsed_seconds	rss_mib	process_count	scratch_bytes
smoke	3692.672677	21.906250	1	2607880
smoke	3692.904626	21.906250	1	2607880
smoke	3693.130964	21.906250	1	2607880
smoke	3693.365874	21.906250	1	2607880
smoke	3693.600817	21.906250	1	2607880
smoke	3693.829245	21.906250	1	2607880
smoke	3694.054557	21.906250	1	2607880
smoke	3694.280521	21.906250	1	2607880
smoke	3694.515536	21.906250	1	2607880
smoke	3694.744297	21.906250	1	2607880
smoke	3694.979808	21.906250	1	2607880
smoke	3695.214635	21.906250	1	2607880
smoke	3695.445113	21.906250	1	2607880
smoke	3695.675902	21.906250	1	2607880
smoke	3695.910679	21.906250	1	2607880
smoke	3696.142809	21.906250	1	2607880
smoke	3696.377745	21.906250	1	2607880
smoke	3696.612549	21.906250	1	2607880
smoke	3696.847343	21.906250	1	2607880
smoke	3697.082367	21.906250	1	2607880
smoke	3697.317316	21.906250	1	2607880
smoke	3697.552098	21.906250	1	2607880
smoke	3697.782838	21.906250	1	2607880
smoke	3698.017677	21.906250	1	2607880
smoke	3698.245198	21.906250	1	2607880
smoke	3698.477536	21.906250	1	2607880
smoke	3698.711686	21.906250	1	2607880
smoke	3698.942549	21.906250	1	2607880
smoke	3699.172136	21.906250	1	2607880
smoke	3699.402477	21.906250	1	2607880
smoke	3699.637590	21.906250	1	2607880
smoke	3699.873178	21.906250	1	2607880
smoke	3700.099159	21.906250	1	2607880
smoke	3700.334019	21.906250	1	2607880
smoke	3700.559581	21.906250	1	2607880
smoke	3700.793071	21.906250	1	2607880
smoke	3701.021475	21.906250	1	2607880
smoke	3701.260082	21.906250	1	2607880
smoke	3701.495176	21.906250	1	2607880
smoke	3701.724323	21.906250	1	2607880
smoke	3701.958157	21.906250	1	2607880
smoke	3702.193459	21.906250	1	2607880
smoke	3702.428500	21.906250	1	2607880
smoke	3702.659540	21.906250	1	2607880
smoke	3702.892826	21.906250	1	2607880
smoke	3703.136825	21.906250	1	2607880
smoke	3703.372903	21.906250	1	2607880
smoke	3703.608366	21.906250	1	2607880
smoke	3703.846075	21.906250	1	2607880
smoke	3704.073614	21.906250	1	2607880
smoke	3704.302832	21.906250	1	2607880
smoke	3704.534786	21.906250	1	2607880
smoke	3704.766004	21.906250	1	2607880
smoke	3704.997089	21.906250	1	2607880
smoke	3705.229084	21.906250	1	2607880
smoke	3705.463150	21.906250	1	2607880
smoke	3705.694198	21.906250	1	2607880
smoke	3705.924719	21.906250	1	2607880
smoke	3706.152633	21.906250	1	2607880
smoke	3706.384322	21.906250	1	2607880
smoke	3706.614907	21.906250	1	2607880
smoke	3706.842181	21.906250	1	2607880
smoke	3707.073105	21.906250	1	2607880
smoke	3707.305260	21.906250	1	2607880
smoke	3707.533433	21.906250	1	2607880
smoke	3707.763942	21.906250	1	2607880
smoke	3707.992195	21.906250	1	2607880
smoke	3708.222789	21.906250	1	2607880
smoke	3708.452984	21.906250	1	2607880
smoke	3708.684705	21.906250	1	2607880
smoke	3708.914954	21.906250	1	2607880
smoke	3709.151854	21.906250	1	2607880
smoke	3709.385915	21.906250	1	2607880
smoke	3709.667277	21.906250	1	2607880
smoke	3709.907621	21.906250	1	2607880
smoke	3710.140687	21.906250	1	2607880
smoke	3710.372759	21.906250	1	2607880
smoke	3710.603414	21.906250	1	2607880
smoke	3710.834206	21.906250	1	2607880
smoke	3711.066139	21.906250	1	2607880
smoke	3711.292333	21.906250	1	2607880
smoke	3711.523091	21.906250	1	2607880
smoke	3711.752821	21.906250	1	2607880
smoke	3711.984423	21.906250	1	2607880
smoke	3712.215324	21.906250	1	2607880
smoke	3712.446117	21.906250	1	2607880
smoke	3712.675746	21.906250	1	2607880
smoke	3712.907303	21.906250	1	2607880
smoke	3713.140375	21.906250	1	2607880
smoke	3713.371592	21.906250	1	2607880
smoke	3713.602200	21.906250	1	2607880
smoke	3713.832961	21.906250	1	2607880
smoke	3714.065420	21.906250	1	2607880
smoke	3714.295657	21.906250	1	2607880
smoke	3714.526101	21.906250	1	2607880
smoke	3714.756848	21.906250	1	2607880
smoke	3714.988361	21.906250	1	2607880
smoke	3715.219229	21.906250	1	2607880
smoke	3715.449623	21.906250	1	2607880
smoke	3715.680247	21.906250	1	2607880
smoke	3715.912917	21.906250	1	2607880
smoke	3716.142128	21.906250	1	2607880
smoke	3716.374405	21.906250	1	2607880
smoke	3716.604543	21.906250	1	2607880
smoke	3716.835429	21.906250	1	2607880
smoke	3717.065742	21.906250	1	2607880
smoke	3717.291573	21.906250	1	2607880
smoke	3717.522506	21.906250	1	2607880
smoke	3717.753477	21.906250	1	2607880
smoke	3717.983482	21.906250	1	2607880
smoke	3718.213953	21.906250	1	2607880
smoke	3718.444121	21.906250	1	2607880
smoke	3718.674714	21.906250	1	2607880
smoke	3718.904757	21.906250	1	2607880
smoke	3719.135374	21.906250	1	2607880
smoke	3719.370222	21.906250	1	2607880
smoke	3719.601026	21.906250	1	2607880
smoke	3719.831486	21.906250	1	2607880
smoke	3720.062587	21.906250	1	2607880
smoke	3720.291228	21.906250	1	2607880
smoke	3720.522672	21.906250	1	2607880
smoke	3720.752647	21.906250	1	2607880
smoke	3720.980995	21.906250	1	2607880
smoke	3721.211199	21.906250	1	2607880
smoke	3721.441422	21.906250	1	2607880
smoke	3721.668191	21.906250	1	2607880
smoke	3721.898434	21.906250	1	2607880
smoke	3722.129520	21.906250	1	2607880
smoke	3722.358076	21.906250	1	2607880
smoke	3722.588220	21.906250	1	2607880
smoke	3722.818692	21.906250	1	2607880
smoke	3723.049379	21.906250	1	2607880
smoke	3723.278170	21.906250	1	2607880
smoke	3723.512043	21.906250	1	2607880
smoke	3723.742763	21.906250	1	2607880
smoke	3723.974318	21.906250	1	2607880
smoke	3724.203864	21.906250	1	2607880
smoke	3724.434762	21.906250	1	2607880
smoke	3724.665006	21.906250	1	2607880
smoke	3724.897967	21.906250	1	2607880
smoke	3725.159853	21.906250	1	2607880
smoke	3725.429767	21.906250	1	2607880
smoke	3725.660091	21.906250	1	2607880
smoke	3725.892540	21.906250	1	2607880
smoke	3726.120689	21.906250	1	2607880
smoke	3726.354550	21.906250	1	2607880
smoke	3726.621754	21.906250	1	2607880
smoke	3726.851682	21.906250	1	2607880
smoke	3727.082706	21.906250	1	2607880
smoke	3727.314151	21.906250	1	2607880
smoke	3727.544555	21.906250	1	2607880
smoke	3727.775508	21.906250	1	2607880
smoke	3728.005842	21.906250	1	2607880
smoke	3728.238837	21.906250	1	2607880
smoke	3728.469361	21.906250	1	2607880
smoke	3728.697226	21.906250	1	2607880
smoke	3728.928296	21.906250	1	2607880
smoke	3729.159573	21.906250	1	2607880
smoke	3729.389953	21.906250	1	2607880
smoke	3729.620719	21.906250	1	2607880
smoke	3729.849330	21.906250	1	2607880
smoke	3730.082781	21.906250	1	2607880
smoke	3730.310894	21.906250	1	2607880
smoke	3730.542515	21.906250	1	2607880
smoke	3730.775442	21.906250	1	2607880
smoke	3731.006229	21.906250	1	2607880
smoke	3731.237451	21.906250	1	2607880
smoke	3731.470053	21.906250	1	2607880
smoke	3731.702924	21.906250	1	2607880
smoke	3731.933408	21.906250	1	2607880
smoke	3732.164635	21.906250	1	2607880
smoke	3732.391266	21.906250	1	2607880
smoke	3732.621439	21.906250	1	2607880
smoke	3732.859753	21.906250	1	2607880
smoke	3733.090871	21.906250	1	2607880
smoke	3733.324222	21.906250	1	2607880
smoke	3733.554461	21.906250	1	2607880
smoke	3733.785645	21.906250	1	2607880
smoke	3734.018139	21.906250	1	2607880
smoke	3734.252520	21.906250	1	2607880
smoke	3734.483582	21.906250	1	2607880
smoke	3734.712802	21.906250	1	2607880
smoke	3734.970755	21.906250	1	2607880
smoke	3735.205792	21.906250	1	2607880
smoke	3735.436601	21.906250	1	2607880
smoke	3735.666931	21.906250	1	2607880
smoke	3735.897471	21.906250	1	2607880
smoke	3736.125507	21.906250	1	2607880
smoke	3736.356032	21.906250	1	2607880
smoke	3736.591009	21.906250	1	2607880
smoke	3736.822335	21.906250	1	2607880
smoke	3737.055658	21.906250	1	2607880
smoke	3737.287403	21.906250	1	2607880
smoke	3737.519359	21.906250	1	2607880
smoke	3737.749834	21.906250	1	2607880
smoke	3737.980164	21.906250	1	2607880
smoke	3738.214056	21.906250	1	2607880
smoke	3738.443028	21.906250	1	2607880
smoke	3738.675354	21.906250	1	2607880
smoke	3738.906941	21.906250	1	2607880
smoke	3739.137080	21.906250	1	2607880
smoke	3739.367801	21.906250	1	2607880
smoke	3739.597549	21.906250	1	2607880
smoke	3739.825210	21.906250	1	2607880
smoke	3740.055422	21.906250	1	2607880
smoke	3740.285883	21.906250	1	2607880
smoke	3740.517217	21.906250	1	2607880
smoke	3740.747702	21.906250	1	2607880
smoke	3740.977943	21.906250	1	2607880
smoke	3741.209125	21.906250	1	2607880
smoke	3741.439211	21.906250	1	2607880
smoke	3741.669008	21.906250	1	2607880
smoke	3741.897544	21.906250	1	2607880
smoke	3742.129663	21.906250	1	2607880
smoke	3742.451444	21.906250	1	2607880
smoke	3742.681468	21.906250	1	2607880
smoke	3742.909005	21.906250	1	2607880
smoke	3743.139496	21.906250	1	2607880
smoke	3743.370129	21.906250	1	2607880
smoke	3743.600289	21.906250	1	2607880
smoke	3743.827943	21.906250	1	2607880
smoke	3744.056200	21.906250	1	2607880
smoke	3744.288405	21.906250	1	2607880
smoke	3744.514309	21.906250	1	2607880
smoke	3744.744628	21.906250	1	2607880
smoke	3744.974770	21.906250	1	2607880
smoke	3745.205719	21.906250	1	2607880
smoke	3745.438816	21.906250	1	2607880
smoke	3745.669661	21.906250	1	2607880
smoke	3745.901439	21.906250	1	2607880
smoke	3746.133734	21.906250	1	2607880
smoke	3746.364954	21.906250	1	2607880
smoke	3746.597715	21.906250	1	2607880
smoke	3746.827996	21.906250	1	2607880
smoke	3747.059891	21.906250	1	2607880
smoke	3747.290260	21.906250	1	2607880
smoke	3747.520261	21.906250	1	2607880
smoke	3747.750703	21.906250	1	2607880
smoke	3747.987734	21.906250	1	2607880
smoke	3748.213965	21.906250	1	2607880
smoke	3748.442626	21.906250	1	2607880
smoke	3748.671115	21.906250	1	2607880
smoke	3748.905293	21.906250	1	2607880
smoke	3749.134860	21.906250	1	2607880
smoke	3749.365300	21.906250	1	2607880
smoke	3749.594786	21.906250	1	2607880
smoke	3749.825659	21.906250	1	2607880
smoke	3750.056235	21.906250	1	2607880
smoke	3750.284882	21.906250	1	2607880
smoke	3750.515665	21.906250	1	2607880
smoke	3750.743187	21.906250	1	2607880
smoke	3750.973948	21.906250	1	2607880
smoke	3751.204292	21.906250	1	2607880
smoke	3751.433541	21.906250	1	2607880
smoke	3751.664460	21.906250	1	2607880
smoke	3751.894379	21.906250	1	2607880
smoke	3752.124996	21.906250	1	2607880
smoke	3752.357070	21.906250	1	2607880
smoke	3752.587919	21.906250	1	2607880
smoke	3752.818236	21.906250	1	2607880
smoke	3753.090847	21.906250	1	2607880
smoke	3753.326110	21.906250	1	2607880
smoke	3753.553673	21.906250	1	2607880
smoke	3753.789209	21.906250	1	2607880
smoke	3754.018940	21.906250	1	2607880
smoke	3754.253968	21.906250	1	2607880
smoke	3754.487108	21.906250	1	2607880
smoke	3754.719588	21.906250	1	2607880
smoke	3754.951025	21.906250	1	2607880
smoke	3755.177904	21.906250	1	2607880
smoke	3755.409393	21.906250	1	2607880
smoke	3755.638714	21.906250	1	2607880
smoke	3755.869662	21.906250	1	2607880
smoke	3756.101285	21.906250	1	2607880
smoke	3756.332715	21.906250	1	2607880
smoke	3756.562316	21.906250	1	2607880
smoke	3756.794685	21.906250	1	2607880
smoke	3757.025886	21.906250	1	2607880
smoke	3757.257594	21.906250	1	2607880
smoke	3757.486836	21.906250	1	2607880
smoke	3757.718537	21.906250	1	2607880
smoke	3757.950400	21.906250	1	2607880
smoke	3758.178713	21.906250	1	2607880
smoke	3758.410428	21.906250	1	2607880
smoke	3758.642109	21.906250	1	2607880
smoke	3758.869821	21.906250	1	2607880
smoke	3759.100600	21.906250	1	2607880
smoke	3759.333339	21.906250	1	2607880
smoke	3759.563916	21.906250	1	2607880
smoke	3759.794142	21.906250	1	2607880
smoke	3760.030006	21.906250	1	2607880
smoke	3760.291697	21.906250	1	2607880
smoke	3760.527060	21.906250	1	2607880
smoke	3760.756770	21.906250	1	2607880
smoke	3760.986740	21.906250	1	2607880
smoke	3761.222736	21.906250	1	2607880
smoke	3761.455932	21.906250	1	2607880
smoke	3761.684317	21.906250	1	2607880
smoke	3761.914511	21.906250	1	2607880
smoke	3762.148695	21.906250	1	2607880
smoke	3762.380821	21.906250	1	2607880
smoke	3762.612253	21.906250	1	2607880
smoke	3762.846723	21.906250	1	2607880
smoke	3763.083355	21.906250	1	2607880
smoke	3763.313201	21.906250	1	2607880
smoke	3763.543009	21.906250	1	2607880
smoke	3763.775586	21.906250	1	2607880
smoke	3764.007405	21.906250	1	2607880
smoke	3764.239896	21.906250	1	2607880
smoke	3764.468686	21.906250	1	2607880
smoke	3764.700399	21.906250	1	2607880
smoke	3764.931495	21.906250	1	2607880
smoke	3765.163149	21.906250	1	2607880
smoke	3765.395561	21.906250	1	2607880
smoke	3765.627838	21.906250	1	2607880
smoke	3765.876643	21.906250	1	2607880
smoke	3766.105329	21.906250	1	2607880
smoke	3766.337412	21.906250	1	2607880
smoke	3766.568422	21.906250	1	2607880
smoke	3766.800986	21.906250	1	2607880
smoke	3767.031539	21.906250	1	2607880
smoke	3767.259564	21.906250	1	2607880
smoke	3767.486581	21.906250	1	2607880
smoke	3767.717565	21.906250	1	2607880
smoke	3767.949062	21.906250	1	2607880
smoke	3768.179835	21.906250	1	2607880
smoke	3768.409187	21.906250	1	2607880
smoke	3768.641754	21.906250	1	2607880
smoke	3768.872793	21.906250	1	2607880
smoke	3769.103039	21.906250	1	2607880
smoke	3769.331061	21.906250	1	2607880
smoke	3769.558935	21.906250	1	2607880
smoke	3769.787401	21.906250	1	2607880
smoke	3770.017742	21.906250	1	2607880
smoke	3770.248543	21.906250	1	2607880
smoke	3770.475555	21.906250	1	2607880
smoke	3770.706408	21.906250	1	2607880
smoke	3770.932370	21.906250	1	2607880
smoke	3771.158748	21.906250	1	2607880
smoke	3771.389029	21.906250	1	2607880
smoke	3771.619365	21.906250	1	2607880
