family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f038	421	421	62.0000	5.0001	12.3996	5220.2503	5.0000	10.7997	14.5996	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f039	421	421	89.0000	5.0001	17.7995	7493.5851	1.0000	17.5995	17.9995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f040	421	421	77.0000	5.0001	15.3996	6483.2141	9.0000	12.3996	18.3995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	86.0000	5.0001	17.1995	7240.9923	1.0000	16.3995	17.3995	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	44.0000	5.0001	8.7997	3704.6937	4.0000	6.7998	10.5997	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	370.0000	5.0001	73.9979	31153.1065	2.0000	73.3979	74.5979	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	241.0000	5.0001	48.1986	20291.6180	12.0000	44.1987	52.5985	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	485.0000	5.0001	96.9972	40835.8288	1.0000	96.1972	97.1972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	307.0000	5.0001	61.3982	25848.6587	14.0000	55.5984	66.1981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	195.0000	5.0001	38.9989	16418.5291	1.0000	38.9989	39.1989	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	341.0000	5.0001	68.1980	28711.3766	22.0000	60.5983	76.1978	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	1241.0000	5.0001	248.1929	104489.2032	1.0000	247.7929	248.5929	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	719.0000	5.0001	143.7959	60538.0638	30.0000	131.5962	153.9956	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	869.0000	5.0001	173.7950	73167.7016	1.0000	173.5950	173.9950	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	735.0000	5.0001	146.9958	61885.2251	31.0000	135.9961	157.3955	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	1446.0000	5.0001	289.1917	121749.7082	2.0000	288.3917	290.1917	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	752.0000	5.0001	150.3957	63316.5841	27.0000	139.3960	161.3954	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	25479.0000	5.0001	5095.6539	871356.8095	130.0000	5060.2549	5201.6508	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
