seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	coverage	substitution_rate	read_length	assembly_fraction	family_id	truth_assembly_read_ratio	truth_underrepresented	predicted_assembly_read_ratio	native_status	predicted_underrepresented	outcome
5501	0.05	1	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	6.9696	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	3.0933	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	2.8705	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	5.2901	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	2.3244	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	2.1525	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	3.4819	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	1.5496	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	1.4355	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	1.6678	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.7698	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.7169	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	6.9696	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	3.167	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	2.938	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	5.2901	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	2.3798	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.75	f3	0.75	False	2.2032	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f1	0.5	True	3.4819	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f2	0.5	True	1.5865	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.5	f3	0.5	True	1.4693	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f1	0.25	True	1.6678	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f2	0.25	True	0.7881	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0.25	f3	0.25	True	0.7338	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f1	1.0	False	6.9696	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f2	1.0	False	3.8369	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	1	f3	1.0	False	3.5174	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f1	0.75	False	5.2901	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f2	0.75	False	2.8832	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.75	f3	0.75	False	2.6376	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f1	0.5	True	3.4819	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f2	0.5	True	1.9221	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.5	f3	0.5	True	1.7591	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f1	0.25	True	1.6678	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f2	0.25	True	0.9549	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0.25	f3	0.25	True	0.8785	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	3.0976	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	2.8201	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	2.769	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	2.3511	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	2.1191	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	2.0764	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	1.5475	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.4127	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	1.3848	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.7412	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.7018	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.6916	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	3.1991	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	2.8968	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	2.8278	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	2.4282	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	2.1768	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	2.1205	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	1.5982	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.4512	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	1.4142	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.7655	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.7209	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.7062	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	3.6138	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	3.5235	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	3.4064	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	2.743	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	2.6477	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	2.5544	possible_overexpansion	False	TN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	1.8054	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	1.7651	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.7036	possible_overexpansion	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.8648	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	0.8769	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.8508	consistent	False	FN
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	1	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	1.2527	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	2.6237	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	3.6612	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	0.9583	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	1.9565	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	2.745	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	0.5724	possible_collapse	True	TP
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	1.3006	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	1.8277	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.2468	possible_collapse	True	TP
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f2	0.25	True	0.6389	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0.25	f3	0.25	True	0.9087	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f1	1.0	False	1.349	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f2	1.0	False	2.7142	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	1	f3	1.0	False	3.7302	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f1	0.75	False	1.032	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f2	0.75	False	2.0239	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.75	f3	0.75	False	2.7968	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f1	0.5	True	0.6165	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f2	0.5	True	1.3454	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.5	f3	0.5	True	1.8622	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f1	0.25	True	0.2658	possible_collapse	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f2	0.25	True	0.6609	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0.25	f3	0.25	True	0.9258	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f1	1.0	False	1.4614	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f2	1.0	False	3.1485	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	1	f3	1.0	False	4.4933	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f1	0.75	False	1.118	consistent	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f2	0.75	False	2.3477	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.75	f3	0.75	False	3.3689	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f1	0.5	True	0.6679	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f2	0.5	True	1.5607	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.5	f3	0.5	True	2.2431	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f1	0.25	True	0.288	possible_collapse	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f2	0.25	True	0.7667	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0.25	f3	0.25	True	1.1152	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	1	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0	5000	1	f1	1.0	False	6.3259	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	1	f2	1.0	False	3.0813	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	1	f3	1.0	False	2.9626	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f1	0.75	False	4.8395	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f2	0.75	False	2.2977	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.75	f3	0.75	False	2.2212	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f1	0.5	True	2.8908	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f2	0.5	True	1.5274	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.5	f3	0.5	True	1.479	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f1	0.25	True	1.2465	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f2	0.25	True	0.7503	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0.25	f3	0.25	True	0.7353	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f1	1.0	False	6.8125	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f2	1.0	False	3.1299	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	1	f3	1.0	False	3.0255	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f1	0.75	False	5.2118	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f2	0.75	False	2.3339	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.75	f3	0.75	False	2.2684	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f1	0.5	True	3.1132	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f2	0.5	True	1.5515	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.5	f3	0.5	True	1.5104	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f1	0.25	True	1.3423	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f2	0.25	True	0.7622	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0.25	f3	0.25	True	0.7509	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f1	1.0	False	7.3802	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f2	1.0	False	3.8221	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	1	f3	1.0	False	3.6571	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f1	0.75	False	5.6461	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f2	0.75	False	2.85	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.75	f3	0.75	False	2.742	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f1	0.5	True	3.3726	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f2	0.5	True	1.8946	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.5	f3	0.5	True	1.8257	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f1	0.25	True	1.4542	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f2	0.25	True	0.9307	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0.25	f3	0.25	True	0.9077	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	5	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0	5000	1	f1	1.0	False	3.0021	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	1	f2	1.0	False	2.6633	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	1	f3	1.0	False	2.8384	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f1	0.75	False	2.2967	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f2	0.75	False	1.9859	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.75	f3	0.75	False	2.1281	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f1	0.5	True	1.3719	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f2	0.5	True	1.3202	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.5	f3	0.5	True	1.417	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f1	0.25	True	0.5915	possible_collapse	True	TP
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f2	0.25	True	0.6485	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0.25	f3	0.25	True	0.7045	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f1	1.0	False	3.0804	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f2	1.0	False	2.7179	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	1	f3	1.0	False	2.8981	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f1	0.75	False	2.3566	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f2	0.75	False	2.0267	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.75	f3	0.75	False	2.1729	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f1	0.5	True	1.4077	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f2	0.5	True	1.3473	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.5	f3	0.5	True	1.4468	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f1	0.25	True	0.607	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f2	0.25	True	0.6618	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0.25	f3	0.25	True	0.7193	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.001	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f1	1.0	False	3.6148	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f2	1.0	False	3.3194	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	1	f3	1.0	False	3.494	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f1	0.75	False	2.7654	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f2	0.75	False	2.4752	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.75	f3	0.75	False	2.6196	possible_overexpansion	False	TN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f1	0.5	True	1.6519	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f2	0.5	True	1.6454	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.5	f3	0.5	True	1.7443	possible_overexpansion	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f1	0.25	True	0.7123	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f2	0.25	True	0.8083	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0.25	f3	0.25	True	0.8672	consistent	False	FN
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5501	0.05	3	500	iid_base	0.9	20	0.01	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	1	f1	1.0	False	1.1818	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	1	f2	1.0	False	1.6741	possible_overexpansion	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	1	f3	1.0	False	1.0248	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f1	0.75	False	0.8863	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f2	0.75	False	1.2558	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.75	f3	0.75	False	0.7686	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f1	0.5	True	0.5909	possible_collapse	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f2	0.5	True	0.8372	consistent	False	FN
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.5	f3	0.5	True	0.5123	possible_collapse	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f1	0.25	True	0.2954	possible_collapse	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f2	0.25	True	0.4187	possible_collapse	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0.25	f3	0.25	True	0.256	possible_collapse	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0	f1	0.0	True	0.0	reads_only	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0	f2	0.0	True	0.0	reads_only	True	TP
5502	0.01	1	500	iid_base	0.9	1	0	5000	0	f3	0.0	True	0.0	reads_only	True	TP
5502	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f1	1.0	False	1.2557	consistent	False	TN
5502	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f2	1.0	False	1.7097	possible_overexpansion	False	TN
5502	0.01	1	500	iid_base	0.9	1	0.001	5000	1	f3	1.0	False	1.0407	consistent	False	TN
