seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	assembly_fraction	family_id	true_assembly_bp	predicted_assembly_bp	overlap_bp	base_recall	base_precision	fragments	truth_fragments
5503	0.01	1	500	iid_base	0.9	0.5	f2	6840	6840	6840	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.5	f3	42100	42100	42100	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.25	f1	305	305	305	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.25	f2	3420	3420	3420	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0.25	f3	21050	21050	21050	1.0	1.0	1	1
5503	0.01	1	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5503	0.01	1	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5503	0.01	1	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.01	3	500	iid_base	0.9	1	f1	1220	1222	1220	1.0	0.9983633387888707	3	3
5503	0.01	3	500	iid_base	0.9	1	f2	13680	13629	13629	0.9962719298245614	1.0	3	3
5503	0.01	3	500	iid_base	0.9	1	f3	84200	84185	84184	0.9998099762470308	0.9999881213992992	3	3
5503	0.01	3	500	iid_base	0.9	0.75	f1	915	917	915	1.0	0.9978189749182116	3	3
5503	0.01	3	500	iid_base	0.9	0.75	f2	10260	10262	10260	1.0	0.9998051062171117	3	3
5503	0.01	3	500	iid_base	0.9	0.75	f3	63150	63119	63117	0.9994774346793349	0.9999683138199275	3	3
5503	0.01	3	500	iid_base	0.9	0.5	f1	610	612	610	1.0	0.9967320261437909	3	3
5503	0.01	3	500	iid_base	0.9	0.5	f2	6840	6829	6828	0.9982456140350877	0.9998535656757944	3	3
5503	0.01	3	500	iid_base	0.9	0.5	f3	42100	42102	42100	1.0	0.9999524963184647	3	3
5503	0.01	3	500	iid_base	0.9	0.25	f1	305	307	305	1.0	0.993485342019544	3	3
5503	0.01	3	500	iid_base	0.9	0.25	f2	3420	3422	3420	1.0	0.9994155464640561	3	3
5503	0.01	3	500	iid_base	0.9	0.25	f3	21050	21052	21050	1.0	0.9999049971499145	3	3
5503	0.01	3	500	iid_base	0.9	0	f1	0	0	0	NA	NA	0	0
5503	0.01	3	500	iid_base	0.9	0	f2	0	0	0	NA	NA	0	0
5503	0.01	3	500	iid_base	0.9	0	f3	0	0	0	NA	NA	0	0
5503	0.03	1	500	iid_base	0.9	1	f1	1220	1128	1128	0.9245901639344263	1.0	1	1
5503	0.03	1	500	iid_base	0.9	1	f2	13680	13672	13672	0.9994152046783625	1.0	1	1
5503	0.03	1	500	iid_base	0.9	1	f3	84200	84151	84151	0.999418052256532	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.75	f1	915	869	869	0.9497267759562842	1.0	1	1
5503	0.03	1	500	iid_base	0.9	0.75	f2	10260	10260	10260	1.0	1.0	1	1
