family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f043	421	421	435.0000	5.0003	86.9946	36624.7124	8.0000	83.9948	89.7944	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	234.0000	5.0003	46.7971	19701.5694	13.0000	42.3974	52.3967	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	281.0000	5.0003	56.1965	23658.7223	7.0000	53.9966	58.7963	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	201.0000	5.0003	40.1975	16923.1430	13.0000	34.7978	44.9972	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	418	232.0000	5.0003	46.3971	19533.1800	6.0000	43.9973	48.5970	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	133.0000	5.0003	26.5983	11197.9006	10.0000	23.5985	30.5981	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	664.0000	5.0003	132.7917	55905.3082	11.0000	128.9919	137.1914	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	445.0000	5.0003	88.9944	37466.6598	21.0000	79.1951	95.5940	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	656.0000	5.0003	131.1918	55231.7502	10.0000	128.3920	135.1916	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	513.0000	5.0003	102.5936	43191.9022	18.0000	95.3940	109.7931	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	837.0000	5.0003	167.3895	70470.9984	11.0000	162.7898	171.5893	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	372.0000	5.0003	74.3954	31320.4437	17.0000	67.3958	80.7950	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	15401.0000	5.0003	3080.0076	526681.3035	112.0000	3043.0099	3128.6046	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
