seed	coverage	substitution_rate	read_length	family_id	truth_copies	estimate	signed_relative_error	absolute_relative_error	interval_low	interval_high	interval_contains_truth	interval_relative_width	sampling_oracle_copy_estimate	oracle_relative_error	estimator_minus_sampling_oracle	interval_kind
4102	20	0.01	5000	f1	20	12.1061	-0.394695	0.394695	11.7059	12.7564	False	0.052524999999999974	15.230600543702117	-0.23846997281489415	-0.15622502718510586	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0.01	5000	f2	80	64.9826	-0.18771749999999993	0.18771749999999993	64.0322	65.633	False	0.020009999999999906	80.48603896676364	0.00607548708454555	-0.19379298708454548	diagnostic_kmer_10_90_spread_not_sampling_CI
4102	20	0.01	5000	f3	200	162.8318	-0.18584100000000006	0.18584100000000006	160.6307	164.2825	False	0.018259000000000043	201.33247520261642	0.006662376013082109	-0.19250337601308218	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0	5000	f1	20	0.9955	-0.950225	0.950225	0.0	0.9955	False	0.049775	1.1423770491803278	-0.9428811475409835	-0.007343852459016387	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0	5000	f2	80	114.4825	0.43103125000000003	0.43103125000000003	113.487	115.478	False	0.024887499999999996	115.03555555555555	0.43794444444444436	-0.006913194444444315	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0	5000	f3	200	232.947	0.16473500000000002	0.16473500000000002	230.956	233.9425	False	0.014932500000000033	233.72022684085508	0.1686011342042754	-0.003866134204275369	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.001	5000	f1	20	0.9955	-0.950225	0.950225	0.0	0.9955	False	0.049775	1.1423770491803278	-0.9428811475409835	-0.007343852459016387	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.001	5000	f2	80	111.496	0.39369999999999994	0.39369999999999994	109.505	113.487	False	0.04977499999999999	115.03555555555555	0.43794444444444436	-0.0442444444444444	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.001	5000	f3	200	228.965	0.144825	0.144825	223.9875	230.956	False	0.03484249999999989	233.72022684085508	0.1686011342042754	-0.023776134204275365	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.01	5000	f1	20	0.0	-1.0	1.0	0.0	0.0	False	0.0	1.1423770491803278	-0.9428811475409835	-0.05711885245901639	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.01	5000	f2	80	92.5815	0.15726875000000007	0.15726875000000007	90.5905	96.5635	False	0.07466249999999999	115.03555555555555	0.43794444444444436	-0.2806756944444443	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	1	0.01	5000	f3	200	188.1495	-0.059252500000000055	0.059252500000000055	179.19	196.1135	False	0.08461749999999996	233.72022684085508	0.1686011342042754	-0.22785363420427543	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0	5000	f1	20	21.2107	0.060534999999999964	0.060534999999999964	19.8099	21.2107	True	0.07004000000000002	21.207372930224896	0.06036864651124478	0.00016635348875517763	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0	5000	f2	80	128.8647	0.61080875	0.61080875	127.0638	129.2649	False	0.027513750000000135	129.3690704986923	0.6171133812336539	-0.006304631233653879	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0	5000	f3	200	189.095	-0.054525000000000004	0.054525000000000004	187.6943	190.2956	False	0.013006500000000046	189.93102424235192	-0.05034487878824038	-0.0041801212117596265	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.001	5000	f1	20	20.4103	0.02051499999999997	0.02051499999999997	19.2096	20.6104	True	0.07004000000000002	21.207372930224896	0.06036864651124478	-0.03985364651124481	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.001	5000	f2	80	126.4635	0.58079375	0.58079375	124.8627	127.0638	False	0.02751374999999996	129.3690704986923	0.6171133812336539	-0.036319631233653914	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.001	5000	f3	200	185.2931	-0.07353449999999995	0.07353449999999995	183.6923	186.8939	False	0.016008000000000067	189.93102424235192	-0.05034487878824038	-0.023189621211759572	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.01	5000	f1	20	16.6083	-0.169585	0.169585	15.8079	17.0085	False	0.06003000000000007	21.207372930224896	0.06036864651124478	-0.22995364651124478	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.01	5000	f2	80	103.0518	0.2881475	0.2881475	100.2504	105.2529	False	0.06253124999999997	129.3690704986923	0.6171133812336539	-0.3289658812336539	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	5	0.01	5000	f3	200	153.6772	-0.23161400000000001	0.23161400000000001	150.2755	156.4786	False	0.031015500000000033	189.93102424235192	-0.05034487878824038	-0.18126912121175962	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0	5000	f1	20	23.5618	0.17809000000000008	0.17809000000000008	22.3612	23.6619	False	0.06503499999999995	23.666804926270697	0.18334024631353482	-0.005250246313534745	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0	5000	f2	80	98.7996	0.23499499999999998	0.23499499999999998	97.649	98.9497	False	0.01625875000000008	99.19017014899057	0.2398771268623822	-0.004882126862382208	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0	5000	f3	200	185.7933	-0.07103350000000005	0.07103350000000005	185.4431	186.3436	False	0.0045025000000001114	186.61011637761254	-0.06694941811193729	-0.004084081888062769	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.001	5000	f1	20	22.8615	0.14307499999999998	0.14307499999999998	21.7609	23.1616	False	0.07003500000000003	23.666804926270697	0.18334024631353482	-0.040265246313534855	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.001	5000	f2	80	96.6986	0.2087325	0.2087325	95.9982	97.0487	False	0.013131249999999994	99.19017014899057	0.2398771268623822	-0.031144626862382195	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.001	5000	f3	200	181.9414	-0.09029300000000007	0.09029300000000007	181.241	182.7418	False	0.007503999999999991	186.61011637761254	-0.06694941811193729	-0.02334358188806277	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.01	5000	f1	20	18.8595	-0.05702499999999997	0.05702499999999997	18.1591	19.1596	False	0.05002500000000012	23.666804926270697	0.18334024631353482	-0.24036524631353479	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.01	5000	f2	80	78.9897	-0.012628750000000011	0.012628750000000011	77.7891	80.2403	True	0.03064	99.19017014899057	0.2398771268623822	-0.2525058768623822	diagnostic_kmer_10_90_spread_not_sampling_CI
4103	20	0.01	5000	f3	200	150.4256	-0.24787199999999998	0.24787199999999998	148.8247	152.0764	False	0.0162585	186.61011637761254	-0.06694941811193729	-0.1809225818880627	diagnostic_kmer_10_90_spread_not_sampling_CI
