family_id	monomer_length	diagnostic_kmer_count	median_kmer_depth	haploid_depth	estimated_copy_number	estimated_bp	depth_mad	copy_number_interval_low	copy_number_interval_high	confidence	warning
f040	421	421	126.0000	20.0008	6.2998	2652.1984	11.0000	4.8998	7.3497	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f041	421	421	330.0000	20.0008	16.4994	6946.2338	3.0000	16.0494	16.7494	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f042	421	421	287.0000	20.0008	14.3495	6041.1185	41.0000	11.1996	17.1993	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f043	421	421	1384.0000	20.0008	69.1973	29132.0835	6.0000	68.5974	69.7973	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f044	421	421	872.0000	20.0008	43.5983	18354.8965	48.0000	39.1985	49.0481	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f045	421	421	1771.0000	20.0008	88.5466	37278.1213	7.0000	87.9466	89.2466	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f046	421	421	1042.0000	20.0008	52.0980	21933.2594	59.0000	46.9482	58.8477	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f047	421	421	1492.0000	20.0008	74.5971	31405.3964	7.0000	73.8972	75.4971	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f048	421	421	1156.0000	20.0008	57.7978	24332.8674	68.0000	52.2980	63.5976	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f049	421	421	4054.0000	20.0008	202.6922	85333.4296	11.0000	201.6423	203.8422	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f050	421	421	2616.0000	20.0008	130.7950	55064.6896	72.0000	123.3453	138.2947	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f051	421	421	3535.0000	20.0008	176.7432	74408.8983	9.0000	175.9933	178.2932	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f052	421	421	2585.0000	20.0008	129.2450	54412.1647	109.0000	119.4454	141.3446	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f053	421	421	4444.0000	20.0008	222.1915	93542.6150	10.0000	221.2915	223.3914	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
f054	421	421	2709.0000	20.0008	135.4448	57022.2646	73.0000	127.9951	141.5446	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
megabase_171	171	171	88667.0000	20.0008	4433.1801	758073.7968	374.0000	4404.8812	4469.3787	medium	haploid_depth_estimated_from_total_read_bases_and_genome_size;genome_background_uniqueness_not_verified
